Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
Drengii,810,916573,474,206,8498,6,1501650,2,1671,2700,39,12,2.82983e+06,2
Dsiefus,1051,1110547,4358,435,19281,8,2577900,5,3241,5864,12,7,5.01846e+06,2
DubSoldi3r,769,868710,1229,215,3763,1,2429350,5,2447,2600,18,3,490880,2
Dustw4lk3r,1023,1085679,485,36,2450,3,2282290,6,4696,3315,4,1,7.52909e+06,2
EE-VinDiesel,1582,1518751,2632,556,10839,6,2256710,5,3768,3646,33,10,4.89469e+06,3
EGY-elomda,2060,1702601,1793,179,18852,8,2625690,6,4196,2837,40,18,4.68992e+06,2
EddieBumble,788,852857,976,23,6487,5,1479070,3,2177,3734,16,3,3.04796e+06,2
Edmubd,1061,1134392,2001,84,7716,3,1989100,5,4078,1771,2,0,8.0074e+06,3
EindBaas013,1099,1358775,228,32,3384,11,2063410,4,4130,6111,3,2,6.4578e+06,2
Einnoir,795,774834,2507,446,14533,5,1997200,3,1876,1383,41,4,1.56802e+06,1
Einstein0007,1386,940272,400,96,4018,9,3228010,5,589,313,433,91,1.05316e+06,2
EliteCookiex,733,584040,984,174,6796,3,1382760,2,1836,2811,32,19,1.56646e+06,2
Eminent_Legend,1417,1410577,841,365,7349,3,1738400,4,2219,1501,6,3,3.46853e+06,3
Ephminus,1988,1397944,1544,253,2207,3,3013420,8,6328,4173,73,23,5.42702e+06,1
Erikkoe,972,944990,2716,209,10275,6,2310870,5,2993,2725,16,8,4.74504e+06,2
Esely716,782,721113,1460,79,17805,10,2479960,5,942,2055,632,129,861800,1
Exray2,2062,2577326,7599,19,41810,966,2312490,2,1782,5082,0,0,4.45553e+06,0
FC-Python1973,1152,1163201,1273,167,4582,3,2287840,5,5286,5462,0,0,8.13773e+06,1
FSCB1,1137,1123776,1835,270,10885,6,2186510,5,2962,2696,194,69,4.36382e+06,3
Falk0nIX,1438,1706395,1155,261,11153,10,2620880,7,2025,3766,72,32,1.49033e+06,2
Fallenidentity87,1235,1379333,1908,58,12473,15,2521750,5,4554,3931,26,22,5.68635e+06,2
Fallout-NW,1244,1236417,1137,48,7821,4,1875300,4,2495,3174,3,0,4.16826e+06,2
Fembotz,929,1045924,368,18,6408,3,1458420,3,2959,3007,1,0,3.20045e+06,1
FiZze_bw,742,771108,3555,14,7127,141,2934910,6,3706,3409,0,0,3.5432e+06,2
FidellGastro,1161,1196963,2279,69,14597,8,1964240,4,3304,2859,1,0,5.09405e+06,2
FilthyFrancisPhD,1295,1739236,1839,15,11851,10,1989310,6,3783,6794,0,0,4.56791e+06,2
Finrandir,835,831192,2033,7,11444,2,2330660,5,4503,3242,31,8,7.92505e+06,2
Fl4VeD,1102,1132268,2195,83,14528,7,1933260,3,1657,2597,0,0,3.22017e+06,2
Flemming5,2410,2450461,312,83,2160,5,1826520,4,1746,4459,0,0,4.32741e+06,2
Flemoksin,1273,811911,1252,133,7032,7,2450420,5,5015,2724,22,5,2.03016e+06,2
Floater_in_Space,742,837181,1950,213,8826,27,1685930,2,1449,3561,16,14,1.97135e+06,2
Flutsch_88,1029,1168787,2351,369,10642,14,2534860,5,4522,4405,1,0,7.36032e+06,2
FredMakesYouWet,1320,911904,3261,0,12156,385,2554510,5,2830,3078,14,5,955515,2
Fredrikwi,1009,905440,1842,27,11720,10,1846570,3,2601,4051,4,1,4.19494e+06,2
G-Drei,874,1092743,5628,2271,31812,14,2396230,4,3597,2928,0,0,5.22614e+06,2
GBHans,892,848726,1729,45,10171,9,1864330,3,2508,3166,10,4,3.73135e+06,1
GaiusVinicius,1298,1440492,732,76,4145,4,1835080,4,2091,4169,2,5,4.34092e+06,2
Galoona,1083,1203948,884,96,6494,3,2068380,4,4079,2509,3,3,6.2295e+06,2
Gen_iMuffin,1196,1439210,1557,80,6967,1,2315040,6,3433,3105,5,1,4.95666e+06,2
GenerolRummel,720,858923,1137,116,4543,9,1749620,3,1706,3252,0,0,2.79989e+06,2
GhillieNinja_san,1304,1231174,1785,201,18163,6,1928660,4,2606,3085,6,5,3.87477e+06,3
Ghost_Luo,2130,1600005,1166,80,6503,7,1278380,2,1730,2542,2,2,2.79029e+06,3
Gianmarco1427,644,627516,2106,56,7640,4,1755210,3,1843,2874,57,14,2.92557e+06,2
Gienekhkr,2105,2121628,1435,88,10260,17,1935790,4,5155,3469,80,23,6.7348e+06,2
GleamHYQ,783,671524,1537,411,9628,4,1383860,2,977,2054,67,18,2.96256e+06,3
Goldi-284,1175,1367981,896,28,2365,3,1920680,4,3829,1975,4,3,1.20911e+06,2
GottDesFeuers,1367,947756,1631,52,7288,6,2248340,3,1759,1550,51,30,1.90777e+06,2
Grannys_Peach_T,1288,1265818,1081,110,6930,5,1768890,3,2314,4077,7,1,4.01509e+06,1
GudyXD,930,613415,66,98,362,34,1728550,2,2802,1642,1,3,4.1802e+06,2
Guissippi1991,721,726577,1243,122,6714,3,1636540,3,2498,3194,184,39,3.49777e+06,1
Gumloke,656,740540,294,102,6627,2,1587610,3,2200,2628,8,5,2.65685e+06,2
Gunnerman015,962,1251135,1401,97,8607,18,2374450,6,3257,4316,0,0,4.54373e+06,1
H0M3RUN,1702,1288767,1885,191,18646,6,2963480,6,3685,2066,19,12,2.59556e+06,2
HB_TacoMan,705,838338,1456,81,4090,4,2022740,5,2079,3133,6,2,2.79817e+06,1
HEAT_pat_stalker,1119,1139755,2661,163,7954,8,2638340,5,4600,4866,13,6,6.59688e+06,2
HK_CHRI842,732,583522,1537,20,7957,22,1843530,2,2346,2451,21,10,3.18778e+06,2
HSMFromHell,916,938052,510,102,2618,4,1596740,3,4496,2349,15,0,7.55386e+06,2
HUN_Ryan623,1602,1235882,1257,217,8910,10,1790420,5,4227,3159,115,41,3.41571e+06,2
HadrianDB,1205,1446565,403,631,1804,7,1476410,3,2323,3600,0,0,4.34883e+06,2
HairyTrenchfoot1,1063,1074273,3418,295,18842,7,2341400,4,3558,2530,7,5,5.45411e+06,2
Hammanu,901,1061775,1991,114,15872,5,2028880,4,3291,3912,30,10,2.73846e+06,2
HappyYeager,755,936692,2859,44,8956,467,2405630,5,3851,3648,7,3,7.36174e+06,2
Hawkins168,796,781520,1496,201,8422,9,1487320,3,2104,3296,0,0,4.54834e+06,3
Haxx_WRZ,663,887965,3088,160,24335,7,2974870,5,1743,2732,0,2,3.32517e+06,2
Healthplan,769,907172,3332,197,14801,7,1980320,4,3422,3333,0,0,5.96827e+06,1
Hendrik1693,464,441067,1389,160,5450,3,1755660,2,2118,2126,5,0,4.5784e+06,2
Hennix,2091,1211336,1055,1,2395,17,3796640,9,7655,2885,63,7,2.37005e+06,2
HenpukacaembIu,1301,911331,966,171,7270,1,1541120,3,1962,2611,74,13,2.93495e+06,2
HesliGer,979,839408,3392,2366,10326,6,1983570,3,1817,2803,76,59,2.29168e+06,2
Hexadex1989,1300,1587420,5601,1217,19487,4,2643700,4,2798,4018,3,1,4.32616e+06,2
Hi_Im_Kazuma,1142,1159774,2137,67,33150,3,2062310,4,2310,2945,6,1,3.77969e+06,2
Hicks400,1018,1161273,2955,279,28885,6,1861350,4,4038,3499,3,1,5.3813e+06,1
HighViscosityLuv,1189,1276140,4894,910,21235,6,1993320,4,3254,4389,1,0,5.08174e+06,3
Hozy_Eavizte,1203,1001412,1364,187,6590,4,2056080,4,552,1330,394,178,1.21645e+06,2
I-SIGGAS-I,1463,1452121,2336,133,14965,20,3198300,8,4894,4923,0,0,8.31494e+06,3
ID1632,1511,1584631,964,50,12089,6,2407280,4,1729,3338,0,2,2.76538e+06,2
ID_ao_li_ao_,1164,1247132,2491,189,11086,10,2172080,5,4426,3407,0,0,7.82101e+06,3
IQ_legend,915,1130707,450,36,2748,1,1485010,3,1464,3783,6,0,2.39172e+06,2
IScream97,1086,1236777,1265,269,10592,9,1680380,3,1718,2490,2,0,3.9232e+06,3
I_Evkey_I,1096,981976,2290,181,5627,3,2704930,6,3132,2850,47,19,3.18475e+06,2
Id3nT1tyKilL3R,1117,1213618,6963,94,21191,5,3072890,8,6186,7777,29,9,6.95354e+06,2
Iggy_Kowabunga,1311,1536608,83,55,938,17,2002260,4,4199,2791,0,0,6.2197e+06,2
IheartRamen,698,754962,3149,23,13314,15,2392200,6,2610,3953,4,1,432245,1
ImTeky,556,585214,2108,53,8430,5,2111070,4,3082,2950,1,1,5.00797e+06,2
Ironmask1,1668,1682018,1180,48,4488,8,2257270,5,3693,2899,0,2,6.47772e+06,1
IrradiatedMidget,732,1036952,2160,96,4019,7,1828560,3,2714,3058,15,9,4.95794e+06,2
Ivantxum81,1254,1316707,476,0,3459,12,2242210,5,3409,4270,54,11,6.06009e+06,2
JIOCb_VIP,1175,1127298,1156,102,6111,6,1902060,3,1056,2252,181,65,571480,2
JKtehdevil,1119,1448508,875,722,8865,11,1724730,4,2432,2702,5,4,4.33325e+06,1
JasonLeeCc,1487,1829479,1147,57,3341,642,2199860,6,3723,8377,3,0,4.58352e+06,2
JeSuisAardappel,1017,1137484,726,14,2307,4,1933880,5,4001,3170,0,0,5.57774e+06,2
Jebadiahz,1153,1319569,38,18,361,1,1240400,2,4623,4108,0,0,8.39698e+06,2
Jewelsz,1116,1354825,1082,5,6894,2,1937780,4,3418,5648,0,0,5.13445e+06,0
Jimknils,952,730105,2941,342,21811,6,2483370,4,1683,1651,416,159,2.27877e+06,2
JimmyPDL,1273,1431034,2431,909,12716,6,1653640,3,2107,4356,5,7,2.72918e+06,2
Jo3l_Chen,994,1176014,753,55,4035,2,2076320,6,4749,5517,0,0,6.01468e+06,3
John_S_227b,1327,1791923,1292,485,19446,13,2982440,7,5007,6021,0,1,7.01829e+06,2
John_Skylight,816,916224,515,18,2423,2,1314380,3,2863,3791,3,1,3.99961e+06,2
JohnnyBlaze1717,827,864646,85,0,228,21,1870100,3,1202,1396,0,0,983380,2
JohnnyGusinsky,836,897421,2932,103,17692,11,2127860,5,2761,2983,4,1,3.65328e+06,2
JoshuaBwB,766,1004573,1848,15,10115,11,2013780,5,4126,5156,0,0,6.13368e+06,3
Julfenstein,1597,1730223,3299,331,26100,16,3475810,7,7072,3372,12,9,1.06228e+07,2
Jumpy-B-L,992,1078580,1321,183,6907,8,1971000,4,1705,3908,21,6,3.1837e+06,1
Juziiii,1007,785210,4341,83,21227,2,2886600,5,5063,2932,0,0,1.41039e+06,1
KSA-Chiefjustice,1690,1453659,1497,56,4295,5,2466360,5,3483,2178,27,12,3.46215e+06,2
KUGL77,571,642971,3353,305,9114,1,1363470,2,1160,2434,68,24,426940,2
KYLEKEN11,726,691599,2827,0,11674,106,2070080,3,2522,2752,36,10,3.56127e+06,2
Kallegerm,945,1090187,1341,41,4072,1,1439770,3,2337,2867,6,2,3.41937e+06,2
Kami_Kaze-_-yo31,1080,1336373,2321,106,19014,7,1913870,6,4174,4669,0,0,5.12887e+06,2
KarazuX,1129,1220333,877,3,5219,1,1772720,4,3022,4087,5,0,4.17345e+06,1
KawaiiiPotatooo,988,1068180,2314,42,9293,4,2241380,5,4463,3115,16,11,6.13915e+06,2
Killobayt321,881,958027,3420,116,8928,5,2190340,4,2848,4321,26,4,4.37155e+06,2
Kimiko,863,901109,1163,79,3888,4,2456560,6,2749,2676,19,8,4.19298e+06,2
Kinakomoti-NR,1539,1668755,2022,80,13011,17,2586560,7,6314,4197,10,2,9.26912e+06,1
KingOfTheKiII,799,927596,3251,120,17122,7,1879380,3,2844,3125,2,0,4.1603e+06,2
Knight_CMP,1563,1423237,2839,286,21189,11,2371200,7,4135,3039,4,1,7.16953e+06,3
KnightsWh0SayNi,1102,1248842,83,47,748,311,2403560,9,6162,4699,0,0,8.37874e+06,1
Korexio,932,908530,1471,197,9715,10,1880710,3,2165,2575,7,2,2.22013e+06,2
Kremca2332,2053,1266364,8382,40,45195,1,2125010,1,886,1085,0,0,263300,2
Kuchosaurus_Rex,1029,1206368,2691,51,4864,3,2962750,8,4481,4121,0,2,7.14944e+06,2
LIT_Px,775,729473,1898,56,6729,3,1670950,3,3427,3141,0,0,5.2514e+06,3
Lalalolo16,724,699566,1115,56,6983,4,1845650,3,2308,3259,4,3,4.13226e+06,2
LanceCY,773,757069,1363,124,8748,6,1526800,3,2382,1911,14,3,4.895e+06,3
LastFox77,1079,1206565,299,61,2319,1,1505920,3,4401,4038,10,5,6.74179e+06,2
Laur601,1439,1494641,664,78,8305,6,1883680,4,1691,2727,0,0,3.59006e+06,3
Le-douilleur,1170,1305809,2363,286,8024,10,2299950,4,2767,5388,7,1,5.39438e+06,2
Legit_PureDreAm,1213,1017356,4134,56,13357,8,2244010,3,1911,2274,135,64,1.9058e+06,1
Leonopol1s,685,643729,3439,93,10800,8,1406120,2,2417,3360,6,0,4.85669e+06,1
Libram87,874,1133947,1338,197,12492,8,2062320,4,2355,3300,0,1,3.98443e+06,2
LieutenantHanley,1463,1031275,496,130,2406,2,2912080,6,279,811,517,149,867735,1
Lirrost,1057,1090587,2452,146,6852,8,2183250,4,3249,2420,22,3,5.23998e+06,1
Litzenreich,988,1145076,1520,231,8818,6,1942480,4,4094,4636,1,1,6.18034e+06,2
LoStranoNerd,889,829512,760,222,3176,3,1675970,3,1155,2447,107,24,1.58699e+06,2
Locke00000,1578,1405292,1566,131,6511,6,2020860,4,2063,3454,20,8,3.33884e+06,2
LoneStawr,826,1023163,1472,59,9111,14,1616980,3,2154,2521,0,0,2.25602e+06,2
LooK0412,543,529085,775,47,3524,577,1629640,3,2289,3101,79,16,3.23612e+06,2
Lounissarte06,1077,1209929,1119,105,4202,12,1978550,4,4040,3625,6,4,6.38347e+06,2
Lt-Rabbitt,1624,1030958,3705,26,13051,2,1943690,2,1240,1442,98,32,764695,2
Luchosamsung,2219,2077334,325,17,1775,3,1841200,5,3123,3212,40,13,4.60651e+06,3
LuckeRn1ke,736,732104,1263,140,3139,2,1698200,2,1735,1972,129,45,4.43051e+06,2
Ludezilla,848,912778,864,136,3552,5,1753070,5,4020,4078,0,0,5.61845e+06,1
Luksas4,798,422039,2028,144,6752,4,1364990,2,1423,1497,4,5,1.832e+06,2
Lurian81,1097,1234534,2613,782,13400,12,2516440,5,2649,2212,33,18,1.19785e+06,2
LuziverDD,650,672981,1139,836,8470,10,2361090,4,3378,3089,13,8,5.91382e+06,2
MOHRedneckmf,1873,1804894,3513,53,16098,18,3269910,6,4793,2367,2,2,8.50114e+06,2
MOH_Nightwalker,1132,1155725,1658,115,4897,7,2478550,6,4847,3055,6,2,7.13003e+06,2
MRjankaa,1145,1083850,4556,139,26216,6,2564510,4,2467,1768,8,5,2.6758e+06,2
MUSES8920,1342,1117727,2473,1654,17885,17,2005460,4,3559,3791,1,0,5.79756e+06,3
Marcushogberg,1433,1695711,1491,78,15189,13,3185180,6,6831,6305,1,1,1.12387e+07,2
MaroGroov,1301,1306909,1154,114,10862,9,1663660,3,3397,4414,1,1,4.89786e+06,2
MartinTheDuck1,1708,1623658,2737,105,11317,8,2364660,8,5495,5577,6,1,6.6764e+06,1
MattyBSG,676,810837,910,107,3813,8,1326000,2,1133,3327,0,0,2.00871e+06,2
Maxi_Bf,1602,1367342,2528,63,9936,6,2366230,4,2926,2372,23,27,2.41814e+06,2
MeneertjeBanaan,791,1026729,1630,188,7204,3,1717300,4,2480,4021,5,3,3.0537e+06,2
MessiKing971,1024,988471,2658,206,8692,11,3076910,7,3926,2983,0,0,6.09637e+06,2
Metaljon,1102,1079309,4465,124,33131,12,2192410,4,4103,3139,10,2,5.968e+06,3
MichalMic,1171,1243007,1138,30,13852,30,2476030,4,4735,2499,1,0,7.40717e+06,2
MidnightCitizen,785,959084,1884,189,7307,5,1638310,2,1761,2241,3,4,1.98896e+06,2
MightNights,1014,1095210,1535,429,12321,4,3012250,7,2986,4417,30,5,4.36278e+06,1
MiguelitoPERU,908,882639,1936,51,9703,3,1733140,2,838,2653,4,4,3.14668e+06,1
Mistrolt,830,550579,614,8,1244,4,1673880,3,1360,1504,499,121,1.17382e+06,2
MocheroweBerety,1423,1565808,484,36,5694,5,1512470,3,2469,3309,65,2,4.92759e+06,2
Moosipall,1206,1507313,3650,211,19879,8,2053690,5,3761,2812,0,0,5.63446e+06,2
Morimaru,1578,1195541,990,164,5277,4,1846730,4,2404,2239,334,103,2.61182e+06,2
MorphiusV8N,1346,1501463,3594,234,12837,3,2694060,7,3929,3349,1,2,5.82714e+06,2
Morzar1,757,713937,2702,112,9186,3,1690560,3,2738,2595,64,26,4.12869e+06,2
Mossper,1114,1349374,352,5,2402,2,1400530,3,2333,2922,0,0,4.43283e+06,2
MrBenkkuu,579,598384,1039,141,6351,7,1414660,2,942,2427,9,0,123055,2
MrMonnerup,581,616507,671,29,6607,4,1491240,2,2127,3372,58,18,1.16271e+06,2
MrReziik,941,908213,1673,116,10538,5,1873450,4,3056,2254,13,5,3.25233e+06,2
MrSH85,819,824672,6955,62,52667,17,3672890,7,4303,2574,5,0,7.03805e+06,2
MrTurist,857,590971,705,50,4815,11,1576700,2,3002,2875,0,1,5.17709e+06,2
MrTwixted,656,696955,985,79,5773,4,1217240,2,1731,2973,64,6,3.41536e+06,1
Mr_H0ppy,1063,1516901,2,11,41,3,2120020,5,514,1979,0,0,572950,2
Mralek,1022,1040353,1911,496,8219,6,2193360,4,2610,5864,40,6,4.68569e+06,2
Mturner23462,1235,1322735,2052,552,10095,4,1988930,4,3369,2678,23,8,4.5957e+06,0
Mutanga512,2318,2080653,718,71,10174,3,1787700,4,3293,3785,2,0,5.66041e+06,2
NOUTAJA_420,634,640539,1682,189,6840,8,1619560,2,2499,2772,22,3,3.60044e+06,2
NaNoGaMeRx,3194,2225800,1818,43,10021,5,2248220,4,5154,4107,46,23,6.73199e+06,1
Nackajeem,1132,1227147,3027,112,19492,11,3007520,6,3455,3705,1,0,5.83605e+06,3
NathanCritz,1129,908899,2625,276,9963,5,1707170,3,2245,2333,14,7,2.96385e+06,1
Naulun,1360,1211423,2021,297,9191,8,1602720,3,1670,2892,14,3,3.86122e+06,3
NickaJones,890,920707,2805,119,18040,13,2145320,4,4145,3375,18,0,6.07637e+06,1
NoTax-Wifi-Zone,1240,1330344,578,692,9146,14,1684710,3,1905,3145,0,0,5.06865e+06,3
NomadConcept,1303,1189120,3873,404,16798,10,2425140,5,3117,3194,32,23,4.0321e+06,1
NutsJackson,1793,1533880,3171,256,31038,23,2900100,7,7137,3714,9,1,1.10694e+07,1
OneBuckShort,929,1165742,1642,19,7993,7,1687600,3,3906,3882,6,2,6.06235e+06,3
PIU_NIN_,808,826518,2286,59,7757,2,1962170,4,3814,2750,2,1,6.19596e+06,2
POL4RFUCH5,1124,1354227,827,316,7790,8,1762920,4,4053,3447,0,0,6.23194e+06,2
POOHSTICK17,2851,1480875,1952,8,10000,59,2968200,2,2397,1206,43,20,2.54656e+06,2
Pactalan,1254,1317969,5477,270,19308,9,2557590,5,3452,2962,12,4,3.08835e+06,2
Palillo727,1064,792881,2216,80,11844,4,2033580,3,850,1845,320,80,791190,2
Pasder1918,923,1063470,2666,258,17077,17,1831920,3,2263,2235,0,0,4.4162e+06,3
Pastel_R,1000,1100937,16126,1597,62356,1,3285990,6,4257,1802,3,1,5.79559e+06,3
PedramTheGreat13,1211,963335,3246,359,11320,6,1718210,3,2079,2219,13,7,2.99185e+06,1
PenaPerkele,1188,1026808,5513,356,31892,8,3980500,7,4430,4199,113,22,3.70992e+06,2
PepeSilvia2287,1134,1354706,2287,176,7053,26,2414620,4,1637,5042,0,0,611460,1
Petite_sandale,1017,1040769,2836,431,15797,6,1681760,3,1847,2958,7,4,1.63935e+06,2
Phantasticals,1089,1030940,2466,100,16308,7,2457470,5,1903,3105,56,30,2.05988e+06,1
Philipper21,913,916039,1371,58,7904,3,1642310,3,963,2166,82,41,1.17003e+06,2
PhoenixATL1,690,571767,577,101,6071,11,1645400,2,1553,1899,8,4,2.38812e+06,1
PiereDuck,1047,890497,3405,84,23608,5,1926720,2,1784,1419,30,21,1.3505e+06,2
Pink_Dimond,2579,1805902,2308,88,9787,7,2761740,7,8208,3786,1,0,3.31312e+06,2
PjReckless,856,1069795,226,49,1002,4,1352580,3,1486,4222,11,2,380485,2
Ponthedance,1204,1564248,3923,202,15348,7,2350850,4,2347,4038,2,0,750485,1
Pontios227,1020,1186287,662,81,5246,5,1560650,3,3203,2938,3,0,2.78613e+06,2
Pookim,1000,1361856,707,747,4357,3,1269340,2,2165,2600,0,0,6.32467e+06,2
Pranik832,2306,1180221,2281,12,9801,10,1425480,1,912,1946,10,11,467625,2
ProkleepseBANANA,1379,1231939,1470,119,9175,6,1885340,4,1811,2534,209,115,2.27552e+06,2
ProntOse,928,648302,1390,63,5933,2,1578810,2,1258,2014,26,10,1.43751e+06,2
PsychoLoog,1173,1028448,2354,100,17066,7,1704660,3,1717,1833,22,7,977950,2
Psychoman_BB,926,1163386,1088,176,3670,9,1495640,3,1502,3560,0,0,3.04761e+06,3
QuengadeBR,1164,1232606,501,297,2448,7,1616770,4,2623,2353,6,0,4.12538e+06,3
QuietSoldiers,1202,980368,1868,3,5474,3,1788660,3,3127,3153,29,9,1.70927e+06,3
RIPnow1,1490,1533407,615,2,3801,5,2016280,4,2198,3124,0,0,3.9639e+06,2
Ragnar1818,811,958436,187,40,1166,3,1425180,3,1234,3146,0,1,2.66862e+06,2
Rajuus,1018,1082385,4851,29,18750,4,2183380,4,1863,3347,89,79,1.56158e+06,2
Rambos_Nachbar,1150,1032590,3565,108,10078,4,1963200,4,3322,5534,17,13,3.09682e+06,2
Ranger_Rowelive,1130,867763,902,0,2092,756,1057850,1,678,1180,5,2,424925,2
Raphox,1168,1261919,528,23,3842,7,1538460,3,1759,4060,22,3,2.91229e+06,1
Raptor771,817,673814,1879,219,8914,5,1562160,3,2779,3032,8,2,4.1823e+06,1
Ratisfaction,2015,1253620,1651,131,12235,9,3397940,9,5651,3043,4,1,2.32134e+06,2
Razer043,917,902686,1950,26,15003,8,1617380,3,3477,3094,9,1,5.22153e+06,2
Redin21,1116,1018239,2115,361,13750,7,1833840,4,2815,3241,39,17,3.74426e+06,1
Rekruited,745,779721,1079,73,4882,6,1721640,3,1348,2921,90,48,2.19889e+06,1
Respect195,2016,2327414,641,77,755,288,2253870,4,2824,3727,0,0,3.93436e+06,2
Retiredarmy97,1777,2131878,785,73,4282,8,2169890,5,1080,2241,0,1,3.34906e+06,2
RexZAtrium,628,595557,1957,189,5909,3,1519680,2,1325,2880,12,2,2.52655e+06,2
RonDestiny,2078,1413314,4529,407,24120,24,2409270,3,3151,1911,9,3,2.8745e+06,3
Rtuski,981,1046702,2074,171,11719,6,1682990,3,2352,3804,2,0,3.65822e+06,1
Rubata98,604,590416,667,68,8972,10,1419600,2,1356,1942,0,0,1.21039e+06,3
Rustman-GB-,1446,1422273,5104,125,12134,5,2750980,5,3768,3727,84,16,4.17036e+06,2
Rutmann,830,1212013,661,106,4507,5,2864030,6,3181,4546,0,2,2.96045e+06,2
RyzyKaszub,1266,1307450,1288,87,10557,8,2419590,6,4433,2842,1,2,5.98271e+06,2
SCALETTA-DZ,1514,1582418,3513,43,17805,8,1916140,5,3947,3350,1,0,5.21531e+06,2
SHXchilli,1704,1370490,1552,266,9954,6,1902420,4,2192,2996,3,2,2.97737e+06,3
Sanchillo,1806,1815652,557,84,6199,6,2371600,6,4308,3090,3,4,6.40762e+06,2
Sapiens-Sapiens,1778,1619042,3673,114,8468,6,4003570,10,6190,3269,3,1,8.34019e+06,0
ScarFaceRGF,924,972234,1487,525,15141,11,2020510,4,2989,2184,1,1,4.78919e+06,1
Schdec,684,664039,2772,52,5228,5,1810050,3,2705,3584,17,9,3.49894e+06,2
Schwarzbierchen,1440,1437271,2194,70,8170,7,2498780,5,4267,1890,15,8,6.94366e+06,2
Scouttini,2873,2280663,31,0,84,1,1088740,3,5838,3555,4,2,6.97087e+06,2
SgtHoody,1386,1251776,3830,19,17001,1,2648820,5,2737,3683,322,134,3.30643e+06,1
ShellShock737,787,812761,1730,53,10911,3,1568200,3,2212,5247,26,6,3.84261e+06,1
ShrewdMan,1139,1049938,1296,96,6741,8,1692800,3,1801,2005,39,24,2.30472e+06,2
Sithcrusader,914,1110022,9447,75,69579,22,2948750,5,1989,4517,0,3,176880,2
Skeledank,1056,1072114,2322,143,5350,2,2238610,5,2248,5276,7,3,4.47315e+06,1
SkiloSP,2732,1559606,1102,300,5107,4,3236250,8,4605,2962,2,0,5.70281e+06,1
Slash935,1570,1638659,2697,542,5064,4,2568190,7,4702,2806,27,5,7.06789e+06,1
SmanTheMan,601,607365,2024,61,6169,2,2273980,3,1542,1847,3,1,1.0835e+06,1
Smigg1994,591,632242,693,17,3663,879,1702420,3,2744,3350,0,0,3.26664e+06,2
Sminkiottone,669,744123,2685,84,18621,13,1764800,3,2506,3062,43,19,1.71694e+06,2
SniperLeFou,1821,1832378,359,50,3765,4,2241360,4,1966,3676,1,0,5.46163e+06,0
SniperScot-NL,935,948790,4730,0,19757,564,1700390,2,1217,2704,3,14,311895,2
Sombrecape,1553,1681289,2450,205,12527,10,2437880,7,5208,4771,8,2,7.31492e+06,2
SomethinLikeDis,1792,1096282,1727,249,14244,9,3451840,11,6406,3277,20,3,4.11028e+06,1
Spacepoepy,1328,1406036,788,25,3971,4,1888280,5,3792,3963,9,4,4.4027e+06,2
SpencerLP,958,1272024,227,386,2657,10,1552480,3,1973,2480,4,2,3.52572e+06,2
Sphygg,931,1042798,3594,122,17056,6,2378020,5,2622,3681,1,1,3.72878e+06,1
StarAdmiralx,782,674651,3268,760,16480,555,1415700,2,2345,2651,8,4,4.23757e+06,1
Starbmcd,1253,1200771,27343,0,105595,32,2645730,3,4748,2139,1,1,7.00086e+06,1
Steil2809,708,674665,2204,229,10151,5,1802790,3,1388,2489,78,46,2.50301e+06,2
Sthlippery_Stair,1148,996671,1074,836,4950,2,3840630,8,357,727,698,262,1.41396e+06,1
StormCrow_SC,1283,1342301,8961,78,25031,3,3433170,6,4120,3289,9,8,6.23887e+06,3
Supremex11,920,882716,807,291,6271,5,1816460,4,1958,3308,5,3,3.01181e+06,2
SzechuanGoose,851,1015088,1276,57,10008,4,2364760,5,3541,4466,1,0,6.1662e+06,1
TSMExaltedOrb,535,643973,2156,416,8278,10,1799210,3,1481,2992,0,0,1.06628e+06,1
TacOp280,1572,1860935,1783,55,4549,4,2432720,5,4078,5405,0,0,5.51094e+06,2
Taisetsuz,912,1032356,3488,508,13096,21,1789370,3,2917,1645,34,0,7.62187e+06,3
Taiwan-Aksks,1342,1156952,767,228,5178,2,1326510,3,2272,4210,7,7,2.0575e+06,3
TankHulk,869,869620,3143,79,13744,2,2635870,6,4242,3480,8,3,6.60911e+06,2
Taturtot,1685,1865617,297,144,8979,3,1984270,4,1526,3153,1,1,2.91774e+06,1
Taukan,1252,1137779,2893,139,17910,2,2041020,4,3216,2709,81,20,4.11553e+06,2
TeTn-tVerzet,759,802438,4707,399,15686,8,1697620,2,1823,3428,4,2,2.65061e+06,2
Th0mps0n73,773,822818,2000,71,12677,2,2365060,5,2810,2556,38,9,4.50295e+06,2
The-litter-cloud,1117,1264615,889,66,6898,3,1353110,2,1084,1915,10,0,3.98438e+06,3
TheBlanquillo,1301,1502050,2870,14,22953,15,2591200,7,5274,4920,3,10,6.75253e+06,2
TheBrokenRooster,1017,1029121,3557,56,9122,996,2140040,5,2951,3113,15,4,4.99769e+06,3
TheFuzzyRedDice,991,860905,6430,217,20271,7,2126390,4,2476,2957,30,24,1.86244e+06,2
TheJohnMan1980,1794,1623376,499,58,3026,8,2352300,6,4762,3095,0,1,7.77251e+06,1
TheReidOption,1104,1061664,4211,1569,16068,3,2592620,6,3912,2283,29,4,4.25568e+06,1
