Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
TheKFCManager,638,667249,403,19,2808,5,2077750,5,2239,2611,90,14,1.86808e+06,2,667249,0,686,-48,0,0,0
ThePoce,1051,1053858,2878,249,10770,6,1823890,4,2233,2823,50,19,1.778e+06,2,1053858,0,775,276,276,0,0
TheRipperJack,1076,1109975,9426,859,35302,4,2926700,5,3844,2394,28,5,5.39435e+06,2,1100043,9932,718,358,379.43,1.26024,2.82843
TheSl0thzilla,1122,1054085,2190,167,7984,21,3000810,7,3595,2511,7,2,4.17806e+06,2,1052048,2037,1382,-260,0,0.300992,0
TheSlimeBeast,1210,1260010,4806,508,21895,10,2504750,7,3491,3383,2,6,5.4572e+06,1,1260010,0,1079,131,131,0,0
The_Donatello,1207,1240200,1323,281,8166,3,1920940,3,3661,2985,11,4,7.08212e+06,1,1217343,22857,1639,-432,0,3.86531,0
The_Wataugan,1665,1553166,1632,353,17614,6,2439260,5,3405,2910,42,33,5.82817e+06,2,1530993,22173,1159,506,534,1.64054,2.60429
Thestjestery,1242,1622990,2038,69,6812,9,2063650,5,4299,4316,4,0,6.62061e+06,1,1622990,0,806,436,436,0,0
ThomasSilk,2646,1879865,1899,53,6635,11,3978510,10,8020,5339,23,16,6.63214e+06,1,1871878,7987,1296,1350,1369.93,7.29686,2.27951
Thyrone85,1034,1094035,5443,583,23465,5,2991880,6,4564,2557,1,3,6.275e+06,2,1093040,995,956,78,87.9604,0.149496,2.0878
Tiger_River,1182,1316856,868,172,4290,2,1522460,4,4097,3478,0,0,6.22885e+06,3,1316856,0,1580,-398,0,0,0
Tirith2708,1376,1142059,2057,111,3899,6,1996160,4,1099,2614,353,202,1.32678e+06,2,1142059,0,935,441,441,0,0
Todd79,1617,1828028,2243,804,13647,22,2280120,5,2979,3896,5,5,4.79552e+06,2,1806869,21159,788,829,856.567,0.0400697,2.80607
Todesmutig,1578,1524834,4946,562,19108,17,4428210,9,5345,1900,18,1,6.65196e+06,2,1516433,8401,1086,492,512.268,3.55735,2.91295
Tonto8888,1298,1358154,3440,285,16620,7,2570290,5,3249,4162,41,15,3.03811e+06,2,1358154,0,638,660,660,0,0
Tribun228,841,948836,785,43,6023,7,2416600,5,3674,2521,0,0,6.39428e+06,2,948836,0,1051,-210,0,0,0
TribunSoil,891,1219862,3846,309,24414,10,2473010,4,2186,2928,1,1,228015,2,1184788,35074,1066,-175,0,0,0
Trumpgun,804,1092711,1846,6,2505,5,2112780,5,5259,3937,0,0,8.18919e+06,0,1082812,9899,1119,-315,0,2.22502,0
Tschonadhan,1002,960591,2957,249,15127,7,1771550,3,2641,3686,19,2,3.81162e+06,2,940925,19666,1210,-208,0,0,0
Tyconson67,979,1011232,3456,147,7889,3,1635390,3,1702,3693,4,1,3.63006e+06,3,987288,23944,1178,-199,0,2.7385,0
UDT-Raptor,1846,1640856,2000,94,18075,3,3087940,7,4376,3426,15,2,5.99264e+06,2,1619763,21093,1648,198,225.538,4.71292,4.4641
UDrocket,1629,2009590,2563,213,11428,6,2399980,6,4102,3756,5,4,5.30972e+06,3,2008430,1160,1242,387,397.482,0.27195,0
Ukekkonen,1945,1824076,2131,114,7347,11,2924920,8,4556,3097,8,9,6.98424e+06,2,1802236,21840,2624,-679,0,5.10514,0
Ulpia_Victrix,718,1011181,102,142,1962,2,2150320,4,980,2453,0,0,426600,2,977138,34043,1034,-316,0,0,0
Ult1mo69,2133,1548277,1701,83,17693,9,2413930,4,2941,2562,124,44,1.86108e+06,2,1548277,0,1182,951,951,0,0
Unintentional,1036,794638,2230,97,9450,6,1820560,3,2426,3588,32,22,4.02197e+06,3,788103,6535,1376,-340,0,0.791276,0
UpYoursJobu,1848,1690411,1804,53,6731,11,3138300,7,5340,3946,28,13,8.5249e+06,1,1687360,3051,1598,250,264.465,0.372509,2.61833
VGTGVGS,1263,1474510,2675,998,12845,9,477911,827,1895,5431,3,0,3.50395e+06,1,1474510,0,1565,-302,0,0,0
Van_der_Sisior,2112,1522040,1994,109,6631,6,2815330,6,3645,3018,163,111,1.98741e+06,2,1522040,0,1298,814,814,0,0
Verskaizi,936,743978,1670,549,6703,3,1557400,3,1962,2269,21,4,3.01789e+06,1,736976,7002,841,95,114.075,0.5457,3.23853
ViktorGUNNER,956,1143182,2089,60,16033,7,1547880,3,3008,3281,12,5,4.36083e+06,2,1143182,0,867,89,89,0,0
Viperynekevin,1968,2409843,1135,435,2372,2,1583480,4,1830,3419,9,3,5.38075e+06,2,2409843,0,797,1171,1171,0,0
VitaliusUA,1464,1687593,1336,415,5053,3,2652340,7,2425,4431,80,25,4.95015e+06,2,1673350,14243,988,476,500.163,2.94536,2.53044
VitoLucchesi,979,1266205,3076,1183,21339,8,2088210,3,3352,3631,7,5,562290,2,1243174,23031,950,29,57.3563,11.8124,30.9357
Viulenzza,1222,1539458,26,16,42,298,1458080,4,6308,4395,0,0,1.01208e+07,3,1520248,19210,1818,-596,0,5.89728,0
Viwwee,793,868134,177,17,1934,388,1415060,3,2475,2480,0,0,3.43496e+06,2,868134,0,1628,-835,0,0,0
VladNosferatu,1231,1003529,2027,249,10773,6,2819580,5,3397,3403,107,51,2.06041e+06,2,1003529,0,1914,-683,0,0,0
WAR-WIENER-HPD,924,990355,3064,90,15310,4,2291460,3,1777,2780,26,19,1.54731e+06,1,990355,0,691,233,233,0,0
Warfrizz,1139,1326605,1779,171,12022,9,2082100,4,2214,4278,8,4,3.77927e+06,2,1326605,0,2133,-994,0,0,0
WiliamShatnrFace,773,604015,806,61,2442,2,1254740,2,1285,3318,80,32,1.8261e+06,1,604015,0,1024,-251,0,0,0
Wilson_MASKMAN,1075,1293583,189,82,1086,1,1412720,4,3407,4306,0,0,5.54682e+06,3,1293491,92,1845,-770,0,0,0
XHausBogenX,794,813032,4493,0,10109,995,1520780,2,1722,2858,21,5,1.84449e+06,2,790003,23029,1263,-469,0,0,0
XXXIIMMXV,888,971116,1915,157,11195,9,2005840,4,2141,2169,14,11,2.23156e+06,2,971116,0,2112,-1224,0,0,0
X_Long_Johnson_X,1224,1009222,8946,42,37651,521,3279640,5,3180,1786,21,6,4.61131e+06,2,1008824,398,923,301,308.341,0.84802,2.23607
Xepburn,1183,1235574,673,153,2809,3,1431300,3,1750,3099,15,2,2.12628e+06,1,1235574,0,956,227,227,0,0
Xiaoliang-Z,1514,1676231,599,390,4708,7,1986190,5,2862,3759,1,0,5.45371e+06,3,1664389,11842,1968,-454,0,0.540419,0
Xxamiss,1103,1382593,782,101,7299,2,1225310,3,1958,5929,0,0,3.0736e+06,2,1382593,0,1452,-349,0,0,0
Yeru888,1014,856399,3139,52,15861,5,2616340,5,2969,2647,9,3,4.36651e+06,2,854967,1432,952,62,73.2442,0.793648,2.73556
Yukhinai,1473,1807897,751,29,11982,2,1428510,3,2282,3289,1,2,4.11192e+06,2,1807897,0,1206,267,267,0,0
YurinGagarin,1163,1034521,2689,109,8783,7,2859580,6,3451,2851,113,10,2.93421e+06,2,1034521,0,793,370,370,0,0
Z00RZ,1276,816886,2304,292,10433,8,2191170,4,2584,1415,47,8,3.68118e+06,1,790904,25982,1231,45,74.5179,6.62578,8.46348
ZULA35,2133,2066196,820,76,12949,8,2432550,6,7906,1277,16,4,1.10854e+07,2,2045540,20656,924,1209,1236.35,5.1847,2.1407
ZXY112233,1874,1879756,941,190,2570,3,1765480,4,3704,2773,0,0,7.4129e+06,0,1876066,3690,1139,735,750.411,0.954769,1.62658
ZYB01,1442,1124750,632,74,5591,3,1333300,2,1645,2776,5,2,3.31248e+06,3,1124750,0,773,669,669,0,0
Zakityzak77,977,1109676,1275,150,11038,3,2153950,6,2519,2324,42,12,2.31739e+06,1,1109676,0,1074,-97,0,0,0
Zaveidister,1087,968947,847,241,7446,4,2176570,3,953,1318,122,102,1.07162e+06,2,968947,0,777,310,310,0,0
Zer0Wulf,952,994897,1867,99,12068,11,2230940,4,2753,3141,0,0,5.13686e+06,1,992598,2299,888,64,77.1641,2.22488,3.33699
ZiiKa_ZorTAaX,1372,937406,2134,108,12138,4,2721500,5,421,626,707,172,1.34236e+06,2,937406,0,1220,152,152,0,0
Zivi_Of_Hell,667,713262,870,30,5949,15,1894750,4,3892,2101,0,0,2.6576e+06,2,713262,0,1183,-516,0,0,0
ZloyKaza4ek,533,509245,1127,51,6145,2,1775690,3,1776,1923,98,24,1.70884e+06,2,505112,4133,1500,-967,0,0,0
ZulfoDK,1114,1288760,2725,4,17114,13,2242300,5,4133,2964,10,2,5.64181e+06,2,1288760,0,1103,11,11,0,0
_Mixfaitt_,1464,1586264,1677,293,7819,3,1757410,4,3000,4319,0,2,4.46685e+06,2,1586264,0,1012,452,452,0,0
_SRB_cevapcici_,2437,2254981,97,58,19789,17,2337040,5,4663,3048,2,0,6.48894e+06,2,2227597,27384,1473,964,994.039,2.41407,2.23607
aPatriot64,1986,1645440,1738,35,8529,790,2524090,5,5256,3638,33,11,6.5723e+06,1,1640533,4907,1163,823,839.945,1.06102,2.1407
aaron_zille,958,1006027,1561,136,7377,5,2328040,5,4675,2194,9,6,7.27049e+06,2,1006027,0,1217,-259,0,0,0
addmaster1982,1230,1371513,3532,64,23439,20,2516970,4,4292,4943,0,0,5.86428e+06,2,1347569,23944,2115,-885,0,0.0715784,0
aeroguz,1288,1472468,259,127,1941,8,2097660,5,1664,2643,0,1,2.90294e+06,2,1472428,40,1870,-582,0,0,0
aeternuM-gemsdan,984,1102960,2241,118,11434,8,1971120,4,3743,3947,30,5,5.55383e+06,2,1102960,0,1442,-458,0,0,0
alex_bridge,1346,1495553,8,28,176,182,1761370,5,4980,3672,4,0,7.31173e+06,2,1495553,0,977,369,369,0,0
aloszek,2790,2730601,919,93,4158,2,2153280,5,3477,3862,37,6,5.0694e+06,2,2730601,0,1087,1703,1703,0,0
anmlhckr,659,952291,470,25,2854,1,1124540,2,1159,2189,0,0,910325,2,952291,0,949,-290,0,0,0
anton197866,1944,1629637,434,60,4425,9,3256750,6,1200,1853,153,90,1.25868e+06,2,1596757,32880,1372,572,603.926,0.380744,3.33025
arbtrader,1629,1006734,977,80,4474,664,1673200,2,1073,674,388,75,1.49872e+06,2,999454,7280,667,962,981.324,0.22635,2.0878
aronal_elmex,1223,1581286,939,0,2546,16,2100900,5,5588,4266,0,0,7.94221e+06,2,1581286,0,530,693,693,0,0
atpisies,1314,1124478,1854,77,18830,9,2653740,5,3629,2168,43,9,5.495e+06,2,1122824,1654,1114,200,211.797,0,1.89883
attacusgrey,1430,1198958,1672,185,10786,394,2930050,8,4455,3328,37,1,7.35907e+06,0,1198958,0,1464,-34,0,0,0
ausQuoll,1291,1676292,677,804,10617,12,2307500,6,4050,3950,2,0,5.88274e+06,3,1676292,0,2407,-1116,0,0,0
avisstorm20129,1373,1451361,2972,504,17889,11,2499100,5,2974,2456,14,0,4.09908e+06,2,1449351,2010,1977,-604,0,0.546404,0
axuetti,763,855878,1036,54,7105,2,1450100,3,2542,2977,253,103,3.84834e+06,2,855090,788,958,-195,0,0.160835,0
b0rdga,1623,1165268,808,50,2251,1,1255160,2,746,1926,6,1,976575,2,1165268,0,1212,411,411,0,0
badmaner,1131,959053,759,75,6281,9,1763460,3,3828,3277,2,2,6.31934e+06,2,959053,0,1288,-157,0,0,0
barbar0ssa_4,753,795850,1865,636,5946,13,2740400,5,1951,2742,22,8,2.5416e+06,2,795850,0,984,-231,0,0,0
bell-lin-JPN,1279,1331888,1363,53,7302,6,1906440,4,3018,3066,0,0,5.16317e+06,3,1331888,0,1346,-67,0,0,0
birgire,1295,1197782,5055,98,14905,10,2465270,5,3472,3349,3,1,5.51145e+06,2,1197782,0,2790,-1495,0,0,0
biytoar,1575,1580234,2676,151,6574,7,2451000,5,2910,3494,33,17,4.37291e+06,2,1580234,0,659,916,916,0,0
bluefoxh,2390,2466780,1175,142,12634,14,2581680,7,7700,7263,0,0,1.1984e+07,3,2461250,5530,1893,497,514.633,2.3407,2.0878
bomb1922,1077,1186964,3219,447,20269,14,1733080,3,2817,2084,0,0,2.83765e+06,2,1186964,0,1613,-536,0,0,0
buggsy442,1347,1332646,1944,15,12576,7,2518600,4,3203,3677,17,0,7.10408e+06,1,1310704,21942,1223,124,151.903,6.43234,4.91115
burtethead,978,844093,1371,144,5993,1,1735940,3,2565,3302,9,1,4.36106e+06,2,844093,0,1312,-334,0,0,0
camrule,1181,885867,3444,274,10063,5,2522520,4,2538,2335,67,34,2.67326e+06,2,881956,3911,1430,-249,0,0,0
chiquita333,1339,1088669,625,25,9849,4,1760600,4,2179,2883,172,66,2.66536e+06,2,1088669,0,1291,48,48,0.263589,2.82843
chr23k,2029,1638542,2891,170,36566,5,3626610,5,2647,3154,25,7,1.19043e+06,2,1631968,6574,1372,657,675.678,0.339366,2.27951
conflictuzz,981,1116258,1945,709,11649,4,3165930,8,4938,5829,14,8,8.3449e+06,2,1116258,0,762,219,219,0,0
conny63,4071,2128860,9,0,21471,37,3331580,2,1490,722,1,1,2.03875e+06,2,2128860,0,1623,2448,2448,0,0
courier59,1376,1704556,1218,324,5631,6,1712630,4,2251,3025,0,0,3.7e+06,2,1703276,1280,1131,245,255.832,0.209621,0
cpD3ath,1646,2013515,587,153,13282,5,2126680,5,3699,3220,7,0,5.95762e+06,2,1997162,16353,753,893,918.3,1.30423,2.53044
danagin,1488,1661982,2348,101,15843,15,2833120,6,4256,4409,6,5,6.3221e+06,1,1659477,2505,1279,209,222.546,1.99481,2.81731
daneagle5,2385,3037746,1902,49,4750,3,1889110,4,2836,2994,1,1,5.69597e+06,2,3021246,16500,1295,1090,1115.38,1.5359,1.93434
dawie180,1775,1328441,80,0,230,8,1484860,3,1946,2945,1,1,1.38645e+06,3,1319766,8675,1575,200,220.485,0.121911,2.37841
deWengo,1137,1015795,1408,712,7940,5,2113490,4,2671,2871,303,91,3.39712e+06,2,1005446,10349,2382,-1245,0,0.225188,0
deadeasy88,686,580284,2306,136,11818,13,2164240,4,2437,2831,6,2,4.21049e+06,3,557890,22394,1077,-391,0,4.05902,0
dekisugi,989,1188931,2473,82,6232,7,1937960,4,3077,4115,2,0,4.6562e+06,3,1186500,2431,1326,-337,0,0.227125,0
demolter,1528,1486335,1369,72,5234,6,2337310,4,2096,3181,63,34,3.07662e+06,2,1465599,20736,978,550,577.382,0.726608,2.48282
deuces32,1297,1455399,825,120,9109,7,2058100,5,3049,3996,21,7,3.93623e+06,1,1455399,0,1176,121,121,0,0
dh3lix-Pooch,1100,1016128,2503,97,12117,14,2908830,6,4037,3147,4,2,4.32654e+06,2,1006691,9437,1335,-235,0,2.97977,0
dk6hf,1877,1272512,1467,82,8944,13,1777020,2,1206,1581,35,11,1.71591e+06,2,1167743,104769,2024,-147,0,3.63652,0
drakon333111,1560,1836722,1456,1049,11723,21,2398540,5,5508,5919,7,8,7.45321e+06,3,1809841,26881,981,579,608.854,3.13626,4.04526
dudesoup8,1285,1068373,1095,83,8261,5,2051670,4,2337,2311,75,13,3.14717e+06,2,1068373,0,4071,-2786,0,0,0
duniek,671,923757,1986,56,13066,5,1741300,3,3108,2458,1,0,4.61646e+06,2,923757,0,1375,-704,0,0,0
eGe-Lechinois,1583,940256,3184,21,7611,1,2612160,5,3160,2075,13,3,2.18162e+06,1,927177,13079,1628,-45,0,0,0
eddemegezien,1366,1677679,2994,170,25698,8,2192420,5,6010,4860,6,5,7.00034e+06,2,1677679,0,1482,-116,0,0,0
eist3ex33,1003,1102969,104,21,2630,472,1570420,3,2755,3138,6,0,3.73439e+06,2,1102969,0,2369,-1366,0,0,0
engineeruk,1834,2180292,2004,106,6373,6,2496690,6,3504,3590,6,1,6.85367e+06,2,2172012,8280,1759,75,95.1699,0.423449,3.15434
eppem,1502,1566125,2576,244,8179,10,2691860,7,3594,3502,2,0,5.42163e+06,2,1565135,990,1126,376,385.944,0.128148,0
erwson,1348,1333204,2579,80,31480,18,2729730,5,4037,3774,2,0,2.64865e+06,2,1322595,10609,655,693,714.905,0,2.71081
evaair,1427,1501940,653,126,7983,5,1661430,4,3874,5277,7,5,5.09513e+06,3,1468443,33497,987,440,472.124,6.108,3.19344
evgen1560001,2419,1959842,3989,231,11022,656,1353900,3,5021,4645,4,11,5.61986e+06,2,1936526,23316,1511,908,936.473,2.04382,0
facKYLuke,1517,1612283,365,0,1134,1,3552740,9,1520,2246,206,70,1.30965e+06,2,1612283,0,1297,220,220,0,0
fetjohan,923,1000063,1711,5,2824,1,1449070,2,841,3754,37,15,1.44755e+06,2,996252,3811,1082,-159,0,0,0
frogheartboy,1257,1309288,2594,228,11343,8,2573860,5,2980,2289,24,2,4.43421e+06,2,1306954,2334,1741,-484,0,0,0
furyZotac,1576,1465971,2164,84,9467,11,2212420,5,4224,2577,15,9,5.81068e+06,3,1465971,0,1530,46,46,0,0
gammelkrage,1630,1724997,4682,113,20920,7,2394260,5,3880,5907,0,2,5.23226e+06,2,1724997,0,1285,345,345,0,0
generalrancor,1011,1177758,454,0,2352,2,2404630,6,4568,3546,9,5,7.0415e+06,2,1177758,0,671,340,340,0,0
gesunTight,678,743858,1021,114,4900,2,2146540,5,3313,3468,16,3,5.36019e+06,2,743858,0,1567,-889,0,0,0
ghung1205,1802,1426836,892,130,7035,2,1461900,3,2649,2533,67,19,4.65663e+06,3,1426301,535,1366,436,444.101,0.144605,1.18921
glicanear,1079,1483101,824,165,5567,4,1760760,4,2470,2475,22,0,4.45185e+06,2,1483101,0,1003,76,76,0,0
goney02,1385,812480,1969,93,11902,9,1442580,2,1926,1796,217,51,1.78996e+06,3,805734,6746,1830,-445,0,0.0510228,0
gousi-jed,2911,1703063,1285,242,14951,14,2405580,4,4260,1974,48,8,4.17597e+06,3,1687674,15389,1501,1410,1434.79,0.802453,1.82116
gubbel_on_acid,1208,1312692,1156,47,17253,20,3108740,6,1599,2121,30,70,2.1176e+06,2,1312692,0,1341,-133,0,0,0
han61571,1903,1962249,2909,439,27610,32,2679260,8,6527,4659,9,2,7.40471e+06,3,1962249,0,1388,515,515,0,0
hcfilo,2281,2504178,257,437,2551,1,2219830,8,2471,5211,0,0,3.56904e+06,1,2470244,33934,2388,-107,0,0.566411,0
heckenschuetze2k,1163,1271078,1328,25,5666,1,1974720,5,3288,3320,0,0,5.75369e+06,2,1271078,0,1517,-354,0,0,0
henkka00_,751,833714,3103,9,17082,10,2003950,4,5438,4684,0,0,8.30405e+06,2,833714,0,920,-169,0,0,0
hennorich123,1170,969902,3890,87,6644,3,1982120,3,2058,2150,36,10,2.25859e+06,2,968523,1379,1255,-85,0,0.424533,0
hermann-v-hinten,2119,1085648,3944,0,12562,2,3457850,7,4471,3694,51,18,1.49845e+06,2,1085648,0,1576,543,543,0,0
hhyox,733,744708,3177,190,20102,16,2189640,4,3520,2914,0,0,5.60186e+06,3,742924,1784,1630,-897,0,0.634038,0
hibikiwnenc,1191,1248485,2840,459,9030,5,1598530,3,3187,3050,3,2,6.06034e+06,3,1248485,0,1011,180,180,0,0
hikaru1713,1961,1234830,1280,98,7027,7,2874310,7,6187,2837,43,14,3.53492e+06,3,1234830,0,678,1283,1283,0,0
hilok83,1370,1331603,830,81,5512,3,2074970,5,2736,2923,6,1,5.40255e+06,2,1328764,2839,1802,-432,0,0.178863,0
hxsul,841,952308,2137,15,17808,19,1802220,3,1403,2509,0,0,1.01165e+06,2,936982,15326,1079,-238,0,0,0
hypplarn,1927,2120068,406,22,4670,6,623116,1,2140,2762,0,0,4.61948e+06,2,2089248,30820,1364,563,594.245,2.12271,2
iHaB001,1980,2039668,413,99,3140,1,2157280,6,4760,4530,4,3,5.39907e+06,3,2039407,261,2891,-911,0,0.154773,0
illegalcolors,1081,1426499,1359,164,4377,3,2176110,6,4699,4615,3,0,6.41644e+06,2,1416305,10194,1208,-127,0,1.02407,0
imperator0815,1254,1102001,5409,3,26396,3,3869270,6,2654,2432,90,41,3.50015e+06,2,1095911,6090,1903,-649,0,0,0
iwatenn,1463,1620977,3492,1221,24261,17,2715230,6,6040,3799,10,1,8.90836e+06,3,1620977,0,2244,-781,0,0,0
javichu52,1281,1397338,1556,102,8668,5,2147340,5,4348,3832,15,5,6.45527e+06,2,1397338,0,1163,118,118,0.41549,2.11474
jaytripple,885,917182,2319,162,12413,11,2121750,5,4015,3081,0,1,5.83674e+06,2,917182,0,751,134,134,0,0
jeffersons_wine,974,1002595,1512,493,13339,17,2825910,5,2748,1981,33,8,4.08046e+06,1,997313,5282,1169,-195,0,0.425256,0
johnqin,1120,1118377,1452,79,12135,6,982983,2,1709,4750,22,5,2.71561e+06,2,1118377,0,2119,-999,0,0,0
juhta09,985,1182299,178,60,880,1,1328940,2,1591,3352,0,1,4.32621e+06,2,1167642,14657,731,254,278.395,0.732076,0
kaLu303,971,728756,2420,56,11275,4,1517620,2,2810,2564,26,5,2.76521e+06,2,721465,7291,1191,-220,0,2.83393,0
kakaskasmaka,873,979482,1917,53,9243,4,2317140,5,2453,4396,21,6,3.6008e+06,2,979482,0,1961,-1088,0,0.951773,0
kdr0001,1457,1442422,2959,131,17237,14,2287650,5,3818,3089,9,7,5.80301e+06,1,1442422,0,1368,89,89,0,1
killkoooo,1384,1568480,2653,240,9811,2,2152280,4,3250,3524,20,2,4.2065e+06,2,1568480,0,825,559,559,0,0
kilokilo2,1375,1217424,1834,108,8990,10,2384680,6,4507,3071,1,0,6.39915e+06,2,1211737,5687,1892,-517,0,2.80887,0
kone02695,1572,1133439,6241,1002,27757,7,4015900,10,471,672,1,398,1.65052e+06,3,1133439,0,1980,-408,0,0,0
koperkos,471,565982,1512,5,11248,4,1241610,2,1857,1867,0,0,756245,2,561631,4351,1075,-604,0,0,0
kotbox,1022,1187914,2170,98,7766,5,2078320,3,2557,2602,12,0,1.17823e+06,2,1179327,8587,1248,-226,0,0.853068,0
kunyun19,1500,1087776,3456,89,11764,8,2120370,2,1684,2057,8,3,3.17598e+06,1,1087776,0,1463,37,37,0,0
lBlurryFacel,1715,1551512,552,103,4833,5,2083710,6,4444,3982,50,18,6.33528e+06,3,1544174,7338,1279,436,455.375,0.694404,2.34035
la_sensu,1269,1247226,2755,106,10850,5,2576920,5,3049,3356,8,1,3.00531e+06,2,1228300,18926,885,384,410.562,0.387865,3.09704
laaza,1441,1357443,4222,270,19080,15,2637270,4,2441,4305,7,17,4.12287e+06,2,1326118,31325,970,471,502.415,4.68298,5.37665
legion_andrey,1194,1533970,1986,216,16802,7,2167920,3,2386,5572,7,1,2.36513e+06,2,1533970,0,1120,74,74,0,0
leisertod1,1056,1292792,3907,45,22258,3,2445680,4,1789,3208,3,3,3.29784e+06,2,1292792,0,973,83,83,0,0
lesley_88_nl,731,585920,2,0,22,10,1267560,2,1617,3439,31,11,2.10961e+06,2,585920,0,942,-211,0,0,0
lzy4202,1061,1233075,282,37,2597,9,1499080,4,2210,3815,2,0,3.94174e+06,1,1232945,130,870,191,196.058,0,0
maaaaar1111,958,1212754,482,30,3695,17,1561690,3,3723,4446,0,0,5.93004e+06,2,1212754,0,1457,-499,0,0,0
majikmushi,1330,1436952,2146,109,12945,5,2262100,5,4167,3346,15,17,6.50025e+06,3,1436952,0,1384,-54,0,0,0
makar4224,3296,2221105,2115,105,4750,8,2148180,3,3301,2378,1,1,4.77548e+06,2,2198851,22254,1365,1931,1959.03,0.208449,1.68179
malbubbles,1008,951834,3502,80,12409,8,2382510,5,2802,4253,26,9,4.33606e+06,2,951834,0,1572,-564,0,0,0
mamojebac_st,729,604715,689,57,2137,1,1683570,3,3263,2475,8,0,6.79218e+06,2,586549,18166,469,260,286.202,9.79056,4.02323
marksta80,1221,1126872,3262,86,24186,4,2274910,4,2400,2534,45,24,3.40005e+06,2,1126872,0,1015,206,206,0,0
mathiej2,1235,1030170,6074,192,22614,21,3228600,5,3592,2291,94,22,3.72986e+06,2,1007717,22453,1500,-265,0,0,0
medic_pls_rev_me,1183,1355532,7114,1000,29038,4,2609430,6,3141,2726,0,0,4.78108e+06,3,1355532,0,1705,-522,0,0,0
mef_MZA,831,868293,1823,87,8583,2,1780570,3,3973,2697,4,2,6.3364e+06,1,868293,0,1251,-420,0,0,0
mekaminos,1856,1372426,828,1,5763,3,2272990,5,3688,3585,182,90,1.77835e+06,2,1351203,21223,1406,450,477.595,2.4744,3.27472
metalsurai-,1730,1491018,946,1472,1550,2,2144440,6,4621,5049,0,0,6.9683e+06,3,1491018,0,1194,536,536,0.241401,1
migue21_21,1282,1115246,3746,165,8094,7,2606750,6,3586,3155,50,16,5.47072e+06,2,1115246,0,1056,226,226,0,0
minazoko,676,897836,743,2,1092,101,1622940,3,2629,2713,16,9,5.87071e+06,1,894929,2907,731,-55,0,0.328984,0
minosha87,976,815883,1192,66,9360,1,2442060,4,1824,1563,345,79,1.5754e+06,2,815883,0,1061,-85,0,0,0
mkis92,1720,1990268,3661,161,20031,8,2399810,6,4835,5452,29,21,4.77457e+06,2,1987867,2401,1661,59,72.3558,1.09438,12.3403
mohamad_6656,1663,1627549,251,60,4286,5,2211010,6,3340,2746,32,0,3.63299e+06,2,1627227,322,958,705,711.841,0,0
mugiwaranokuni,3359,1535064,1177,138,8553,8,1602560,2,2524,902,21,9,1.30007e+06,2,1533704,1360,1330,2029,2040.05,0,0
n4pl,987,1080389,822,112,7405,3,2041670,5,2452,4005,9,2,4.13914e+06,2,1068763,11626,3250,-2263,0,0.331953,0
n5332,942,907297,2929,134,13013,5,2008780,4,3746,2677,111,49,4.70968e+06,2,886087,21210,1008,-66,0,0,0
nGlockeD,797,530192,576,14,1411,944,1296450,2,1299,2670,7,1,3.49905e+06,2,530192,0,710,87,87,0,0
narblish,747,681651,1099,73,4811,5,1476540,2,2103,2967,3,1,3.56942e+06,1,681651,0,1221,-474,0,0,0
noFEARgr1,779,875034,2125,84,3057,2,1652360,3,2085,4406,15,5,2.42137e+06,2,875034,0,1217,-438,0,0,0
nystr0m,855,1055941,1608,158,6357,5,2001660,4,1115,3538,35,24,597815,1,1055941,0,1183,-328,0,0,0
oORaMpAgeOo,1120,1123505,2509,124,12290,2,1980630,3,1961,3704,16,4,2.79801e+06,2,1108284,15221,831,289,313.703,0,4.24587
oPURT,1933,2327944,850,357,8729,13,2863920,8,2996,3509,1,0,5.84591e+06,1,2318847,9097,1835,98,118.812,0.785851,3.482
okkamagadu,2881,1493511,1351,0,2888,819,2932930,7,7392,4886,3,1,2.25791e+06,2,1493511,0,1729,1152,1152,0,0
oonumadango,1287,1329844,5085,539,20874,4,1993950,4,4229,3915,0,0,2.76264e+06,3,1324472,5372,1282,5,22.4637,10,45.8385
papapayne,1379,1463923,119,256,1263,19,2255280,5,4344,2307,0,1,7.23505e+06,1,1460834,3089,675,704,718.525,0.701954,1.31607
pat_m0le,748,813157,2659,177,7268,4,2604630,5,3487,1759,5,1,6.67005e+06,2,801128,12029,976,-228,0,1.64718,0
pavul0n111,1198,1196291,3661,225,25454,10,1929370,4,2820,3299,1,0,4.38254e+06,2,1188257,8034,1713,-515,0,1.07682,0
pepupo80,754,991407,1456,85,23829,10,2359110,5,1010,6023,1,4,635915,2,991407,0,1662,-908,0,0,0
pg_owns,1379,1462123,421,111,6448,5,1750050,3,1365,3123,25,5,3.73023e+06,2,1462123,0,3351,-1972,0,0,0
phuN,849,875869,2036,113,10111,3,1969530,4,4166,3902,4,0,5.27223e+06,2,875869,0,976,-127,0,0,0
poppiy12,942,921404,1925,143,9042,8,2334070,4,2647,2194,42,19,3.87406e+06,2,909967,11437,918,24,46.4604,7.09207,23.0161
