Username, Activity Index, Teamwork Index, PTFO Index, Region, Sent Friend Request, Accepted Invitation, Sent Message, Replied to Message, Applied to Clan
ziovani1,380.817,12.6685,0.626409,2
alona444,199.646,11.8017,11.3268,2
intxhd,143.221,58.8197,31.2697,2
Kvantti,138.17,15.0359,29.5475,2
lNHFlNITROX,120.052,8.75654,23.513,2
D0ek0e,115.27,7.24192,20.5022,2
KassarPL,107.493,11.1761,20.8272,2
Redbecker73,95.6891,9.14942,13.6552,2
PiotrReizer,92.0687,18.6005,11.9766,2
GusofFrankivsk,91.8124,6.86025,0.239477,2
koklemag,89.9647,6.45115,26.3026,2
CptJ0hny,89.9048,7.39645,7.49068,2
IBeasT_BlizzardI,86.7398,31.7614,3.50578,2
IG-Calibre,86.2027,23.9707,13.1575,2
EVO22001,84.0312,7.95288,13.4665,2
Buraczyna12,81.9843,13.2969,17.2886,2
TomiiiD,79.902,6.30968,3,2
Chipperion,79.7082,27.9988,1.34584,2
DemirKipi,78.0165,36.4183,0,2
Mirmeleon,76.6532,9.18496,16.8808,2
DEiscovery,75.4995,6.47246,16.8977,2
KlosterfrauPezi,75.1251,22.1027,4.44356,2
Funkdeluxe,74.7683,34.3027,13.9376,2
Dusan1o1,73.7689,17.4872,7.59845,2
Seddas,73.4894,6.42868,9.06272,2
D3xt3r21,72.0423,66.1753,23.193,2
kokken1974,71.8194,6.0772,14.4741,2
hroman73,70.5593,6.85099,7.25749,2
BrickscHool88,67.0987,0,0,2
HSA_Helvettix,64.3609,23.3047,5.88709,2
JovelRock,63.5153,7.55389,16.7423,2
EnerFX,61.0181,36.0385,23,2
SubtelnaAgatka,60.6369,10.9795,10.0762,2
BF1IOS24,58.2639,12.4715,21.4269,2
Heisenberg1918,56.7274,14.3142,20.6069,2
BaDpako,56.4376,19.9297,4.70075,2
gali_ong,56.0907,42.9101,7,2
Killaaaaaaa,55.5234,5.90032,9.79833,2
drunkenDunken,54.4046,6.79989,14.4521,2
SEWERKZ,53.7789,20.1835,16.2353,2
nunbar,53.7202,71.9467,15.8537,2
Barfy_Bill,53.1874,15.5181,12.2807,2
EV0_6,53.0603,12.6234,11.9409,2
RichAC,52.0213,11.3792,17.8084,2
J-bjorkqvist,51.8828,38.0248,13.1147,2
alastor04,51.8015,6.51898,11.8378,2
Civil_Warior,49.9906,10.5779,12.3413,2
DrManhattan235,49.9533,14.1077,16.8299,2
elkhaelge,49.8109,44.8236,17.4108,2
Gemini1071,49.3789,16.3027,12.0992,2
Butch541954,49.0407,6.71812,10.787,2
holidayklub,48.9322,56.2039,18.1374,2
LibertaGR,48.1244,8.06611,7.50932,2
eXeeeee,47.9964,62.9846,11.2706,2
Staxtop0utsa,47.8899,14.2634,12.4204,2
genosse777,47.3375,12.5411,6.88927,2
Royal_UA,46.6748,5.09713,10.0257,2
Gezeichneter_GER,46.4703,24.049,17.8579,2
BrickHazard,46.4045,10.5548,12.4333,2
stormtrooper088,46.324,29.469,7.38988,2
Baneful_Bob,45.8442,4.996,2.75084,2
HornyBabyDoll,45.5276,39.1494,17.0224,2
pmgamer29,45.3549,7.72707,16.0602,2
FIB-ImATarget,45.1526,7.08587,5.48334,2
Gabass_ID,44.965,17.5548,8.085,2
praduline,44.1226,8.96105,17.5184,2
CautionClaymore,44.0001,10.75,7.79941,2
ZeonSergal,43.9928,18.6248,17.9777,2
neo621,43.7996,7.06827,17.8646,2
Choupizo,43.2475,6.3007,7.16467,2
T31lz31Tp4z1f15T,43.2341,39.7422,9.71232,2
Robdohh,43.0174,1.77828,1,2
BlingB0ng,42.8963,17.794,14.5344,2
JOSI_1965,41.9989,6.4558,13.6756,2
nabla,41.9106,19.4827,19.2736,2
INSIDER_NL,41.8817,14.8202,13.0859,2
PoCoYo1988,41.6707,7.48624,14.814,2
BlandSpanx,41.635,10.0931,20,2
Sniper_WW1,40.8344,21.3686,24.5961,2
Salty_Gruffy,40.1078,9.48441,15.4421,2
Robetta92,39.4027,7.10156,12.5128,2
nanopotatoo,38.8794,11.7759,15.3828,2
VectoringViper,38.8028,11.6665,6.07156,2
predatorpio,38.7707,27.5588,21.0614,2
speed190382,38.6463,11.8409,14.0765,2
The_Phlosen_One,38.2086,5.55322,15.5861,2
OoOoICEMANoOoO,38.1683,13,12.6349,2
Eruannoy,37.8127,22.5965,5.43124,2
Yop127,37.1757,41.0557,14,2
Rezident26,37.0943,28.0046,6.49323,2
PL-Unstoppable,36.5971,10.6409,12.2849,2
Opsidian,36.573,50.3763,14.2797,2
VoinDobraReal,36.4079,7.02825,10.0775,2
CzapkaKloszarda,36.4007,15.5179,23.0862,2
Dimosfen_88,36.2845,5.49389,10.7015,2
Qotd666,36.2452,6.66472,13.967,2
MrMennagio,36.229,10.5134,10.2398,2
Dariongrey,35.9136,8.4851,15.0666,2
Explicitt,35.8394,9.6562,12.974,2
xGhosstwarriorx,35.5602,6.57686,10.6917,2
whitecube_LE,35.5178,10.3496,3.28217,2
mastermoto1,35.416,54.0522,12.9057,2
towelie42000,35.0284,57.1971,21.6908,2
SuperMarco4,34.5413,19.3932,0,2
EIS3NKARL,34.3993,15.1951,6.23267,2
taleto1,34.0333,7.28529,10.3677,2
Nembo183,34.0059,6.47061,7.03517,2
DU238,33.7343,17.7346,21.0901,2
Polpot2017,33.5836,17.247,12.3833,2
Metzelsuppm,33.3823,37.37,19.5707,2
freakazoid1794,33.2394,6.14942,15.1742,2
paul_uk1,33.1877,6.79129,5.79687,2
Makkre,33.0702,5.51934,0,2
ScientificLizard,32.9102,6.20562,15.1138,2
andreagatto9,32.8439,5.84477,7,2
Ryusey,31.9019,10.6978,4.99362,2
sirl55,31.4976,6.70655,21.2822,2
LeeWolf99,31.4504,25.6324,14.9957,2
BabaYaga214,31.4231,26.3936,12.4489,2
h7assan,31.4065,7.14074,5,2
Blacksky1963,31.046,16.3127,3.8305,2
Maxi_Senti,30.9684,6.06042,2.26416,2
Comissar_Yarrick,30.8635,12.3945,3.01972,2
Balagevok89,30.8249,5.66237,14.3259,2
ariesV82_PL,30.8219,6.42114,10.6049,2
Kapselek_0909,30.6205,33.7135,9.94413,2
PREDATOR20502050,30.0641,7.26136,15.2256,2
colibri_90700,29.6224,9.04229,2.69337,2
Smellblood95,29.3998,4.9451,6.02607,2
TheGobtubby,29.0212,23.9252,21.0666,2
chriskm24,28.6205,7.11312,13.5839,2
JarHeaD_FR,28.3061,36.3648,20.2088,2
