Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
Meleven84,880,931210,2327,85,7773,4,1467870,3,2560,3261,1,7,4.20377e+06,2
Member13,865,942096,2324,406,10401,11,2339440,5,2219,3021,22,8,2.67624e+06,2
Mitque,1119,932883,2029,53,4671,2,1862540,3,1970,3373,85,28,1.53976e+06,2
MoJoPokeyBlue,2404,1361139,1,1,0,11,3116740,7,8644,5529,8,0,2.70564e+06,1
MrBIock,685,715772,2602,57,5033,2,1813010,3,3170,1979,12,3,3.53949e+06,2
MrBoomBaam,720,630922,1242,194,8650,4,1304540,2,1649,2948,35,18,744505,2
MrGanja4u2,1758,1860949,2124,9,11380,5,2315120,6,4415,3452,0,0,6.47411e+06,2
Mr_Humiliation,1483,1080827,327,0,758,494,1221400,1,729,1203,108,46,620630,2
MsDanio2000,1504,1710736,27,19,191,5,1341220,4,1826,4357,0,0,4.07176e+06,2
Mustafa_Alnoori,1370,1639725,1399,381,9268,3,1894820,4,2216,3952,6,4,3.67552e+06,2
MyLittlePony665,1249,1111133,2389,186,12710,20,2844190,6,4666,2359,60,23,3.26428e+06,2
Mythicalix,998,884079,1759,52,7696,7,1978100,4,2742,2576,3,3,4.16578e+06,2
NEVSLAVE,901,1019065,3410,1450,13605,6,1943070,3,1604,3272,1,0,3.82906e+06,1
Nen1x,571,743753,883,76,3181,6,1496910,3,3292,3313,1,2,4.66869e+06,2
Neviathon,1662,1613135,6149,247,27460,8,3532420,7,3764,2583,35,7,3.48197e+06,2
Newfie_Bys,1267,1294385,2492,52,9724,8,2389130,5,2916,2734,38,13,4.38449e+06,2
NinjaKrieger,863,1290161,148,46,2749,3,1416980,3,1873,3231,0,0,4.39823e+06,0
Ninthseason,1280,1468073,1414,547,7808,4,2097620,7,5550,3818,2,0,6.48307e+06,3
Njaziqu,810,626868,1184,47,11314,3,2578780,5,731,1308,831,119,1.04041e+06,2
Njkjta,1156,1008599,1959,8,10161,5,2487800,5,3250,2726,13,3,5.18443e+06,0
No2CubsFan,664,778095,3993,132,13197,3,1866490,3,3050,4255,20,5,2.48597e+06,1
Noob_Pwnisher,948,931473,1808,84,6503,2,1332180,2,1232,1975,13,4,2.97988e+06,1
Oferikola,840,898771,1761,137,8384,12,2108160,4,2652,2854,0,0,3.7484e+06,2
Onesheart,1182,1394719,1107,145,8249,4,1946820,7,4393,4476,18,6,5.17866e+06,3
Osyo_Masll,1303,1290265,1119,594,8489,9,2321600,6,2796,2902,15,1,4.99645e+06,3
Ownin_Wilson,1059,1403222,74,5,437,8,2217510,6,3558,5875,66,13,4.72212e+06,1
PCWonjin,1057,1113812,3073,2159,14212,12,1102870,2,1683,2694,3,8,3.84263e+06,3
PH4aco,1491,1292006,3660,681,14039,10,2406980,4,2911,4151,277,82,3.73059e+06,2
PISCOLAZO,1736,1624178,4898,388,26624,2,2757820,6,4813,2838,75,37,5.44511e+06,3
POTUSDonaldTrump,831,931928,1728,146,7430,5,1734740,4,2679,2902,7,3,3.37881e+06,1
Pain7373,1121,1233591,1980,71,5711,5,2947720,7,6440,4259,7,2,1.096e+07,2
Pandomonix,817,889845,1669,31,6055,4,1552920,3,1341,2378,9,5,1.61566e+06,2
PaulVersLe02,542,735871,4644,111,28845,9,2068400,4,1470,2833,2,1,172780,2
Peliagudo,1247,1183180,1532,46,10892,2,1767940,4,3561,2672,13,5,4.79285e+06,2
PennyDaClown,1016,1017175,1893,248,7704,18,2507120,4,2085,4300,3,0,2.92671e+06,2
Perlador,1020,1295460,1444,609,5836,3,1635280,3,1770,2504,14,3,1.04057e+06,2
PetarDK,932,1040119,2174,134,8140,2,1956760,4,3005,3333,0,0,3.36771e+06,2
Phrozen99,1070,994530,1351,711,5490,1,2502730,6,2589,3330,613,158,5.43193e+06,1
Picnamara,854,902438,2179,53,11067,15,1850490,3,2335,3221,98,19,3.33577e+06,2
PleasePressQ,839,770592,842,67,3159,11,1969720,4,3377,2373,1,1,4.95101e+06,2
PogS,1509,1008963,3636,167,19896,15,2200000,2,2351,1752,37,20,1.33697e+06,2
PonySlaveStation,2481,1989280,1876,5,11051,6,2003720,4,1982,4627,73,21,401780,2
ProdigalScum,967,1205166,862,119,8983,8,1698250,3,2343,3831,1,0,4.49435e+06,1
Proust77,1159,1301042,2093,63,23739,4,2940890,9,7802,1568,18,4,9.31795e+06,2
Proxxon,1009,965538,782,39,7110,5,1643050,3,2597,2429,5,0,3.47025e+06,2
Pumper777_NavX,1226,1043476,4712,125,23991,7,2385640,4,2241,2002,50,16,3.39674e+06,2
QAQ_HUAJI,2217,2022972,686,318,12202,10,1976180,4,2628,2271,7,2,4.96993e+06,3
Qbarsky,683,726344,2413,39,16431,6,1917010,3,2307,2596,52,14,1.80954e+06,2
R3FraXion,734,828850,1295,78,4499,3,1345400,3,1603,3391,49,28,359820,2
R3dNano,881,957140,3372,138,12001,7,2329330,4,1873,2380,46,27,1.28965e+06,2
ROB60GREGG,671,807807,8176,12,57658,632,3079540,6,5147,1950,0,0,8.09005e+06,1
RainLSY,658,673744,1565,54,3308,3,1452450,2,2693,2434,6,0,4.47011e+06,1
Raksasa4919,1040,850742,944,79,1076,3,1312550,2,1748,2293,26,13,2.85828e+06,3
Rambinho_VFS,2273,2372836,1671,119,1766,5,2035280,5,3937,2028,0,0,6.75633e+06,2
Raptodox,667,880238,3107,200,21158,8,3109200,6,2859,2545,3,1,1.88851e+06,2
Rath6699,989,1212204,6944,1308,19975,1,2582750,5,4984,1621,4,0,6.13127e+06,3
Razborov,1079,1141979,399,63,7330,4,1710560,4,2927,3067,6,1,4.13711e+06,2
RedElefant,2055,1032303,2826,21,9705,8,3032590,6,4454,5117,7,3,2.91871e+06,2
RemixX911,1423,967575,861,75,7198,1,1360160,2,1505,1539,125,22,2.18812e+06,2
RespawnDevice,1287,592944,1054,1424,8536,4,1305150,2,1438,2619,17,4,163675,2
RestedMike,507,838096,2746,233,16277,19,2719700,5,2785,2845,0,0,3.72644e+06,2
RetroVeda,760,1238739,2756,201,11709,20,2491870,4,3436,2913,10,5,543538,2
RiPLeY78,1438,1332849,2232,50,7266,5,2008280,5,4725,3370,0,0,6.83436e+06,2
Rika_TV,1122,819425,452,95,938,509,1205730,3,2615,3122,94,21,3.98951e+06,2
RisottoGroupon,935,1081269,1206,169,7643,4,2591740,8,3108,3268,0,0,4.98042e+06,2
RoronoaZoro9527,960,1361562,1157,58,9146,6,2662080,10,6244,4197,2,0,5.93888e+06,3
RoteFahne,1199,1089791,534,160,7842,7,1765310,3,2039,2351,61,35,1.68414e+06,2
Rygormortis1991,1579,1618757,4871,51,12261,98,2521220,6,1194,1949,0,0,3.19542e+06,2
SCHAKE-IT,1327,1038261,176,439,1059,16,1833220,4,1918,3850,10,3,3.78281e+06,2
S_Katchinsky,952,1152264,746,274,5218,3,1954790,5,2227,2801,20,7,2.54075e+06,2
Sabretooth111,1132,1529385,1238,88,9220,20,1999980,4,1964,2842,32,15,1.50625e+06,3
Sakai_268,1670,1021562,1370,140,13880,15,2225300,5,2775,2452,25,6,3.76368e+06,2
SamianoItaliano,1123,1145793,3196,71,15202,8,2350180,5,2722,3862,33,6,3.20109e+06,2
Sapat0las,1030,941081,1086,79,7016,11,1826720,3,2064,2258,9,2,3.88375e+06,2
ScottyDooZA,943,956991,1454,78,3448,3,1368340,2,2574,3888,63,29,3.63416e+06,3
Sealiin,939,1191199,118,140,95648,44,2068800,5,3118,5876,0,0,4.21905e+06,2
Sen1on,954,540979,1201,56,3862,3,1113540,1,1946,2598,17,2,2.51763e+06,2
SgtColdNipples,598,646952,934,84,3399,1,951800,1,1006,1576,4,0,2.79538e+06,1
Shino_kiss,772,1022070,413,715,1490,589,1600320,4,3067,2464,0,0,4.97044e+06,3
Slevin2k11,990,841175,1922,16,8882,1,2076960,5,2644,3618,1,0,3.46638e+06,2
SoLuminous,764,850978,380,58,4269,3,1177290,2,1706,2359,3,0,620152,2
Solid62,670,914783,4936,0,18085,381,2603930,6,3555,3161,1,0,5.05756e+06,2
SomeKind1,797,1980858,331,67,661,1,1903980,5,4048,5216,0,0,6.53655e+06,2
SquersPL,2016,715446,1033,59,5181,3,1756440,4,1753,2422,36,21,1.59142e+06,2
StS_Schoko,726,1034681,2902,107,13083,9,3457260,7,6072,4525,48,26,1.90732e+06,2
Steamleopard,865,1421463,291,59,7669,8,2189940,5,3064,2458,5,15,3.06219e+06,3
Stephe26,1689,990740,1960,678,10106,12,2169050,5,4663,3749,8,4,6.59551e+06,2
Str4nGe85,1671,1191695,7054,168,27953,2,3237190,7,3622,3677,5,10,953220,2
Suekat3,862,1554141,406,52,2305,17,1690840,4,2496,2618,41,9,4.76843e+06,3
SunNEVEC,829,1735967,1986,49,9720,3,2078360,5,2903,2382,29,13,4.24566e+06,3
SupreM-Impro,1717,1809321,795,10,6555,5,2045160,5,2037,3880,4,3,2.76365e+06,2
Surditas,1757,527848,2045,595,5358,4,1656310,3,1960,1844,12,3,943488,2
Suzuki_in,1329,1823231,1521,1004,18606,14,1973120,5,4090,6261,5,0,5.82522e+06,3
SweatyEggins,514,705201,2106,64,5123,1,1764240,3,2146,3395,20,3,2.21746e+06,2
Swikko,1647,827834,2165,67,8469,3,1775500,3,2117,1836,82,25,3.6056e+06,2
T9-Camouflage6,620,1370430,2587,657,21269,12,2266160,7,4250,3552,4,0,4.50606e+06,3
TChewyT,909,1388223,1570,152,8781,12,2350400,7,4880,8385,0,0,5.40711e+06,1
TX_Wrangler,1397,1040744,3143,982,9336,2,3393000,6,3235,2526,152,114,2.16523e+06,1
Tabledevil,1143,913873,2678,394,12256,6,3004880,7,4959,4031,30,7,2.92068e+06,2
Taboomofo,1624,650965,1905,63,5230,3,1471760,2,2605,3397,24,4,4.65936e+06,1
TapisDeDouche,1413,717287,550,23,3827,30,1683260,3,3424,2017,0,0,5.37854e+06,2
Teh_8u7ch3r,725,794359,2750,218,8891,652,2086160,5,3126,2013,3,1,4.79783e+06,2
Terra_Havok,616,1276406,440,0,2113,1,375809,11,5,2,1,0,2930,1
ThaHoodWatcher,658,922780,2126,59,9488,7,2342940,4,3123,2145,12,3,5.5741e+06,2
That_Fallen_One,2616,1045773,992,114,7299,7,1462010,3,1564,2148,1,6,927870,2
The-KILLER-4r77u,933,1145263,1088,173,13989,5,2054640,4,2716,3034,6,5,4.90203e+06,2
TheBrainBlack,788,623107,720,95,5556,9,1701520,3,1629,1285,3,0,2.63448e+06,2
TheHarzer,801,1327187,1905,56,15833,4,3447780,10,6756,2507,15,4,1.05737e+07,2
TheRealGeralt,485,1131971,5716,23,14021,1,3366910,9,8401,3388,3,2,1.78366e+06,2
TheSpadesOfAce,1060,1110818,389,123,11766,15,2179330,4,2090,5339,56,27,3.1916e+06,1
The_Assassin_SY,2022,504004,1088,38,9136,5,1104460,2,2584,2236,2,1,1.1461e+06,2
The_Ostap_Bender,957,1157316,2246,57,9261,2,2132770,6,3448,3389,0,0,3.98304e+06,2
ThomasPlunkett,473,1467307,137,83,1132,1,1790960,4,1274,2322,19,14,1.16887e+06,2
TipsFedorov,1092,1002712,746,93,6109,5,1428670,2,1200,2604,85,40,1.69976e+06,2
ToX1C_0,1909,1208011,2184,290,10671,5,2814060,6,3954,2662,11,6,3.05196e+06,2
ToZiFaN80,1426,2264955,193,10,1884,5,1754460,5,2430,5194,0,0,3.68839e+06,2
Todde1,1518,1914655,962,197,15610,10,3079580,6,4222,3033,45,7,4.83296e+06,2
Tom17271,1765,2337931,613,55,8558,4,2293470,6,1772,2906,0,0,4.26339e+06,0
TomL7777,1973,850570,2767,50,9246,1,2162340,4,2381,2905,146,72,2.65721e+06,2
TomoTo86,2122,1289041,325,57,5125,2,1542890,3,1647,2492,13,7,3.28936e+06,2
TormentsNitely,825,841412,1988,50,6729,2,1364460,2,2564,3009,4,0,4.51022e+06,1
TorturerOfSouls,1191,866326,39,0,207,72,1206000,3,1279,3217,7,2,2.08899e+06,1
Tr3atbomb,800,528287,1135,95,4114,4,1189100,2,1892,2389,2,0,1.12635e+06,2
Triax-FIN,836,1624581,429,310,5364,22,2303560,5,2134,3473,4,3,4.20717e+06,2
TrollDirector,542,910462,493,219,6238,4,1691410,3,4525,3175,123,39,3.65001e+06,2
Trooper1988,1075,867099,758,96,6103,11,2268060,5,2848,2873,4,6,3.18005e+06,2
TrumpLeFuhrer,1224,989413,986,0,4076,6,1763370,4,1307,2402,0,0,3.06338e+06,2
TuboOsan,924,1668259,3678,1122,13338,10,1775450,4,3073,4048,0,0,5.67733e+06,3
Tufiga,892,1011368,895,84,3285,6,1605410,2,1533,2430,6,1,696200,2
TulioBCunha,1877,1851305,501,110,3936,7,2734930,8,3324,7748,40,20,5.50449e+06,1
TunczykGW,1296,1053406,1389,298,7654,9,2154550,5,1590,3173,32,8,780975,2
Twitch-Pw3ak,1663,1168706,680,0,2091,320,2725750,8,10424,5222,3,2,3.04528e+06,2
TwoBigMelons,935,930270,804,134,3967,1,1411960,3,2583,3477,35,4,3.10617e+06,1
TyRn90,2170,1502262,2509,2722,20903,12,2594720,4,1292,2427,37,25,1.37814e+06,2
UKnowMaName,1090,802911,1343,85,13210,4,1774910,2,1651,2845,27,10,1.51674e+06,2
ULTIMATE_BG,2206,1183302,1207,54,9082,5,2074850,5,3616,3497,70,21,4.28905e+06,2
Uduse,826,1341053,1035,1677,4414,648,1767050,4,2115,3943,9,14,1.10251e+06,1
Ultragamer-DBTC,1293,2040764,1423,106,23120,17,3014960,7,6076,2434,11,1,7.29158e+06,2
Umar3x,1049,897569,2340,118,11959,5,1722540,3,1918,3809,10,1,1.63143e+06,2
Unyu-Unu,2061,854024,883,25,4192,713,1827020,4,1949,2996,9,2,1.61463e+06,3
V1nznt,787,1033855,2180,51,9227,4,2312780,4,3846,3261,1,0,3.55999e+06,2
V3nom462,934,1065011,2576,128,18388,3,1698970,4,1227,2545,0,0,1.19287e+06,2
VORTEX900K,1159,803163,651,0,2415,2,1419020,3,2378,3129,12,6,3.67344e+06,2
VV-mmao,956,847118,2100,696,10047,12,1682640,3,2221,1918,2,1,2.05501e+06,1
Vaitey,740,1010010,1078,1169,7781,6,1734680,3,1452,3140,8,9,2.37453e+06,2
Vandretti,780,1220554,1572,108,10590,4,2385090,5,3279,2772,10,3,4.4949e+06,2
Vanghast,1055,1264583,1557,257,15446,647,2518150,8,5129,4026,15,10,6.8441e+06,1
Vasily_Sniper,1038,1240285,185,0,768,199,1556850,4,2253,2982,24,7,3.84718e+06,2
Vdaddy17,1204,1016125,297,219,3274,2,1535570,3,1287,1959,67,14,825190,1
VeNiiQz,1195,797889,884,0,8689,3,1315880,3,1890,1687,0,0,197095,2
Vectorupst,1155,1254009,1754,48,13894,12,2622330,7,4420,4049,19,4,5.6209e+06,3
Viren,555,703932,2543,402,15639,5,2884250,7,3512,2645,0,0,5.51352e+06,1
VitoARG,1055,1346345,941,99,7925,7,1680920,3,1928,2509,152,66,2.46473e+06,2
Vitya_Maliy,616,1574715,431,60,17006,8,1804720,4,1151,2103,0,1,932655,2
VoodooxChild,1615,1175085,967,95,4479,4,2063960,5,2526,3095,13,7,4.73918e+06,1
Wenano,1434,1174884,997,287,4558,6,1717620,3,2917,2573,0,0,5.05085e+06,1
Wotschfuscht,1147,790601,284,60,4353,654,1740990,4,2818,2837,0,1,5.44207e+06,2
XXfothsXX,1079,882670,2367,63,13607,9,1520540,2,2446,2606,3,0,4.11647e+06,2
XerroXDX,1122,974039,1718,36,12491,10,1891870,3,2909,3248,10,7,4.85384e+06,2
XtrMPlayer74,823,1009709,943,11,10115,1,2762280,6,3792,2221,96,52,6.81005e+06,2
XxXASONXxX,696,607913,1498,36,8830,3,1533660,3,2440,2805,5,4,4.52686e+06,2
YOMajorMaxx,993,1599064,1788,65,14098,10,2140140,5,4722,3135,6,3,6.77734e+06,1
Ymir96,991,1181000,2651,107,14215,4,1788900,3,2614,3114,17,7,3.55611e+06,2
Yuler00,1186,777023,2086,234,11169,9,1629160,3,2536,2817,14,3,2.4148e+06,1
ZHPLANavy,584,1663927,2227,3134,12444,27,2476640,4,2452,3655,0,0,5.8381e+06,3
Zarendal,1823,1164171,352,93,3317,7,2142420,5,4946,3346,3,0,5.3363e+06,2
Zekilly,583,933403,1536,142,6182,4,1367380,3,2382,2728,9,0,3.94091e+06,2
ZenerrY,1322,1165810,2456,73,8963,4,2040210,3,1945,2021,34,35,2.53055e+06,2
ZeroEdge074,642,1394566,781,72,4311,15,1944960,4,1430,1963,0,0,3.8417e+06,2
Ziegenschmuggler,1673,611370,2807,125,7632,10,1665540,3,2370,2243,8,0,3.71047e+06,2
ZombicideBrah,954,1044258,3758,141,24122,26,2679560,4,2541,2264,1,0,4.36301e+06,1
ZouSenpai,1203,756451,1737,95,4205,8,1337640,2,1965,3549,8,5,1.44912e+06,3
Zuddybear,1048,1288977,2117,23,8493,2,1827560,4,1688,3405,6,1,3.40984e+06,2
ZyraXionoX,1478,979472,3024,97,21728,2,1986780,5,4904,2932,14,6,7.39531e+06,2
_ACE_Albert_Ball,1219,1564369,730,158,4378,6,1843220,4,1662,2591,0,0,2.60201e+06,1
aFFer87,1206,1144065,4169,28,30365,112,3097160,6,1505,1682,6,5,1.80543e+06,2
airhan11,1101,976965,1306,62,4333,4,2051850,5,3179,2370,0,0,5.88337e+06,2
alejdfgh,723,1457815,834,77,4450,6,1306310,2,2390,3367,0,0,4.35273e+06,1
allreadydead79,1768,1086099,4731,57,28637,9,2141430,4,3452,2785,32,26,4.02475e+06,2
alsars,1292,1600277,1297,678,8318,10,2713680,6,2739,4230,0,0,5.66384e+06,3
amenownzz,726,1037359,1494,320,9755,6,1609900,3,1686,3247,82,37,1.76689e+06,2
andymitchell9999,1348,1192168,1820,53,17825,6,2305800,5,2337,3676,1,0,5.03792e+06,2
appina,1348,709889,1781,5,4811,3,1296750,2,1849,3185,0,0,3.04461e+06,2
ashishbuzz,930,1852914,386,71,1990,3,1648780,5,6771,3987,1,0,1.06002e+07,3
benya941213,1256,1533662,1271,87,3645,4,2000490,5,3372,4132,9,3,3.38468e+06,2
bigbandm,1034,806099,2347,349,9746,7,1583940,3,1445,3493,27,15,1.12004e+06,1
billybagsnatcher,1417,1022737,1741,136,6475,9,2078020,4,3401,3452,1,1,6.43216e+06,3
blase05,874,1113817,1331,88,6126,1,2525120,6,4808,4057,6,5,2.0348e+06,2
blizzardxxx,1111,1019329,1729,140,9217,4,1855820,3,3979,2453,60,16,4.73949e+06,2
bobblers,802,1037619,1879,89,15577,16,1873920,3,1615,2407,0,0,2.28537e+06,2
browser80,1354,1049600,3978,0,25191,32,1411760,1,2314,1392,3,2,3.31422e+06,2
bu88ah,1458,956010,1038,224,10122,15,2209660,6,3188,3625,2,0,4.66543e+06,2
bunubis,710,1049482,8192,125,37340,4,2710290,6,3294,3470,0,1,4.42675e+06,3
camscotland,999,1507499,566,243,776,9,1914640,3,4585,2667,41,16,1.5984e+06,2
claudiudiuacl,1943,1779282,639,129,2064,4,1517980,5,3316,4772,0,0,5.05961e+06,2
cwebstah,2143,358415,10,0,92,88,661599,1,934,3280,69,11,2.72786e+06,1
dacluckinbell,717,939070,2006,37,6634,6,1690600,3,2647,2942,19,11,2.88249e+06,2
dageshii,951,1472660,379,178,2371,3,1924930,4,2707,2414,0,0,4.90627e+06,2
dell-danfen,795,1436741,825,890,2237,7,1278480,3,1401,4850,0,0,2.39301e+06,3
diablosly,1744,1158544,2173,169,11271,6,1732820,3,4312,2812,24,6,4.95835e+06,2
dkm4545,817,1159654,775,11,1100,3,2613950,7,8036,3691,0,0,1.66408e+06,2
dms_ducky,959,1016786,2064,108,13859,9,1994730,4,4090,3303,29,19,5.73991e+06,2
dsadadwdg,1741,879976,30,4,432,2,1220340,3,2766,3253,2,0,3.20131e+06,3
duzongming,2202,2265275,3118,326,13320,10,2521740,6,3060,2472,11,3,5.1178e+06,1
eLogic-Soulimano,1943,1416981,1673,82,4671,1,2626120,7,7321,5358,57,12,2.1953e+06,2
edibleshrapnel,1567,941215,627,64,2183,7,1708870,5,4044,3895,68,18,1.72644e+06,1
electrohack,365,1527207,659,78,2636,1,1983840,5,3003,2841,47,14,5.21582e+06,2
elikhgg,820,685409,2320,193,12595,4,1396130,2,1529,1844,15,6,571955,2
evilfire69,1640,858147,2538,245,11990,8,1900820,3,2596,2168,38,13,3.79007e+06,2
exogeNNN,1234,899600,4275,83,17971,29,2233420,6,4128,5229,0,0,4.25006e+06,1
forestDK3,1229,1562953,2224,811,6931,3,2219540,6,4394,3813,103,39,3.69487e+06,2
fpoa347,1620,935872,911,352,3439,9,2160510,4,2459,1836,0,4,5.15952e+06,1
framaninou,1118,889012,813,56,2142,2,1365510,3,1026,4395,0,0,2.54331e+06,2
freeze10935,888,1204962,44,61,280,1,1294580,2,986,2091,1,0,771665,2
gDOTorg,2419,705952,522,77,2527,2,1496980,3,1642,2768,21,4,2.34763e+06,2
gen-hobart,2685,1848643,2306,55,7467,6,2853880,7,4114,4208,1,0,6.80718e+06,2
general_tictac,911,844311,2689,66,3094,10,1472380,3,1649,2709,8,1,423320,2
generalapotheker,1515,1322040,7432,121,41014,4,3026140,6,1571,1712,2,2,1.05725e+06,2
ggtryagain,602,1108247,814,561,5119,6,898419,1,1174,4385,6,4,4.02689e+06,3
gordo0201,1063,1314823,1540,883,6414,2,1746120,3,1252,2845,42,23,2.81342e+06,1
halinfinity,718,2353021,271,0,4257,48,2102380,43,108,95,0,0,99330,2
hayder-waleed1,1931,1239936,622,10,2665,3,1544950,3,1564,2968,1,2,3.54527e+06,1
hesihui1004,873,953054,805,97,7766,11,1479420,3,1031,2529,4,0,3.54251e+06,3
k0lbus,799,838736,2435,45,8703,3,2218020,5,3005,4227,18,7,3.37638e+06,2
kryszerowski,1131,941443,566,8,2662,35,2151800,4,3459,3335,2,0,5.59638e+06,2
ktbk104,745,1329224,3260,208,13169,9,1741610,3,3778,2431,0,0,5.46651e+06,3
lf88,1818,971503,849,97,5307,2,1182120,2,1816,2379,0,1,2.72241e+06,3
liuping1976,774,1387116,387,24,18174,4,1408480,3,4966,2664,22,3,6.11241e+06,3
marksman_Kitteh,1305,1005479,1060,119,3220,2,1216360,2,887,3261,14,16,2.43816e+06,1
mazzachief,1133,912996,1237,0,7773,11,2387640,5,4191,2552,38,8,3.30099e+06,2
misterframe,1132,725767,1946,62,12055,13,2380320,5,3277,2236,17,23,5.79067e+06,2
mojist,1127,1127225,1834,340,9429,9,2298020,4,3942,2981,0,0,5.70842e+06,2
n0rdfriese,4350,849231,1796,130,10562,12,1969120,3,1282,2718,25,1,380275,2
ngwing9199,2636,569122,1165,51,7256,4,1130290,2,1824,3527,0,0,3.51859e+06,1
nickodOna,991,776675,2660,74,8768,1,1548470,3,3488,2946,2,0,6.09385e+06,2
paillery_qhg0dr,1033,1253578,1484,592,10626,15,1654590,4,3073,3787,11,3,4.34051e+06,2
panhanbai,851,333946,694,62,3312,4,1070080,2,1653,1921,0,0,3.83545e+06,3
run2theHills,1056,1163934,679,61,7257,7,1977050,3,2686,1709,4,6,4.95789e+06,2
skytiring,1600,858414,983,416,6958,10,1464260,3,1972,1994,30,12,2.98572e+06,3
stigenius,1303,898505,1845,554,10035,25,1853220,3,4498,2327,4,3,5.74223e+06,2
stonyti,604,750746,767,189,5643,9,1878390,4,2418,1998,26,10,3.84083e+06,2
submarines12,950,667139,1542,562,5903,3,1433280,2,1356,1738,22,2,2.8405e+06,3
suichan315,738,1264119,862,550,3751,30,2736600,8,4204,2678,0,0,6.07711e+06,3
tasselsa,974,875645,504,0,4063,23,2032910,3,1622,2345,2,4,641038,2
tautatu,1415,1504677,1233,243,2799,4,1737480,4,2583,3508,0,0,4.17942e+06,3
tchort666,907,1394930,11,11,2366,3,2302380,6,5022,3577,0,0,8.04602e+06,2
thanga5,1360,1425207,4276,7,20218,3,3272880,7,5420,1843,5,1,1.78851e+06,3
thirtyNsick,1824,1095468,3535,268,11364,5,2664990,6,2511,2528,8,0,4.21486e+06,2
thizzlemenizzle,1174,1123902,1265,76,8856,7,1773920,3,2059,2656,8,1,3.45323e+06,2
timewarp420,1189,1612905,176,38,586,1,2624200,6,3996,1684,17,10,6.95796e+06,1
trigga6699,762,779897,2701,62,6787,11,1886870,3,2763,3222,8,4,3.85982e+06,2
vondervolf,2275,1165616,3311,71,15989,9,2363380,4,2644,2497,18,6,2.54445e+06,2
woow-look-at-me,930,980805,2157,79,8760,6,1436970,3,2346,2872,1,0,4.11028e+06,2
xJayson,1169,621386,1624,133,8188,3,2106360,5,4468,3799,22,2,2.53485e+06,2
xTriceps,1335,883510,4275,14,5249,453,1757080,3,1978,2851,12,2,2.3186e+06,2
xViper-Clone,988,1361033,5905,11,22965,3,2663670,5,3710,3395,0,0,3.87416e+06,1
zepolsuil,885,1123116,1937,185,10690,7,1677820,2,2048,1112,36,23,2.58403e+06,2
-BoD-BaeM,801,1075302,2277,224,10332,10,2768050,6,2065,2118,19,5,1.1714e+06,2
0o0Seraphin0o0,1302,1685871,1172,135,6591,4,2241940,5,2998,2577,119,9,4.77176e+06,0
1-800-Got-Rekt,738,1227550,1853,138,7183,3,3081730,7,3688,3465,82,15,6.35047e+06,1
1-Reima-1,4120,833771,5941,83,15826,7,1951440,3,2812,2890,7,8,4.59244e+06,2
1337_FoxGer,1031,753391,2534,18,11104,3,1984440,4,2408,2496,4,2,2.91017e+06,2
Bang-pombo,1674,883716,1065,46,4108,2,1474660,3,1384,3389,4,1,2.38336e+06,2
BloodRed63,1526,1705385,0,2,4819,8,3046620,7,4872,6209,50,10,9.90774e+06,1
Bluedomino13,1126,1493753,452,336,12969,7,1467690,3,2583,6501,17,12,4.26747e+06,3
BruceLeeeeeeeroy,648,1402249,2084,641,12031,10,2647850,6,3703,3335,3,0,7.36295e+06,1
Burnstr1ker,838,987662,1561,70,8037,4,1743490,4,2650,4780,8,4,3.36899e+06,2
Cacapantz,1641,1602692,2308,336,16530,11,2487460,6,3693,5274,0,0,5.57044e+06,1
CaptainBowenZ,1409,711825,867,216,10619,12,1455850,2,2850,2648,21,3,3.87877e+06,3
Cat7over,1370,902169,2056,356,6714,4,2110680,4,1748,2789,53,12,3.64405e+06,1
Change_NL,789,931112,2570,50,11976,7,2018110,3,3240,3285,26,3,3.45148e+06,2
Cheeky_Maccer,557,864057,2855,51,8348,6,2406890,6,4594,3344,0,1,6.71652e+06,1
Combatcake,1325,1327562,1228,78,7731,7,2005980,4,3185,4716,2,1,5.61097e+06,2
CorpMaxKlinger,1863,1160738,487,52,4509,18,1845270,2,1233,1315,0,2,2.10436e+06,0
Cr4zYL0c0,1625,1095280,1298,22,7094,6,1597030,3,2122,2517,14,11,1.8115e+06,2
Crossxroads,699,1231752,929,418,5820,5,1723840,3,1952,3009,2,5,3.76809e+06,1
D0CNIK,1164,1360521,1315,170,7095,4,1715900,4,4229,4928,6,0,6.03306e+06,1
DOO_BOP_DOO,717,999949,1442,160,7261,9,1002900,2,2770,4994,0,0,4.78312e+06,3
DaWhup,1034,1049191,2515,123,14638,4,2066580,4,2587,3141,24,5,3.62036e+06,2
DamBaLLaA1,997,959395,1247,24,5037,1,1569200,3,2531,3006,0,0,4.49527e+06,2
Damnamite,673,1396410,2124,108,7227,5,1405770,3,2544,3973,2,1,3.50755e+06,2
DapiguMiaomiao,608,1000746,1774,95,10284,5,1190120,2,3224,3330,0,0,4.82771e+06,3
DeadlyDerka,985,1309934,233,125,1131,10,1700810,4,3292,2525,0,0,6.43059e+06,3
DerekNielsen,645,1402353,3075,312,6594,6,2150670,6,3605,3461,24,14,4.93789e+06,3
