Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
timelord1981,368,384778,1265,25,4538,571,986294,2,1488,939,1,0,2.28227e+06,2
titoumBe,309,331302,902,39,3901,1,585247,2,957,711,14,9,1.08917e+06,2
tomb255,233,280316,329,131,2233,2,494721,905,567,676,0,1,225745,2
tony1015,178,131913,305,81,2726,1,254030,469,272,278,2,0,327055,2
tonymahoni20,391,465128,304,4,2633,3,151165,230,789,1334,1,1,1.05504e+06,2
tornaut,215,194619,424,4,1532,1,323481,695,519,333,4,0,473280,2
torrraven,378,233732,60,0,118,239,279492,676,603,314,11,7,216030,1
tumbulus,369,443596,39,0,64,129,80155,141,646,798,0,0,827191,2
turck327,218,140593,320,0,970,190,257082,408,571,388,37,5,497435,1
tyoseitu,156,142480,351,0,1685,182,226708,398,201,312,0,0,613415,3
u21day,176,204329,370,296,2021,1,369819,931,554,765,1,1,740475,1
ueno_masahiro,168,184970,972,0,3257,32,374757,1,787,406,0,0,1.08978e+06,3
ukasz1555,260,175399,185,11,388,180,212033,381,382,262,0,1,421195,2
umberto1975,792,551571,20,0,119,1,765750,2,1038,374,0,0,388390,2
umyumm,519,631284,1063,109,7322,2,979206,2,1349,928,0,0,2.06125e+06,1
uncle_YMS,343,374736,458,239,724,1,58390,66,544,405,8,4,582800,2
unpoooooooo,104,106200,206,0,1604,675,223071,282,176,409,0,0,448485,0
uyuksel,384,305619,24,2,146,1,287905,719,473,275,1,0,673030,2
vFs_STRIKER,324,288055,220,18,1367,687,326775,1,569,733,7,1,508085,2
vStryker206,234,201698,471,42,3931,821,343045,806,693,325,22,5,672555,1
vTanatoSv,245,276480,20,9,1806,1,258831,673,175,385,10,1,75415,2
vanhelsing1616,388,570137,517,490,2317,2,675445,1,856,1042,0,0,1.61637e+06,1
verduuh,150,159344,10,0,114,242,287689,985,682,561,3,0,233340,2
vic790225,251,284741,643,16,5235,9,470853,1,616,678,0,0,728300,1
vini_LdN_bR,264,275159,91,0,458,2,467520,1,669,610,0,0,1.05852e+06,0
vkfks65,186,221214,115,50,973,574,228991,639,518,635,5,4,854115,1
vonhayden,498,506310,647,0,2549,24,247256,407,494,503,10,2,821443,0
vonpixel,249,240785,379,8,2822,2,484980,987,952,628,0,0,1.45715e+06,1
vortexnlnl,264,295276,273,103,1861,993,529015,1,1111,974,0,0,1.63709e+06,2
w3sber,354,353063,243,1,637,701,465811,1,694,663,5,3,954355,2
wanhaparta90,168,186089,138,188,478,2,246280,580,400,414,0,0,342350,2
wanna9mm,180,187985,73,0,529,326,268730,524,251,455,0,0,390300,2
warchicken17,115,106424,162,10,1187,947,236712,425,263,279,0,0,473075,2
warmblodded82,528,261975,256,0,1776,1,510951,1,1249,1068,5,4,359125,1
watchmewatchu,107,93918,432,2,2306,648,222411,572,242,298,1,0,332400,2
we_need_a_war,415,492279,1070,72,10281,3,788969,1,1283,1331,35,11,574205,2
weststern,333,391741,946,0,7543,1,470638,1,647,496,0,0,783925,2
wette82,161,152258,442,16,2795,131,356158,803,363,349,5,4,359025,2
whymeo,561,563448,849,69,1906,1,949480,2,1158,1970,0,0,2.07933e+06,2
wimhihi,203,234537,403,0,716,1,448571,1,704,548,0,0,1.07754e+06,2
woalth,190,242674,744,0,4599,1,354362,699,460,716,4,1,706690,3
wojak1916,510,286442,608,0,2852,368,143719,55,45,33,2,0,9404,2
wookieey2k,389,401732,53,8,34,539,276654,701,659,618,0,1,1.1559e+06,1
wufachakan,189,208021,288,73,4122,2,247725,505,358,304,0,0,594125,3
wuyiulin,258,249281,286,1,2325,1,470962,1,422,548,1,8,361295,3
wzd1,380,261192,357,54,1675,2,307075,630,537,376,0,0,1.0865e+06,3
xBerryy,63,65033,206,6,904,419,156639,272,159,238,4,2,39420,2
xCurdz,184,235867,623,2,1224,272,386408,1,808,638,0,2,704730,2
xCyRax_YT,129,68204,192,14,331,414,287357,359,164,91,3,4,88750,2
xFinman,239,289323,116,4,701,1,201878,597,603,871,13,2,582025,2
xFreaxx,268,198842,179,27,587,215,228138,580,346,525,12,6,148945,2
xHDxWebster,437,423835,402,53,2666,969,470355,1,541,918,8,6,901242,1
xJoeee,149,201402,122,39,618,550,201087,532,489,720,0,0,454000,2
xKWANx,227,245618,308,86,1613,2,413662,1,754,779,0,0,976485,3
xKawusx,257,222905,610,0,3658,990,328573,921,375,630,0,0,403655,2
xKlausen,235,250707,499,34,2144,131,345390,999,710,806,2,1,761175,2
xLucky13zz,350,322916,266,35,1042,469,480086,1,570,472,27,17,741222,1
xMythsss,135,126407,295,0,694,681,282626,477,297,418,5,3,523665,1
xNotYetRated,143,159369,210,17,1489,770,226239,559,405,716,0,0,319745,2
xPopexofxDopex,447,474077,1604,0,6752,845,887141,2,1332,1428,6,10,1.92138e+06,2
xQutey,151,172728,165,13,1663,1,233164,699,341,673,0,0,124400,2
xSeylchuk,95,101407,50,4,190,290,150411,430,176,364,0,0,318000,2
xSlAsHx97,201,217590,457,0,1130,180,380809,1,463,380,1,2,415485,2
xSmex,157,132623,403,1,952,1,295577,763,418,412,2,5,440065,2
xTurtleOfDoom,278,325212,519,1,4331,1,435916,1,1214,1782,0,0,1.30283e+06,2
xXFattyWapXx,431,288482,218,3,447,137,443711,1,439,254,16,9,519960,1
xXREEEEEEEEXx,232,233077,366,15,750,162,293557,711,373,689,29,15,362360,1
xXUno_TresXx,369,352275,956,58,6233,2,587224,1,421,366,59,26,604665,2
xX_DOGE_HOUND_Xx,205,202693,219,0,1340,433,255923,747,408,341,44,11,389245,2
xXtitou54Xx,230,190501,440,0,3214,1,357706,729,483,313,0,0,605885,2
x_Schnipey_x,203,130017,232,0,998,219,176237,230,173,190,7,3,284075,2
xdani666x,154,123535,87,0,95,83,213178,484,239,244,1,0,64720,2
xiajibahun,302,326558,277,128,5845,3,398727,1,488,492,0,0,727600,0
xiaoguhui,131,155089,144,17,791,235,242291,617,446,382,3,0,765550,1
xiaohei0610,246,223257,4,0,44,558,138540,326,348,431,0,2,528560,3
xnacho5x,323,238636,78,6,120,336,231322,530,380,446,3,0,457395,1
xtrapo,285,317469,1,0,239,2,5380,2,265,549,0,0,693700,2
xty998,364,334645,338,65,1050,2,340029,657,650,936,0,0,1.49653e+06,1
xue9,47,59635,28,0,179,102,72012,80,29,262,1,0,24935,3
xus_asturias,374,295296,303,2,327,677,332461,879,402,459,10,3,425150,2
xxRalor8xx,155,106486,456,3,475,262,356668,680,300,262,0,0,376210,1
xxxHA5CHxxx,332,248856,505,0,1324,152,610683,1,571,541,28,7,532015,2
xyuan67,238,286548,343,0,2262,338,355368,1,754,1101,0,0,825930,1
yaG_draH,451,235478,130,0,1005,293,340027,833,1739,1082,0,0,613210,2
yasakanikuro,290,351494,839,22,3252,2,482194,1,651,562,0,0,904675,1
yaz93420,153,192535,0,4,6,111,109660,225,411,552,0,0,3775,2
yellowhunt,380,455975,75,2,54,747,171872,509,290,380,0,0,762750,3
youn30827,626,324813,193,0,887,1,281774,607,462,446,0,2,443540,3
yukohina728,222,184795,2671,0,7540,101,502731,692,417,422,0,0,624675,1
zagrizyn,672,596884,6,0,2683,309,5250,1,295,509,0,0,783530,2
zakrzv,175,174256,386,4,973,543,286953,690,377,480,2,4,102855,2
zeby93kalewi,208,159684,68,95,987,283,182570,304,200,220,8,4,310360,2
zeropan,256,281058,144,41,885,3,400123,1,730,512,0,0,959675,3
zhangyyaa,296,400827,80,50,526,1,462804,1,1401,842,0,0,1.38781e+06,3
ziebol1,517,717625,147,10,344,739,495120,1,986,889,0,0,1.23451e+06,2
ziherakapro,143,104764,215,51,994,816,227312,219,243,251,2,0,173950,2
znoolz,201,201903,265,40,817,489,241013,514,575,901,0,0,802050,2
zoujinkun,191,147399,339,89,1530,1,243475,352,286,519,0,0,611105,3
zpc886,322,256224,282,0,2320,153,161542,401,321,287,0,0,826350,3
zzbb2266,623,770029,131,117,1855,726,617630,1,1056,1783,0,0,1.57436e+06,1
zzxc137,274,328505,387,0,4541,3,304809,903,899,671,0,0,1.05415e+06,1
