Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
9A64,1873,1317527,1657,71,8318,9,2599540,5,7684,3246,67,20,2.92348e+06,2
AGENT-TWIN,1596,1037419,642,127,3524,811,1415950,2,3290,4920,0,0,5.7497e+06,1
AKPatate_JDM,1018,880403,1675,20,8647,5,1593240,3,3797,3414,9,3,6.1538e+06,2
AMD_PREDATOR,1320,1610662,2157,155,6912,2,3273490,10,4317,3378,0,0,4.88567e+06,3
AN-Doggie,895,1650566,870,0,3244,6,2316650,4,4029,2027,156,44,7.23965e+06,1
APEPExd,805,656394,577,52,2796,2,1421940,2,1378,2409,5,1,1.72699e+06,2
APG4,1570,873153,6998,87,25907,538,2495830,5,4066,3709,30,14,5.71718e+06,3
APPLE_CombatAI_7,1788,1093358,1409,0,4792,1,1691740,3,2265,2572,2,2,2.86093e+06,1
AakashRT,736,868888,497,52,2186,1,1753960,4,2966,3703,17,6,4.25115e+06,2
AbbeYao,845,881701,851,68,6673,3,1465610,3,1951,3456,39,18,2.97282e+06,2
Abiratomarine,913,682475,1823,86,11427,3,1577560,3,2391,3053,6,3,2.63209e+06,2
Abraham497,832,1208107,151,81,1729,5,564771,842,497,3727,0,1,546735,2
Acid-Cyanide,881,1391707,3219,219,15984,6,3367570,9,3606,2785,8,6,5.23977e+06,1
Adanmarsan,634,1920563,1451,61,7312,7,2209140,2,1905,1571,40,12,765259,2
AddictedSamurai,834,1248663,5010,850,17766,12,2908030,5,2105,2686,167,110,2.46718e+06,2
AdrenalineTX,1639,957799,3531,277,16243,3,2303260,3,2312,3162,20,7,2.67604e+06,1
AggressiveFoxTV,1309,870607,572,94,4529,7,1592860,4,2583,4505,5,1,3.60083e+06,2
Akira72,3949,1323389,2894,80,7838,3,3751720,8,5890,5844,139,41,5.02079e+06,1
AlbaniaNimmortaL,1462,1376731,2627,53,11596,2,945316,1,1732,1515,30,22,1.36696e+06,2
Aldrian77_FR,1371,1597804,583,55,29699,9,2927120,5,2765,3041,33,5,1.5069e+06,2
AllDunner,805,2179568,2216,347,6274,6,2349190,5,2642,3157,105,38,4.66062e+06,3
AlphaWolfXXY,1845,795299,4238,82,17801,9,1979260,3,3515,3010,36,10,5.20661e+06,2
Amujohns,2613,1433898,147,3,3755,36,2268920,4,2402,3071,1,0,4.53009e+06,2
AnaHajarajanaan,1663,694476,3908,72,12972,1,2361320,4,1889,2441,41,11,896460,2
Androga1,1968,1116693,4079,53,26856,22,2344480,4,3939,3634,0,0,6.10546e+06,2
AndyG_BE,782,957013,361,71,2912,17,2107270,5,4024,3232,29,1,2.28139e+06,2
AngryM13,1486,886074,1679,67,8475,5,2351650,5,2964,2847,6,3,3.98844e+06,2
AngryPengui,691,1219394,1308,153,7203,4,2149560,5,2789,3543,58,31,2.53488e+06,2
AoAoZero,958,2274577,4234,233,23743,13,2955060,7,5187,3799,21,15,6.75556e+06,3
ArchieGoodwin45,801,880668,1764,74,6331,8,1631840,3,2707,2245,123,59,2.97561e+06,2
ArteBionico,1040,1167655,741,0,3640,22,1478800,243,270,140,0,0,406680,2
Artein,1490,1009294,3686,236,22535,9,2960810,7,3661,2964,1,0,5.19747e+06,2
AscarX09,2288,762876,2443,40,4896,4,1700480,3,2658,3624,19,17,3.29595e+06,2
Atlasbzh,1086,1431598,3942,566,28190,20,3077050,6,3148,3334,8,3,3.84725e+06,2
Auge_v2142,2674,972350,563,58,2051,1,2492680,6,1767,4054,14,0,3.92443e+06,2
B0otyMain,1050,1069426,3364,79,6685,3,1832060,4,3189,3959,4,4,3.79002e+06,2
B1C4A12,680,1101524,2939,290,17966,11,2388240,5,4728,3814,11,3,6.9783e+06,2
BAL_N3M3SIS,1388,833113,3194,115,9706,7,2041050,3,2415,3488,89,11,2.50274e+06,2
BBBBBBBBBBUTTERS,979,1225385,1116,394,10590,13,1875180,5,3200,3637,11,4,4.26014e+06,3
BIGHOTTODOGU,999,672528,1786,43,13671,10,2612920,5,2458,4013,22,3,3.09894e+06,2
BL00D_H4WK,1057,1127842,1627,223,13803,10,2793610,7,3671,3408,151,49,5.54622e+06,2
BM_Stammtisch,924,776528,1865,108,8100,5,1987330,2,1457,1265,46,21,1.76116e+06,2
BOJIKODAB_61rus,1143,777963,1278,123,5261,7,1302930,2,1763,2029,18,15,1.87999e+06,2
BR-Spike,721,1373318,950,21,8043,3,2329320,5,2991,2914,63,23,4.99928e+06,0
BaCbKa_4anAeB,1038,1450573,1980,2167,8744,3,2304810,5,2593,3544,17,1,4.5767e+06,2
BananaKalli,887,1106759,4181,375,10728,9,2715040,6,3669,3512,31,14,5.50647e+06,2
BatmanOrAFK,1147,1278246,3150,62,9655,7,2367110,5,4689,2500,9,2,4.4374e+06,3
Bauernsau666,1789,864826,2453,169,12908,11,1939220,3,1749,2371,0,0,758920,2
BelgianBatman,1426,1129071,1771,53,56151,19,2720370,5,2711,3362,16,3,2.29425e+06,2
Bersntol,1236,1353472,2543,61,11230,5,1997250,4,4390,2149,68,12,6.04887e+06,2
Bhoastyex,1092,707306,1937,50,10428,5,1738000,3,2797,3252,1,0,4.92718e+06,2
BigFull_Cream,792,1292337,1818,713,10883,8,2483670,6,3589,5139,12,1,5.52896e+06,3
BillyBones17,910,1246389,674,4,2156,2,2077070,6,2508,2852,17,4,4.06116e+06,1
BlackScorpioSRB,1448,1313832,566,70,2699,3,1489040,4,1274,3782,39,13,2.63784e+06,2
BlackoutTSQ,740,1629792,1456,19,2895,2,2132360,5,2460,4901,0,2,3.6921e+06,2
BleedingWilds,1172,912918,2542,169,14299,27,2739640,4,4592,3070,28,3,4.34675e+06,1
Blitzern_,1019,1283652,349,121,3607,5,2462480,6,2561,2067,0,0,47990,2
BlueCelticPagan,1265,1772932,405,63,483,48,4048760,7,2666,6278,1,0,838820,2
BlueHawk47,1448,1166238,1623,943,13071,2,2105980,4,3570,5028,0,0,5.78382e+06,3
BoEH_kosh,1539,1368191,606,68,5402,2,1536700,4,4149,4023,2,2,5.84359e+06,2
Boeserketchup,808,1093330,1053,63,2393,3,1707750,3,1194,2936,360,135,827110,2
Bonzo_LEDZEP,1927,1039978,2444,106,20239,7,2107550,5,3993,4505,13,5,5.08864e+06,2
BrainLessUncle,1134,1177644,1703,421,11043,6,1392160,2,1873,2715,14,0,2.86295e+06,3
BruLee-91,1211,920815,1954,38,9129,5,1506480,3,2194,2545,15,5,2.95757e+06,2
Bruso49,1107,1259741,3759,89,16853,11,2149300,3,3866,3199,19,4,3.25082e+06,2
BtK-Schizo89,946,1536053,1930,398,7082,6,2833260,8,4739,4753,27,5,5.7781e+06,2
BullJie,1209,1385061,179,37,592,540,3375540,12,10925,5843,55,19,3.70934e+06,3
Bundyland,921,1514928,1605,132,10283,10,2970940,6,3120,2479,4,4,1.95478e+06,2
Butterschall,1704,686822,489,71,2399,2,1601400,3,1737,2492,63,40,3.1134e+06,2
CHN-ElwinRommel,1406,1592730,775,153,6040,14,2057230,5,3761,4226,0,0,5.2963e+06,3
CLUB-magenta,2741,1231708,413,587,2974,7,2144900,5,3686,2890,8,6,6.55459e+06,2
CN-DrCurlyK,1934,718084,2173,177,11273,11,1360090,2,2099,1922,46,5,2.82159e+06,3
CaccaBlu44,905,765932,388,80,2318,7,1040400,752,559,742,1,1,561480,2
CaptainGeordie,1353,1466034,1308,15,5288,1,3174980,9,5079,5528,6,1,6.15929e+06,2
Captureme,1280,1191481,550,0,1054,9,898270,348,509,184,28,5,228360,2
Cernorium,990,1282121,1431,529,7362,5,2046060,4,1474,3133,96,37,2.08282e+06,2
ChatBouillu,1252,898984,1241,94,8246,7,1528460,3,1334,3099,20,5,2.19439e+06,2
ChewyMegaFudge,1267,846178,3253,243,11431,12,2175670,4,2844,2200,6,1,2.41428e+06,1
Chick-in-Danger,1970,1457022,4187,239,12915,6,2788770,6,3308,3824,8,2,5.35722e+06,2
Chill_Schweiger,1168,837334,1985,253,7948,6,1850960,3,2443,3691,4,9,3.16236e+06,2
CitBolonUa,778,1839620,715,76,769,3,3353940,9,5769,3358,3,1,9.18127e+06,2
Clewhie,957,482650,962,52,1598,964,1622510,3,1425,1783,10,4,2.0806e+06,2
Col_Platinum,1154,959322,2494,328,7546,7,1918200,4,3715,5417,9,6,5.27811e+06,3
Comolokko-TR07,867,1672590,1319,100,5630,4,2023260,4,970,2265,105,35,514650,2
Concaze,1961,1063998,662,49,2494,1,1438520,2,2397,3562,0,2,4.41578e+06,2
Coocie-DK,631,1236460,462,57,5135,1,1606300,3,1954,1665,0,0,1.39397e+06,2
Corneys,818,1018310,2373,189,9168,5,2025520,4,2113,2519,16,0,3.47039e+06,2
CptnObvius,2421,1188696,1806,109,6960,2,1741780,3,3559,3266,0,0,4.92533e+06,2
CrazyNurse77,1231,1800606,6897,418,30069,17,4063730,8,7785,4149,16,10,1.1419e+07,2
CrazyrabbitXXL,1096,1434151,811,24,2835,4,1680500,4,1771,2557,5,3,2.23191e+06,2
Creisi,1053,1256080,2829,283,25055,22,2490420,3,1478,3442,0,1,313630,2
Cttm,1018,771890,2884,169,17888,11,2691220,5,1751,3144,2,0,477500,1
CuoreCriminale,953,1420528,2007,33,8177,1,2948920,8,5625,5316,3,1,9.00836e+06,2
D0BPbIHE4_EBET,1749,807414,1057,92,5600,1,1465660,3,3672,3685,7,1,5.87691e+06,2
D0YoUNoDaWae,1234,489940,696,267,9846,18,1154080,1,2107,2476,0,0,4.04293e+06,3
DDDDEEP,919,1355053,2416,1302,12219,10,3199910,11,4260,3412,48,5,4.78188e+06,3
DEN-BASKET,621,1525857,578,171,3152,1,2032640,4,3330,4092,12,3,5.53255e+06,2
DEOLHOEMVOCE,1224,1866043,282,0,27374,936,2280910,5,2962,3466,55,15,4.6139e+06,2
DFLW45i,667,1065143,1160,42,5485,3,1578020,3,3265,2984,0,0,5.37062e+06,2
DannoDemo,705,1098241,2454,98,10158,9,2306220,4,2598,2862,16,4,3.93768e+06,1
DarkerInfamy,1182,830026,2008,1398,6812,5,1375560,3,1819,3326,23,16,688855,1
DavidL1988,1480,1388359,787,73,6876,10,2477740,6,3722,1854,5,4,6.33711e+06,3
DeFCoN_NL2016,1784,1903808,1191,0,9648,29,2864380,8,4531,2354,0,0,3.52845e+06,2
Deathpoool,2454,1632354,4104,309,16348,11,3252410,6,3324,2846,512,180,4.61702e+06,2
Deathwing42,903,1052046,1874,317,11145,5,1911590,3,3098,3418,65,33,5.12163e+06,2
DemoX_O1e,1052,1467596,1871,328,7459,8,2131180,5,3878,2399,39,12,6.35713e+06,2
DerJimez,10039,1063428,4133,66,13110,5,2369070,4,3027,3073,2,4,3.59688e+06,2
Der_Gloeoeckler,1397,1203831,2042,68,6571,10,2260430,4,2466,2401,6,0,2.62965e+06,2
Desperados157,1785,1359813,2997,23,14399,2,1527860,3,2095,4748,0,0,3.4589e+06,2
Devastigator,1900,778437,1273,102,6682,18,1564820,3,3976,2623,17,3,4.88935e+06,2
DieGelbeForelle,911,894183,2525,6,10492,5,2525960,5,2523,2295,0,0,1.32022e+06,2
DiegoALC1592,1344,1272023,1214,12,9467,6,2324030,4,2931,2846,7,2,3.96866e+06,1
Dma_Voron,1242,1333325,2429,143,9061,4,2369760,5,3721,3921,24,21,3.71401e+06,1
DoMakeSayThink,1212,1049248,2553,99,19107,11,2605560,5,2177,2233,156,35,2.56337e+06,1
Dovahkiinva,1160,1166706,1932,263,8784,6,1844590,3,2965,4213,17,9,3.89516e+06,2
Dovkiller007,844,1212870,3897,699,20078,3,3332190,8,4793,3399,50,10,5.90456e+06,2
DoxMOFO,671,1710647,1368,62,14260,6,2063820,4,748,3162,0,0,195425,2
Dozer_from_Hell,1219,965764,756,68,8937,4,2384860,6,2151,3599,35,10,252990,2
DrErn,1213,1390452,2660,97,10943,6,2823200,6,3631,2847,12,3,4.66053e+06,2
DrLasko,1165,987222,3001,63,10333,5,2271440,5,2556,2633,115,49,4.01358e+06,2
Dr_DontCry,979,1208690,872,5,3652,17,1767480,2,1145,1905,15,2,1.3987e+06,2
Drachirswe,1226,1652952,4526,392,20386,3,3504380,8,4416,4794,5,1,7.54239e+06,0
DrunkenKnife,1511,648675,1718,70,1605,1,1244930,2,1632,2101,74,30,203366,2
Dude4NL,875,1004398,1643,2,9981,5,1669490,3,3687,3397,1,0,6.32152e+06,2
Durchbruchkurti,1668,1269176,2662,165,12468,6,2838480,7,2037,3339,230,92,1.37404e+06,2
Dwemerlife,886,1472354,996,140,5600,12,1695790,3,3064,3550,0,0,5.57908e+06,2
Dzinnwet,2246,1426054,805,165,13453,10,2347330,5,3071,2375,4,3,3.73797e+06,2
EExcitingg,1527,1366692,3151,222,18950,8,2021400,4,3269,2710,19,5,4.95263e+06,2
ENGR_IsaacClark,589,1151200,1804,178,7084,21,1203280,2,2008,1319,26,2,3.41341e+06,3
Eco_Zero_122,1033,822763,1774,128,8032,4,1623110,3,2336,2858,50,17,3.86615e+06,1
Eightythousand15,1281,738874,1638,133,9949,4,1136890,2,1954,4184,4,5,3.6653e+06,3
Ekanimo,1399,1003546,1656,135,6947,5,2150200,4,1021,1072,303,120,1.34142e+06,2
ElectronTR,1484,1157213,730,39,3363,3,2376030,6,4018,2632,97,14,4.10923e+06,2
Embi90,1316,1127148,1725,69,6144,2,2190330,6,4138,2686,1,0,5.57136e+06,2
EminAyhan27,1332,1037744,683,60,2821,1,1443970,2,2542,2459,0,2,4.61258e+06,2
EntenbeinMitReis,1035,1019495,4522,106,17664,9,2973640,7,3230,2810,5,8,3.92146e+06,2
EoI-Spikeford,689,1035511,1140,178,5703,15,1679410,3,2029,3262,1,0,3.77992e+06,2
Er-Gary-Gordon,1641,1000189,1347,50,11600,10,1902770,3,2503,2536,6,3,1.78194e+06,2
EstradaBF,1648,1137410,1379,312,9361,13,2161290,4,2841,2338,36,7,4.39274e+06,1
ExA_Spank72,1030,1336788,2107,77,9026,834,2350140,5,4705,3217,95,26,4.79912e+06,2
Explorer_EZ,1135,955282,2829,105,12391,1,2118930,5,3855,2887,11,3,6.45856e+06,3
FLG_Seatreand,1049,1164194,943,219,3578,2,2803090,7,3904,3734,138,58,1.94669e+06,1
FLUFF_nz,1036,1618429,661,237,8643,5,1962520,4,3086,2585,7,5,5.4826e+06,3
FROGGER_AUT,733,805680,2262,61,20251,4,3636120,7,609,1517,516,178,937280,2
Falzoned,1174,1161171,485,0,1761,2,1369280,3,2380,5778,0,0,4.41611e+06,1
FantasyGensokyo,1689,1353715,2637,190,13089,12,3161800,6,3451,2912,88,36,5.24501e+06,2
Fauschd,861,1542351,1373,88,3331,1,1969090,4,2113,2966,308,113,2.8857e+06,1
FeedeR1no,1517,816409,3037,304,12322,7,2328580,4,1590,2467,23,7,1.38082e+06,2
Festiger,1777,1148078,328,10,5377,10,2092370,5,2936,3588,113,53,3.32126e+06,2
Feuerschlappen,941,757292,1410,21,3050,1,2473910,5,3540,3427,37,16,2.73399e+06,2
FilthyMacgyver,1100,1103767,1333,194,9134,6,2624780,6,4485,3941,44,18,4.62377e+06,1
Fishlexic_dn,1430,1361262,820,316,4132,5,2398020,6,3665,4487,0,1,5.7559e+06,3
Flamingo45,1853,2065590,485,185,3177,1,3331970,7,938,998,1,301,1.85803e+06,2
FlandreKanade,797,1755330,822,211,3347,11,1645470,3,1672,4899,2,5,3.61224e+06,3
Flareo3000,926,1077191,4629,666,19515,13,2388540,4,2929,3616,17,0,4.38229e+06,1
FlaviusRomulusAu,1005,1205976,1232,431,11207,8,1501040,3,2521,2623,0,0,4.81877e+06,3
Flooooopish,1322,486331,2065,139,10373,7,1328230,2,791,1638,0,0,201785,2
Fori10,1148,1104498,3258,824,15827,10,1777710,3,4110,3784,0,2,6.35009e+06,1
Fowery,4182,1070995,2013,116,12356,9,2124490,3,1632,2792,126,20,1.91749e+06,2
FoxySmooth,1780,1269332,6648,159,33244,12,3067700,4,3407,3483,1,2,6.11067e+06,1
Fr33Ki77,1001,1265158,2081,164,9579,10,4103560,11,8332,4594,63,5,3.56504e+06,3
FrankDrebin89,1181,1467366,4602,71,19891,6,2147360,5,4644,4398,0,1,4.86794e+06,2
Freeflyhard,468,1088788,2565,76,11700,6,2193750,4,3716,3100,29,0,4.42303e+06,2
Frier_PL,1014,896660,1634,192,11040,9,1884860,4,2730,2188,24,9,4.85996e+06,2
Frog_Jiang,1305,1470614,1389,396,7616,12,2001920,5,2519,2105,30,15,1.67184e+06,3
Futzi61,1136,2322639,462,66,5082,2,1826230,5,2228,3436,91,2,5.56291e+06,2
Fw_SteinerCGN,2507,1441585,1068,54,6646,7,2644860,6,4154,3416,16,5,3.98383e+06,2
G00NIG00G00,1446,1813082,1086,197,8010,12,2485300,5,3481,4045,6,4,6.68897e+06,3
G0dzpeed,1009,1312802,1277,32,3034,1,2385820,6,5068,2864,1,0,7.72198e+06,3
GAP-Bert,1027,1088044,1720,151,12218,8,1796760,3,2449,2582,7,5,4.18633e+06,3
GAU-001,1342,794273,6426,24,26269,693,1805010,2,2172,2724,272,37,1.64192e+06,3
GM_e2e4,3669,806042,1954,6,5370,607,3128650,7,5891,3641,4,6,1.24676e+06,2
Geek_inthe_Blue,1912,617442,991,70,6416,7,1084850,1,953,2559,9,6,1.81449e+06,3
GeneralAlda,1808,828530,2352,96,11143,5,2625670,6,4363,3631,128,34,1.40289e+06,2
GetBendered,1288,998427,2676,121,11212,5,3092380,6,2931,3366,19,8,5.18519e+06,2
Ghost_8231_,1102,936110,4525,120,17995,5,2624100,4,2469,2144,347,106,2.115e+06,2
Ginosis_TR,1038,1367093,2033,333,12725,6,2553750,5,2337,3983,10,6,1.60374e+06,2
Griffbollock,1208,757874,1093,84,3642,3,1341560,2,1217,2466,4,0,2.47317e+06,2
Gunslinger1973,807,730179,216,103,4779,6,1590860,2,1715,2795,12,10,2.69813e+06,2
Guyofthehood,1293,1060435,3642,119,20907,2,1855130,3,1399,2824,0,0,754890,2
HK_respawn,795,1137774,1385,154,6422,10,1836210,3,2612,3298,10,2,3.87515e+06,1
HOTZ3,1598,2886323,898,29,9178,8,2998760,9,1660,2635,7,3,2.93362e+06,2
Ha7dkov,1233,869721,481,204,7406,2,1475720,3,1162,2439,21,1,2.62423e+06,2
HaX_Voolgar,1051,1002275,1903,87,16007,8,1932110,3,1875,3978,14,5,1.71729e+06,2
HauDieMau,628,1048599,407,80,3337,3,1551230,3,1448,2273,0,0,3.72429e+06,2
HeinekenSVK,1069,1368998,1405,94,3721,5,2051400,4,1145,4214,1,0,3.1897e+06,2
Henny996,814,708233,1934,83,10634,9,2798060,6,2977,2124,39,21,4.3282e+06,2
Herman_Von_Stein,1088,786255,761,117,6584,2,1425060,3,2427,3392,11,0,91285,2
HiRuNoQWQ,2448,720670,473,3195,1438,1,1185580,2,1711,2136,1,0,4.83525e+06,3
Hiboo666,1100,833082,1093,50,13464,15,1622150,3,2967,1939,1,3,4.15023e+06,2
Hitsuzi,881,986043,2540,177,27156,12,2085400,4,4200,2655,20,2,6.62388e+06,3
HoRRoR2410,875,2769053,5760,178,27084,27,4796070,11,6741,7050,9,7,1.06558e+07,2
HostOfHell-FIN,992,1392730,1719,176,8916,4,1680970,4,4246,4168,2,0,5.88889e+06,2
Howie59,1316,4396807,0,0,218,756,2694430,9,2231,4730,0,0,5.25635e+06,1
HsTLindros,686,814792,2040,199,9874,6,2279780,5,2437,3794,113,35,168175,2
Huawusch,741,936537,1135,333,4717,20,2009800,4,3235,3079,28,16,4.93893e+06,2
HugoStiglitzUK,744,2171510,311,0,1247,7,1768580,4,3544,4182,1,0,6.65825e+06,2
Hunterxxl123,681,818283,2111,107,9985,5,1653500,3,2395,3485,11,3,3.27573e+06,2
Hystrodon,1021,625866,1911,162,6222,2,2103140,5,2632,2842,0,0,3.54459e+06,2
IDoess,2469,851335,1112,69,7415,4,1597260,3,3188,3661,25,13,5.46641e+06,1
IIAugust,1100,1196676,468,286,4300,3,1401280,3,2328,4448,18,5,4.50676e+06,2
IIIABKA,3591,1235173,481,146,6756,7,2299370,5,1595,2689,372,104,1.07009e+06,2
IIIdaemonIII,646,855972,1670,0,6313,1,2053520,3,3039,1498,41,17,4.66904e+06,2
IJohnDukeWayne,849,968241,827,613,3065,6,1440470,3,4220,4912,7,2,5.3004e+06,2
ISaviqI,2077,1608297,1761,51,6583,8,3416040,7,2239,4742,3,1,279095,2
I_R1_I,697,1542285,8198,536,48409,7,3742760,7,4609,6020,24,47,5.7076e+06,3
Iamoiman,715,806197,2763,546,20861,19,3094980,8,3922,3496,0,0,5.66626e+06,1
IbrahimPalde,805,1845933,500,15,2360,5,1836200,5,2546,3782,25,11,2.31345e+06,2
IchDast,1044,1488662,1239,34,13751,7,2311720,6,3916,6123,120,53,4.92878e+06,3
IheedThyCall,1515,1747711,1408,85,7664,10,2406470,4,2806,3699,117,39,2.30962e+06,3
Imn0n4m3,1400,1308442,670,78,4054,2,2674700,6,2065,1892,437,148,2.81482e+06,2
Insight22,785,1260860,0,0,27,37,1629940,3,2671,3068,85,30,2.83837e+06,2
Isaks,1174,1935145,3263,274,13665,9,2975260,6,4105,4570,61,17,4.54397e+06,2
ItsShizFizz,1522,917019,1478,226,7375,6,1852860,4,3320,2993,3,1,4.80657e+06,3
JAKSmad9,625,815053,2296,1226,6555,8,1867220,3,870,1881,3,3,3.69753e+06,1
JJ_Maniek,1995,724592,1934,162,11059,9,1534520,2,981,3323,9,1,385675,2
JOHNNYZOR,1374,538504,1102,172,9247,3,1746340,3,1484,1536,11,4,1.56224e+06,3
JPG-ZaKaRoX_,2186,872114,1928,56,8860,11,1605440,4,3766,3981,0,0,5.1445e+06,2
Jackert0n,1780,1836248,5512,129,50920,10,2117340,3,2800,2783,0,1,3.8697e+06,2
Jaison-SC,1182,1657827,2568,1968,13038,9,3341980,9,6087,1815,0,1,9.64886e+06,3
JamesJC1973,1654,2308837,1524,87,12402,29,3921300,8,6540,4618,6,0,1.11179e+07,1
JayjoMasta,781,1552024,2485,38,19578,9,2840480,7,4040,7018,1,1,5.46632e+06,2
Jb4sh,865,1718313,5357,204,22408,6,2007380,5,3215,4894,12,24,4.49289e+06,2
Jerry01160115,668,660554,1319,137,6263,12,1593100,3,1950,1901,2,3,4.11449e+06,3
Jhhooonnnn,656,1985959,2771,77,20646,12,2214420,4,2299,4164,1,2,5.14774e+06,3
JoeBlack1111,790,1799493,1031,13,4081,13,2211560,4,1507,2486,0,0,1.2296e+06,2
JohanOlofsson,2462,2371443,1343,64,8783,6,2562960,6,4851,3491,17,3,8.29416e+06,2
Jorg_Kasirske,1856,1780327,1240,161,10907,3,2247430,5,2171,2930,22,7,3.73683e+06,2
Jucaushu,2076,1306212,5062,348,19807,10,3130610,5,4122,5446,18,2,3.56583e+06,2
JusterKiloQ-121,1386,1187165,892,411,19706,14,1753370,4,3636,3173,0,0,5.92169e+06,3
KALLIAMOZILA,1212,2786385,431,54,3893,40,2920370,8,5514,3586,5,1,8.43909e+06,2
KGB_Shelepin,682,2514381,1036,166,6644,12,2779740,6,2355,4401,9,5,5.88263e+06,2
KaiservonAfrika,1820,582119,2268,347,5828,10,2011020,4,1878,2616,3,2,2.79771e+06,3
Kawaiidoscope,1423,682396,2920,435,16320,4,1523600,2,1332,2719,61,15,568670,2
KazkowyStoner,2525,982004,1323,214,10260,6,1768660,3,2533,2462,31,11,3.18766e+06,2
KeSSelKarsten88,1703,1154049,1456,179,7175,21,1680630,4,4536,2642,3,2,6.30787e+06,2
Keegstar-2,1332,1244407,318,818,2295,1,1361180,3,4349,2481,53,2,1.13966e+07,1
KekMaster101,1175,721769,447,117,2428,38,2716700,5,2256,2632,0,0,539350,2
Kesebrot12,2632,700446,2968,82,12175,8,2783950,5,2937,2588,43,16,2.40764e+06,2
KhaoNiao1,2192,1090481,1455,59,8485,651,1597240,3,2214,3907,15,3,1.58854e+06,2
Kilopimp5150,773,1684132,94,193,2412,7,1478690,3,1730,4812,0,0,3.9583e+06,1
Kims1x,611,536951,3082,95,6869,1,1601150,2,1434,2391,8,1,887175,2
KingCoper,1034,1477092,1745,159,7320,6,2061650,4,2808,3132,119,54,2.9637e+06,2
King_Timp,1017,832345,3167,122,16617,12,2321040,2,1478,1066,10,3,1.21217e+06,2
KissAngel,1262,1387442,1331,185,6400,3,1598590,4,3218,3383,5,1,4.43499e+06,3
Kiwi_BE1731,534,1115671,2360,53,1034,6,2182420,6,4513,3386,0,0,5.97067e+06,2
Kokartis85,922,1081746,1317,102,2981,3,2553370,6,3370,4066,15,3,834420,2
Kouls97,970,1363633,789,759,3280,6,1750440,4,1422,2266,0,0,3.51175e+06,3
Kratoo1982,1733,746127,1943,70,9473,7,1926260,4,2992,3558,1,1,4.24558e+06,2
KubarFX,599,757004,3904,110,16441,9,2554900,5,3022,2377,95,16,1.59097e+06,2
KurdmanSniper,1507,1351282,81,7,627,208,1333450,3,741,1698,0,0,2.76491e+06,2
Kurkii,1315,914511,2827,255,10830,5,2544130,5,3489,4111,7,3,6.10138e+06,2
L5E_ToCh,1572,1461222,2171,156,12184,5,2315980,5,3401,3885,51,25,5.08635e+06,2
LGF_Fullmetal,993,927218,1247,168,7952,14,2122850,5,2970,3449,61,10,1.83549e+06,2
Laban-Seigmann,979,761661,2608,432,16052,5,1725760,3,2077,4069,8,3,1.08467e+06,2
Lanthrum,1106,1061018,7872,1537,25256,4,3028600,6,2518,3019,7,4,1.07591e+06,1
Larnex,954,767810,3419,576,20230,14,2657990,5,2166,2654,0,0,389350,2
Lawbringer134,727,749004,2941,70,17562,16,1472210,3,3090,2625,8,0,4.38994e+06,3
LeMemeMasterXD,1150,567696,2228,69,9339,7,1771810,3,1387,3394,2,0,317365,1
Legend_27_Alpha,879,1614645,2617,57,7829,13,2207950,5,3673,2846,13,4,4.58184e+06,1
Legi0n1977,1441,1475847,1491,68,9276,6,2201600,3,1764,1637,35,20,2.02062e+06,2
LiquidGravi7y,832,1681308,1842,109,11234,10,2263560,5,2312,3808,1,2,3.62961e+06,2
Llkker_Alpha,695,948190,3272,214,8807,11,1989620,2,1507,2752,36,19,1.12768e+06,2
Llordus,964,624663,1689,72,13566,6,3049980,5,537,899,896,127,1.72441e+06,2
Longs90,532,1095585,737,108,4674,1,1637240,3,3050,3157,49,13,3.49208e+06,2
Loraakk,860,1061250,1218,191,9874,5,1738600,4,3101,3204,2,0,4.72206e+06,2
LordF_L_3_X,588,989903,4389,290,15811,7,1972030,3,2165,3425,0,0,5.39318e+06,2
Lordex23,2017,915370,647,56,5306,20,1892630,4,2801,2316,4,2,385785,2
LoshpenMarko,2233,972171,2073,55,8789,2,1678520,3,3765,3473,12,13,5.53583e+06,2
Luffy-KG,1334,818723,4850,63,17256,4,2490190,4,3035,3095,253,89,3.98095e+06,2
LupisWuff,1082,1132761,439,57,6191,2,1542820,2,1999,2159,8,4,646445,1
Lutz_Luger,1061,1439323,4510,223,14821,3,2512600,6,4463,4101,0,0,6.99119e+06,2
MADBAD40RUS,1448,1059441,1931,35,14591,4,2339150,5,3362,4073,35,22,5.96498e+06,2
MADrag0n,929,1091183,1985,118,12041,5,1984040,3,2300,2006,23,13,3.7593e+06,2
MANOVBGS,1017,448052,2246,6,6214,1,2014640,3,2952,2621,10,4,5.38819e+06,2
MARMAK_cz,716,763853,2613,108,8447,5,2031520,3,3032,3684,103,12,2.77011e+06,2
MARNIXSPARTAN,777,1270041,3143,94,23796,7,1963440,3,1280,3557,4,8,824270,2
MEI_Mejrom,630,908917,6128,141,22640,4,2846620,4,3265,2654,21,18,5.04016e+06,2
MINDABOSS,869,1476331,845,1224,10939,10,1706440,4,3122,4282,0,0,5.07463e+06,3
