Username, Activity Index, Teamwork Index, PTFO Index, Region, Sent Friend Request, Accepted Invitation, Sent Message, Replied to Message, Applied to Clan
DarkerInfamy,8857,0,0,0
Lsmaryanto,8135.79,1.49535,0.588468,0
slawcio323,3360.11,1.18921,1.95036,0
Adanmarsan,3351.51,1.18921,0.149496,0
MrKuznets,2749.72,1,0.0943757,0
RacaPeru,2720.2,1.49535,0.836231,0
DevilCrow1986,2629.38,1,0.398976,0
wolf63pl,2579.56,2,0.230607,0
Futzi61,2534,0,0,0
conny63,2448,0,0,0
Flamingo45,2415.2,1.93434,0.711209,0
arealva,2353.51,2.77149,0.551328,0
Howie59,2319.79,1.96799,2.60697,0
valmoscow,2261.29,1.89883,5.22473,0
PENTA-ag1316,2261,0,0,0
poupoution1,2218.34,2.35961,2.46105,0
Silent_Gaze,2210.37,1.86121,3.26405,0
HootyMcB00b,2188.45,2.21336,0,0
kaibjorn1302,2171,0,0,0
SkyBlueDreams,2161.99,1.96799,0.302117,0
mugiwaranokuni,2032.77,0,0,0
KassarPL,2008.09,2.93297,8.19389,0
Baneful_Bob,1990.05,2.03054,1.76123,0
makar4224,1959.03,1.68179,0.208449,0
STALOWY1985,1928.59,0,0.447952,0
BangeeDK,1850.01,0,0,0
Numapompilio,1804.69,0,0.407877,0
tatuaje17,1791.75,1.41421,0.820035,0
CuriousPrawn00,1786,0,0,0
ArteBionico,1782.49,2.37841,0,0
Royal_UA,1773.36,2.499,1.49195,0
vueltegato,1725.23,1.49535,0,0
aloszek,1703,0,0,0
KTMX_YT,1692.96,1.41421,0.603116,0
wellhard68,1653.8,1.82116,1.20407,0
SubtelnaAgatka,1652.89,2.23607,1.78195,0
Lucky_Frostbite,1651.06,2.60429,1.26963,0
Viscer4L,1650.7,1.56508,0.514637,0
KGB_Shelepin,1645.72,2.87162,6.96048,0
OOT-BigJoe,1624.68,2.11474,0.719768,0
sean_c_roberts,1617.91,1.62658,0.83151,0
HoRRoR2410,1594,0,0,0
Sebelism,1579,0,0,0
Comolokko-TR07,1554,0,0,0
DemirKipi,1533.07,2.11474,0,0
BullJie,1532,0,0,0
MetenetBF1,1531.65,1.82116,1.40432,0
Ian_Wynter1969,1520,0,0,0
Fr33Ki77,1506,0,0,0
ostortug,1503.31,1.77828,0.943116,0
zleera,1499,0,0,0
SuperMarco4,1492.68,2.11474,0,0
zardashti,1481,0,0,0
HSA_Helvettix,1473.64,1.68179,1.25376,0
KALLIAMOZILA,1466.21,1.68179,0.976041,0
Ushanov82,1458,0,0,0
yashkarang,1442.93,2.03054,1.0287,0
gousi-jed,1434.79,1.82116,0.802453,0
KiiNFiNiTi,1425,0,0,0
MrPizza2013,1423.76,0,0.0439236,0
BF1IOS24,1410.12,2.23607,4.71412,0
HugoStiglitzUK,1396.74,2.34035,2.94956,0
FIB-ImATarget,1385.54,1.49535,1.47632,0
Smith8391,1382.29,0,0,0
TomiiiD,1379,0,0,0
ThomasSilk,1369.93,2.27951,7.29686,0
NoSkyllz,1354,0,0,0
LupisWuff,1338.74,1.56508,0.0952371,0
AoAoZero,1330,0,0,0
Robdohh,1318.64,1.41421,0,0
jlara36,1315,0,0,0
Rahin10,1314,0,0,0
sevenz0605,1292,0,0,0
hikaru1713,1283,0,0,0
betaxitanium,1278,0,0,0
GGmeistersosick,1273.42,1.96799,0.00549539,0
Leffaceur06,1271,0,0,0
Dr_DontCry,1267,0,0,0
ZULA35,1236.35,2.1407,5.1847,0
IbrahimPalde,1216.4,1.68179,0.0510228,0
CitBolonUa,1214.01,2.0878,0.687189,0
Qotd666,1195.13,2.41474,3.56148,0
Fyralon1015,1193,0,0,0
AllDunner,1187.7,1,1.0972,0
AlbaniaNimmortaL,1187.43,0,0,0
Dimosfen_88,1184,0,0,0
woofnstuffnz,1182.27,2.46633,3.15952,0
Complector,1181.1,1.82116,1.37736,0
BrickscHool88,1179.78,2.18994,0.400249,0
ger0_o,1176,0,0,0
Viperynekevin,1171,0,0,0
Jhhooonnnn,1164,0,0,0
DoctorNapalmFR,1161,0,0,0
Johnnodordrecht,1153,0,0,0
Legend_27_Alpha,1152.08,1,0,0
okkamagadu,1152,0,0,0
Spyro67,1143,0,0,0
ziovani1,1140.15,2.89251,1.55784,0
JOSI_1965,1133.76,1.41421,0.745385,0
alona444,1119.11,3.42744,0.536718,0
-uhha-2017-,1117,0,0,0
daneagle5,1113.61,1.77828,1.4258,0
Killaaaaaaa,1086.92,1.82116,0.896696,0
kokken1974,1086.46,2,2.39636,0
BR-Spike,1077.49,1,0,0
HD_Helper,1071.27,2.63215,0.670841,0
Old-Jensen_DK,1071,0,0,0
genosse777,1068.16,2.63215,4.76858,0
ZyzzBrah3,1065,0,0,0
Anibal_Smith-O_O,1061.06,2.0878,3.3309,0
likas100,1058.94,2.92301,4.63883,0
Hadesixfeetunder,1057.9,3.11374,7.77879,0
FlandreKanade,1047.33,2.60429,4.02244,0
Weicha0_PRC,1044,0,0,0
GalaxyAkula,1042.43,2.18994,2.20933,0
Bundyland,1042.31,2.16574,2.3407,0
9001EARRO,1033,0,0,0
PrinceQuenellier,1030.77,1.68179,0.270052,0
PaoPaoPaPa,1026,0,0,0
Mr_Alpha0,1019.4,2.4323,0.544292,0
ELITEFUCHS88,1006.41,1.86121,0.699896,0
varodk,1000.6,2.16574,1.71594,0
Truckerdu57,998,0,0,0
_SRB_cevapcici_,994.039,2.23607,2.41407,0
Fauschd,992,0,0,0
redknight726,988.831,3.09704,5.4836,0
Nuck_Chorris37,986.846,1.73205,0,0
youRet4rd,982.704,0,0.493345,0
AmazingJY0826,982.199,2.92301,1.70366,0
arbtrader,981.324,2.0878,0.22635,0
SZCZ3457,976,0,0,0
morinokumasannsp,973.128,1.73205,1.93759,0
SpacemanSp1iff,962,0,0,0
BoJue-os,961.292,2.7477,3.67673,0
Kilopimp5150,960,0,0,0
RES_olivierlee33,955.54,1.62658,0,0
Wadur,952,0,0,0
Ult1mo69,951,0,0,0
R1s1ngPW,948,0,0,0
AN-Doggie,946.992,2.499,1.58037,0
Mangoglen,944.974,1.93434,1.38571,0
ZHAOZICHON,943,0,0,0
colonel_sufyan,942.099,1.18921,0,0
Longs90,938.309,1.89883,0.824424,0
DeltaFr_Scarabe,938,0,0,0
evgen1560001,936.473,0,2.04382,0
Swelleby,933.738,2.30033,0.684782,0
The_Kite_Killer,928,0,0,0
von1965,923,0,0,0
Gerts1952,920.055,2.4323,4.85376,0
cpD3ath,918.3,2.53044,1.30423,0
biytoar,916,0,0,0
Jalla2Jalla,914,0,0,0
SMURFFFFFFFFFFFF,903,0,0,0
ZolderTroll,902,0,0,0
HolyElements,901.805,2.88212,2.86847,0
salsaman009,891,0,0,0
korokoro114,889,0,0,0
xSam_Grizzlex,888.698,2.41474,2.01251,0
stafferuz,887.587,1.62658,0.0742534,0
Reakyyyyy,887,0,0,0
WLT_ND,872,0,0,0
Chipperion,869.23,2.35961,0,0
PGabka77,867.584,2.64575,1.36257,0
CautionClaymore,863.827,2.03054,1.38153,0
Atamen,862,0,0,0
kvnplna,862,0,0,0
DEN-BASKET,859,0,0,0
Maxi_Senti,855.705,2.21336,1.15418,0
gmcuster,855.488,1.82116,0.161642,0
Todd79,853.687,2.79468,0.0400697,0
Stangarmen,850.71,1.86121,1.2829,0
HOTZ3,850,0,0,0
Captureme,849.005,4.08859,0.459792,0
Hamid614,847.597,1.68179,0.0424844,0
AngryPengui,844.379,2.499,3.30477,0
twitch_Maddenlol,841,0,0,0
DoxMOFO,840,0,0,0
Ionic0,840,0,0,0
aPatriot64,839.945,2.1407,1.06102,0
szardas,839.075,1.93434,1.83114,0
KmdtNighty,834,0,0,0
J-bjorkqvist,830.271,3.0274,2.16806,0
SergeantP,830.127,2.27951,2.49151,0
I_R1_I,825,0,0,0
141-Shrimps,820,0,0,0
soumen2u,817,0,0,0
KettenHund-EK-I,814,0,0,0
Van_der_Sisior,814,0,0,0
irr4ti0n4lity,810,0,0,0
DEiscovery,808.159,2.95259,4.84916,0
pinoy71,807.001,2.30033,1.088,0
KAMIKAZE-ARGENTO,802,0,0,0
Legi0n1977,792,0,0,0
Polpot2017,788.536,2.57551,3.7313,0
nurgle000,787.503,2.67235,4.65038,0
postal197,785.054,0,0.741292,0
SikeLinco,782.861,2.03054,2.2281,0
MikeAMoody,782.367,2.9907,4.29772,0
NappingRenagade,780,0,0,0
IheedThyCall,777.845,3.22371,0.422184,0
kill_em_all_bf,777.042,1,0.0167007,0
Gemini1071,772.235,1.56508,0.920435,0
pitmanknife,772,0,0,0
ENGR_IsaacClark,769.155,1.73205,1.10606,0
HelgeBeQuiet,762,0,0,0
BlueCelticPagan,757.978,3.42121,0,0
CE4585,755.603,2,1.50439,0
IIIdaemonIII,754,0,0,0
ZXY112233,750.411,1.62658,0.954769,0
sikbabba,749.951,2.46633,1.45555,0
ga739427,744.207,3.89251,0,0
andreagatto9,742.043,2.03054,0,0
FLUFF_nz,741,0,0,0
paul_uk1,738.25,1.49535,0.897366,0
CrazyBunnieMomo,738,0,0,0
daytona100,736,0,0,0
Erdnuzz1431,734.808,1,0.222085,0
fenjiGER,733,0,0,0
HxJ-KingArthur,733,0,0,0
BlackoutTSQ,732.258,2.03054,1.07814,0
