Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
David1928,1038,1145906,4263,81,14948,-1,3293280,-1,5414,4139,-1,-1,50195,0
Deadera666,1420,1805424,6255,168,17829,6,3670840,8,4672,6109,0,0,8.04717e+06,2
Deekoto,1302,1442351,1423,98,9544,5,2692590,6,3889,5885,41,16,5.25125e+06,2
Deganveran,1633,1706801,3160,162,19894,19,2497480,4,4517,4278,0,0,6.94263e+06,1
DonTiz,1509,1824319,1069,133,4731,46,4281760,8,3252,6552,0,0,4.19917e+06,2
Dr_Nikif0r0s,3251,2698254,12964,497,62153,20,9030760,15,12427,13507,112,18,1.08341e+07,2
Drunkmastaa,3544,1825535,11449,0,57813,2,8108860,18,11019,7236,102,18,3.54326e+06,2
Durchfallmuller,1031,1495477,3191,25,28733,78,6416980,11,2684,7331,2,0,900765,2
Eddie88NL,1566,2305399,5052,117,42624,47,7520700,15,5387,8454,7,6,2.08707e+06,2
Ege1151,1822,2049552,10202,1857,28047,11,4831590,10,6466,4496,18,6,8.43304e+06,2
Elrick97,1534,1022022,2218,90,11564,18,2193760,2,1865,2118,8,5,1.49965e+06,1
EndingWithoutME,1549,1536405,1344,146,9477,12,2060390,4,3456,4040,2,4,6.42798e+06,3
FAIL_DEADSHOT,4978,3264746,3849,155,27831,5,4594880,7,5058,5126,148,20,6.40513e+06,1
FWG-Hetzer,1779,1400828,4746,77,14134,3,4375520,9,6035,4813,306,109,7.07167e+06,2
FarMlX,1128,1226879,1395,242,6288,3,3423700,6,4229,4956,9,1,3.64398e+06,2
FeistyElf,2518,2395382,3766,524,15950,13,4587770,10,6337,4674,21,8,9.4395e+06,1
Fid3m,2182,1589100,3991,124,24418,20,4223380,9,10092,7759,345,36,1.96024e+06,2
FireMorf,2174,2167586,8456,779,34962,13,4539420,8,5349,6537,73,21,5.5334e+06,2
Folkoel,1527,1583979,5806,102,33636,6,3417780,6,5574,5329,11,2,9.41772e+06,2
Frastie,1461,1624624,2328,187,9890,3,3140210,6,4256,6711,198,33,351200,2
Freaktrick1,1729,1853891,2807,258,28736,13,3118810,6,4690,5545,18,7,7.91786e+06,2
FrozEaDents,2060,2032882,11792,58,39199,10,5319440,10,7168,7667,14,4,9.43083e+06,2
GER-VaporVader,1022,1199936,3777,76,20386,12,3301140,7,6096,4807,9,2,9.61444e+06,2
GREK-GX,928,905848,3043,121,7546,2,1732380,2,2098,3385,39,10,1.89562e+06,2
Gamer_Ritesh,2067,2023406,4565,23,18867,5,2482400,5,4151,3721,9,1,7.56259e+06,3
Garrus18,1532,1539538,3554,136,18377,6,3551780,7,4890,6387,49,10,5.95208e+06,2
GehmalBierholn,1897,2085617,5516,146,19005,11,3955800,8,4812,4740,9,5,53010,2
Gesichtsausdruck,940,1122798,1489,100,5414,15,2191940,4,5134,5884,22,6,8.29551e+06,2
GheoLei,1412,1602076,3506,1875,20212,20,3128690,7,3508,4670,1,0,7.16425e+06,2
Gogodless,1258,1402260,473,78,3393,46,3809150,8,5344,4072,8,0,9.98611e+06,1
Gr0wzy,1299,1431393,1970,625,7225,16,3861850,8,3941,7714,1,0,9.62569e+06,1
Gregoryyyyyyy,1152,1303769,3917,346,16719,13,2507290,5,3964,5427,6,0,6.72117e+06,2
H9vCR_JerRmy,3219,3180526,3592,786,23726,38,6965650,19,6563,7811,127,18,1.14873e+07,3
Haehnchen_Brust,2637,2427197,1361,436,5387,34,5058320,12,8693,8132,36,11,1.21503e+07,2
Ham2M,1907,1938722,1996,412,5869,139,5224580,9,6105,7662,27,4,36165,3
HappyUkrop,1836,1902599,272,0,18802,4,3086660,7,5239,4733,0,0,1.01113e+07,2
Hayashi-Senpai,1890,1479664,2558,266,22866,32,3763640,6,4014,3697,52,29,3.45713e+06,1
Heisenburgerman,2036,2387067,5482,654,20717,11,7711990,17,7183,9475,42,24,7.23276e+06,2
HighlAnderM0nk,2588,2612685,1263,98,16254,9,4732230,9,5165,7465,47,35,7.36658e+06,2
HoxyCrab,1096,1161677,1653,416,8903,5,2001590,3,1928,5035,84,38,957150,1
IIETPOBU4_18RUS,2925,2441143,1391,2,5281,2,4190820,9,4323,6834,139,53,1.09599e+07,2
III-Kemo-III,1730,1897581,3333,234,27469,9,2904860,6,3566,3726,60,7,5.82909e+06,2
IIIParIII,793,1033905,1650,139,9095,7,2041690,3,1624,3664,15,1,865530,2
IIIVisekrunaIII,1329,1809136,2134,176,9118,5,3172930,8,2978,4002,2,0,4885,2
Indahass,1840,1992855,2910,177,7686,4,4529510,9,6245,11154,276,20,2.48114e+06,2
InvinsibleSounds,1479,1826056,1086,179,4761,4,1771940,4,1645,6555,6,2,4.00997e+06,2
Irratant,1713,1885654,6046,165,22465,11,3748500,7,7281,8765,48,11,109850,2
IvanJerkoffski,2403,2169921,3219,12,7924,-1,3771050,-1,4157,4314,-1,-1,8.09994e+06,0
IxLovexYou,1378,1796446,2836,24,43105,16,3729400,8,4039,6363,12,8,7.20766e+06,2
JOKER_SA26,3370,3589928,1272,77,12291,7,4457640,9,6639,8245,60,25,234525,2
JamesJC,4062,4361331,3960,2522,12325,5,6030420,17,6239,9838,7,1,42635,1
Jeenter,996,676430,1954,203,8368,4,1672940,2,2276,3062,107,28,2.46993e+06,2
JehovasWetnesses,1676,1835618,4643,16494,28743,21,6732460,13,4702,4393,54,11,165010,1
Jknight256,3242,2898601,2055,274,32174,26,4513280,11,11559,6632,40,10,1.34246e+07,2
Joacurucho,1403,1240097,4667,564,15079,5,3313490,6,3206,3127,74,49,300823,3
JuKi187_GER,2458,2112803,3658,1091,21538,21,5228570,11,4830,5840,164,33,3.56128e+06,2
Justinho05,1563,1393644,11894,62,28335,2,4468220,8,5288,3567,11,1,8.71166e+06,2
KOKOSfly_YT,1735,1965122,2526,111,14920,16,3531290,8,5365,6808,48,17,8.14823e+06,2
KayzaJhose,2158,2169091,1423,90,15313,11,2863480,6,3138,4631,3,1,5.44603e+06,2
Kernel_Fender,1360,1637574,1542,127,7636,15,3209210,5,1657,2807,16,3,1.09685e+06,2
KillerKeg,1349,1401127,1196,296,9797,10,3801480,8,4320,3963,14,1,7.22649e+06,1
Knoffen,1203,1076050,2373,136,8835,10,3037890,6,2817,3737,149,47,3.68373e+06,2
KoJloBpaT,1846,2029517,2160,56,7342,21,3538540,7,4044,11214,12,2,58105,2
Kodsvort,2362,1459365,2862,115,11483,-1,2128480,-1,2162,2156,-1,-1,1.32619e+06,0
Kr0wzer,1130,1143479,1189,55,8966,3,2261100,5,4170,5032,0,0,7.505e+06,2
Kuiolek,1064,1512480,2280,135,8020,5,2930400,5,2502,4589,22,13,2.81307e+06,2
LEKOKU,2427,2812472,2404,71,20311,40,4177750,8,4618,4167,6,3,6.91443e+06,2
LL0G1CC,1163,1087174,3243,332,14720,14,3316150,5,4242,4174,31,9,7.70062e+06,2
LVGENT,1305,1511360,3400,200,21774,7,3108340,7,5560,6472,7,4,8.61283e+06,2
Liveretto,1557,1887152,4637,253,26895,11,4311180,10,6211,5022,3,0,9.08666e+06,2
LognBerry,799,955727,657,81,2770,1,2749040,5,1338,4465,66,19,852135,1
Lseeder57,1496,1510515,5115,817,31431,11,3134980,5,2455,3807,40,17,4.93417e+06,3
LtMike_Powell_EU,4535,2847981,3930,646,17066,14,4650250,9,5071,6069,111,35,1.62601e+06,1
LuckyAeronaut,1337,1489397,2851,102,6249,6,2595510,5,3561,4510,38,14,6.76801e+06,0
LudwigCheng,1446,1910223,1113,57,8127,3,3140290,8,3737,3656,0,0,2.72483e+06,2
Lupidoll,1197,1451127,2570,239,10954,9,3533790,8,3352,6903,22,22,5.34985e+06,2
MacDirty83,1413,1426326,2689,102,10578,3,3231210,6,3208,3387,39,14,5.77042e+06,2
Maravat,1312,1232573,844,0,3944,2,2835660,6,4651,5053,28,7,6.00982e+06,2
MarceloZW,2907,3377251,524,103,1787,5,4457750,13,5670,5964,5,2,1.07472e+07,1
MarcoG1983,1163,998033,2265,134,20783,17,4509930,7,2050,2665,459,138,1.78765e+06,2
MarkCVI,2246,1372109,1032,0,22501,807,3322310,7,7224,9480,211,28,3.11742e+06,2
MaxiZevs,1162,1298425,3589,144,8972,10,3441210,7,2642,6474,34,17,156385,2
Misslunapeach,2009,1362113,9345,0,40103,413,4805440,8,7098,4131,3,3,2.30176e+06,2
Mizuhero,2989,2099492,1281,35,8019,5,3635460,5,2089,3198,95,49,717125,1
Monstercat_Houes,3364,3990570,913,162,16324,17,4946120,11,5234,12688,8,4,9.63755e+06,3
MrFunnyLP,1658,933773,4871,6,18762,850,2511900,2,2219,1186,13,1,1.72232e+06,2
