Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
-FALCON-Z1996,1676,1824909,548,267,8750,12,2442350,8,4806,4840,1,4,6.63192e+06,3
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-HERO-A-Nnai,2567,2362670,1636,221,5225,2,3435530,9,6100,5900,16,6,1.02562e+07,3
-HERO-lmz04,2483,2444646,2398,480,11609,9,3606030,9,5370,4564,18,2,9.49786e+06,3
-Hibiki-Beppu,914,1020102,5219,228,16836,27,2419180,4,3073,2907,5,0,7.11481e+06,3
-Lg-Lepis,1329,1334124,9377,0,29928,755,4129440,5,3253,6202,11,1,6.29197e+06,3
-Rem-Diu_Ram,1272,1376006,1108,446,3917,4,2002060,4,2912,2799,22,2,6.89918e+06,3
-SHARK-MaoMao,1417,1581070,1789,221,24589,18,2596700,4,3180,3756,0,0,6.68217e+06,3
-StronkWizurd-,2797,1989993,850,116,9478,19,5282450,16,10908,5814,622,193,1.08951e+07,2
-ToY-bsting60,1806,1906981,5,4,417,27,4636390,12,8474,5203,215,85,1.38422e+07,0
-USMC-ANARCHEYYY,1225,1383803,5969,0,22261,2,2284570,4,5290,5364,0,0,8.65175e+06,3
-XH-262,1879,1757991,5073,965,21668,6,2586870,5,2831,4203,0,0,8.62305e+06,3
-_-CRO-VekiY-_-,1396,1471848,1893,118,7046,4,2725070,6,4134,5597,2,0,7.1992e+06,2
-iNFi-PyromanGER,1177,1378427,4317,457,13242,10,3958390,7,3318,7018,88,29,6.18497e+06,2
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-yyk-reaper,2097,2346285,4919,1654,32383,38,2754510,5,4336,5066,0,0,8.17396e+06,3
007MrGreen,836,1089484,1832,103,13967,16,3011240,5,1533,3625,16,5,3.66111e+06,2
00Dead_Eyes00,1686,2256935,74,12,329,10,2006770,4,1695,6701,0,0,5.68854e+06,2
00sel3,4492,2275856,447,72,2419,717,1326160,647,511,310,7,0,281460,2
0404TY,2088,2113897,1907,187,12464,35,2973280,8,7377,5947,0,0,1.06783e+07,3
0Kerio0,1464,1483747,6677,440,47329,11,3654090,7,5018,6043,101,17,8.21349e+06,2
0daymax,1945,2219833,1181,53,4745,8,2012980,5,7375,4410,1,0,1.08787e+07,3
0lesua,1908,2042164,298,288,3037,59,4029750,7,4207,5333,5,1,7.52981e+06,2
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
15013049321,1661,1663561,1472,53,11998,18,2227660,4,3031,4325,0,0,5.6093e+06,3
