Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
SH_HeartOfAdaW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SIR_DOC_DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNE1983,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SNIPERWANTED007X,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRaSOni,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SSshandianniao,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SSuperMarioK,1,1327,11,0,29,0,1550,0,5,4,0,0,8000,2,11.9627,18.3338,46.2746
STRIK3R-EUR3KA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SUBAAL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SUOWW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SWE-Androctonus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SYMTHIC-SmugMG08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SZYGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SabotazNi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sado_GER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Scaramante,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Schmalzbroetchen,2,1975,0,0,6,0,5010,0,6,2,0,0,8600,2,14.5148,8.35598,10.0746
Scholl87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Schortie19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SchottGun233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SchwangerMit13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sentirel,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sgt-OHM-MEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sgt_cM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Shadowgrimdark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sheriff_BlackCat,4,4152,0,24,1,0,6870,0,12,13,0,0,17100,1,20.028,12.6579,12.4371
ShiratsuyuG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ShreddedWheats,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ShrykeAbyss,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Shuy666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SirSpectacle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SirVekku,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sir_Jordangerous,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SkipJackson,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SkorpionTiger,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Skrabiii,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Slash2626,0,480,0,0,0,0,290,0,2,2,0,0,1300,2,7.81364,0,0
SloppyAndPloppy,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Slothability,1,1360,0,0,0,0,120,0,2,14,0,0,2400,1,12.0527,32.1156,3.30975
Smil3y212,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SmileAsTheyDie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smoothwyn,7,7918,28,0,165,0,23060,0,53,21,0,0,-2.14041e+07,1,26.8719,0,34.5758
Sneum,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Snowky,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
So1nsane,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SoYeon-Destiny,2,955,0,0,0,0,600,0,1,2,0,0,2000,3,11.8252,3.09867,4.16179
Soack89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sokpat55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Somua_Leluron,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sondierer,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sparks_4132,2,2070,7,0,25,1,7710,0,3,6,0,0,10200,1,14.7121,9.4144,23.8796
Spawn_BF,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SpecialONE___Orz,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Spitzer161ru,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SplinterRat,0,220,0,0,0,0,320,0,0,0,0,0,0,2,6.02597,0,0
Spuckie685,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Spy_Assassin_88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Squad_Orders_Plz,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Srix1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SsSisyphus,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
StT-Maandiie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanodex,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Steinbe__1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Steiner1967,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Steiner912,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
StiffMcHard,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Stratos1977,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Subtarium,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SunnyTheWerewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SupertrampGER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sword-of-Cyric,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Szemkel1974,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
T0ffeeB0y,7,6298,31,5,59,0,17090,1,16,24,0,0,34900,0,25.4134,12.2512,20.029
TH4D10N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TIDUwyso6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TIGER_GOROF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLIEND,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TWITCHtvBMR_,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TXIDRIVR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TaTaWsyd,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tahovic2017,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TaisonTV,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tama_x3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TankKingForever,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tarosz1Q,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TePMuHaToP_2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TehDarkArchon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Temujinkan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheBoston,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TheButtSatisfier,3,810,8,0,27,0,2650,0,0,0,0,0,0,1,12.3009,0,16.4512
TheCryingPiano,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheDonutsParty,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheEliteHorseman,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TheFlashHCP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TheIncorr3ct,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheMobyDick,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheNoScopePope,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheNoobPolice,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TheSilentWolf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The_Decapitat0r,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ThomasDoobyDoo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ThorDelight,4,4350,0,0,0,0,5560,0,19,36,0,0,15000,1,20.2786,27.585,6.10596
Tialian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tin0o88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TinkkiVaari,8,4559,8,0,17,0,15690,0,5,12,4,1,3055,2,24.535,6.14277,9.65456
TipRat,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Tlecas_EVA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Tobias_ALPHA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TosaNS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tr1ckI7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tr34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TrottingDaisy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Twister_CH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TwohS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
UmmYeahNah,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
UteUncleBarryyyy,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Uyaphi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Uzzi_za,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V4GlNAS-MAJKL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VBIOS-LEV555,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VClongTT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
VIVVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valiant_Hoser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vancho0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Varokz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VenomSnake,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ViitaliC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VirpZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volat1le,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VolksW4GNER,4,4449,0,2,15,0,9090,0,16,17,0,0,2.07371e+07,2,20.401,477.578,10.904
VoodooPeople,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
WaIterSobchak,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
WalzY93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Warhead___Gun,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Weedy-Gonzales23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
