Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-FALCON-Z1996,1676,1824909,548,267,8750,12,2442350,8,4806,4840,1,4,6.63192e+06,3
-HERO-A-Nnai,2569,2364153,1636,221,5225,2,3437310,9,6105,5908,16,6,1.02656e+07,3
-HERO-lmz04,2483,2444646,2398,480,11609,9,3606030,9,5370,4564,18,2,9.49786e+06,3
-Hibiki-Beppu,931,1037753,5289,239,17000,28,2502770,4,3112,2973,5,0,7.23702e+06,3
-Lg-Lepis,1329,1334124,9377,0,29928,755,4129440,5,3253,6202,11,1,6.29197e+06,3
-Rem-Diu_Ram,1272,1376006,1108,446,3917,4,2002060,4,2912,2799,22,2,6.89918e+06,3
-SHARK-MaoMao,1417,1581070,1789,221,24589,18,2596700,4,3180,3756,0,0,6.68217e+06,3
-StronkWizurd-,2797,1989993,850,116,9478,19,5282450,16,10908,5814,622,193,1.08951e+07,2
-ToY-bsting60,1825,1923159,5,4,417,28,4694890,12,8537,5245,216,87,1.39242e+07,3
-USMC-ANARCHEYYY,1242,1402351,6030,0,22408,2,2322180,4,5365,5445,0,0,8.8057e+06,3
-XH-262,1910,1777805,5224,974,22125,6,2658180,5,2890,4259,0,0,8.8348e+06,3
-_-CRO-VekiY-_-,1396,1471848,1893,118,7046,4,2725070,6,4134,5597,2,0,7.1992e+06,2
-iNFi-PyromanGER,1177,1378427,4317,457,13242,10,3958390,7,3318,7018,88,29,6.18497e+06,2
-yyk-reaper,2117,2369532,5086,1659,32955,39,2779740,5,4392,5122,0,0,8.2698e+06,3
007MrGreen,845,1097765,1846,103,14067,16,3038430,5,1547,3639,16,5,3.68994e+06,2
00Dead_Eyes00,1697,2268117,92,12,362,10,2025980,4,1715,6786,0,0,5.76392e+06,2
00sel3,4492,2275856,447,72,2419,717,1326160,647,511,310,7,0,281460,2
0404TY,2088,2113897,1907,187,12464,35,2973280,8,7377,5947,0,0,1.06783e+07,3
0Kerio0,1464,1483747,6677,440,47329,11,3654090,7,5018,6043,101,17,8.21349e+06,2
0daymax,1945,2219833,1181,53,4745,8,2012980,5,7375,4410,1,0,1.08787e+07,3
0lesua,1909,2043074,298,288,3037,59,4033760,7,4207,5336,5,1,7.53011e+06,2
19Ichnusa,2927,3351093,2014,517,20757,11,4751360,12,5673,7840,22,9,1.13019e+07,2
19SNIPER77,2075,2249133,272,8,2608,816,2693780,6,3464,3077,9,3,6.03764e+06,2
19_Ptoku_89,1426,1168663,9591,14,32227,1,5244510,9,7004,3806,1,0,3.23392e+06,2
1NF1N1T3_D4RKN3S,898,951743,1729,69,7128,6,3283660,7,2886,3793,2,0,5.7514e+06,2
1SRXH111,1238,1211007,1421,101,12229,18,2126300,4,3757,2712,2,2,7.01211e+06,3
1stEagleSn1per,1198,1260595,1928,185,11969,8,2175380,4,3947,4474,9,1,7.90335e+06,2
3vrythgD13s,2077,2509620,85,3,371,1,2638240,6,7359,5794,0,0,1.10037e+07,3
4OsamaBinLama2,1016,1260220,3790,428,11847,12,3239160,8,4734,4388,1,3,7.17998e+06,2
5kiZZeD,1654,2015023,5089,391,39489,29,5037700,10,5463,7985,24,7,1.09254e+07,2
666satani,1855,1899948,418,125,1500,12,2206090,5,6842,4934,6,0,1.247e+07,2
69Chrysler300,2056,2218353,6736,0,19776,1,3102390,8,9756,5105,0,0,1.27074e+07,2
747stranger,1641,1717009,2474,133,16706,10,3091600,7,3715,4516,32,5,6.39016e+06,2
7Binge,3007,3091470,1329,205,12030,10,3073640,7,4467,4145,2,0,1.00144e+07,3
8Ac3,1289,1391345,1428,65,4932,6,1880430,3,4831,5126,0,0,8.65107e+06,2
8funkiller8,1274,1512349,908,33,7247,4,2304440,6,6500,4751,0,1,9.72313e+06,2
ACHARLESC,1748,1986664,4520,974,13422,7,2739230,6,5564,5621,7,9,9.8601e+06,3
ANTERUE,2134,2144537,544,92,4920,14,2712340,6,4377,5289,0,0,7.53998e+06,2
APRSVMAN,3467,3593025,4283,81,19782,36,6015830,14,11756,5194,20,2,1.87527e+07,2
ASneakyPoptart,1626,1893072,5634,1654,31936,22,5043480,10,7696,11277,0,0,1.34217e+07,1
ATF_Vixie,2663,1987468,576,61,3421,40,3805340,7,5084,4569,15,8,5.87504e+06,2
AagelaBaby,1116,1250248,920,68,2891,2,1355780,2,1859,4221,4,0,4.39179e+06,1
Abonsam,1287,1455308,2769,295,10063,14,2440760,5,4777,4351,9,7,7.74213e+06,2
Absconditus0,1694,1496085,1397,332,11117,23,2707770,6,3981,4336,6,1,7.47114e+06,2
AccpraiaPD,1564,1591815,1879,374,9104,7,2498820,6,3537,4204,2,0,7.00517e+06,3
AcidI3urN-R1,1458,1723863,427,0,6169,3,2395780,5,3014,6580,18,6,7.31941e+06,1
Ackyconan,1117,1035311,901,3,13555,9,1858150,3,2423,3373,0,0,6.92948e+06,3
ActualBoxOfRocks,1460,1430448,13926,562,39003,6,3530900,6,3844,4176,4,0,6.82652e+06,1
Akachiba,933,1131479,1775,28,11800,7,2812340,7,6269,5731,10,1,9.29417e+06,2
Aledzandr,1505,1650665,4483,1240,17635,13,3678920,6,4683,7979,61,26,8.73486e+06,2
Alexxiee,1027,1401302,365,10,4014,4,2818780,5,3173,9167,0,0,7.77833e+06,2
AllstarConan,1713,1745236,1430,443,11189,20,2178350,5,4877,3751,0,0,8.68547e+06,3
Alp_des_Todes,1850,1340603,2401,229,9800,5,2170880,4,1656,2434,45,11,3.61364e+06,2
Amuuu,1695,1996196,3488,89,38257,11,3193380,6,5314,3422,0,1,9.01055e+06,2
AnalogueJean,1256,1386921,1688,68,11491,12,3894180,8,3002,3275,16,4,5.87859e+06,2
Andrei2patrU,855,864732,1869,318,8287,5,2026150,3,2235,2751,36,6,4.89033e+06,2
ApEnDrExCuL,2704,1897038,1467,60,12332,3,2969500,5,4750,2413,11,8,6.75371e+06,2
Archon2k5,2186,2181819,394,122,5292,6,3237100,9,7322,4845,10,1,1.09152e+07,2
AsettaMedica,842,787642,815,120,15237,12,1964750,3,3269,2715,34,4,6.34579e+06,2
AtzeRanger,1710,1837296,250,151,1100,7,1807380,5,4572,5196,14,2,8.41759e+06,2
AutscH_58,2019,1708245,2899,458,14992,10,3761900,7,5884,2856,31,7,9.2798e+06,2
Axutin,1406,1565146,1499,95,7395,5,3365630,9,5782,6228,8,1,8.866e+06,2
Azu_999,2462,2511692,2421,95,15991,19,3499510,7,3315,3607,12,3,5.17328e+06,2
B11M,1762,1980254,488,7,1605,1,2905720,5,2874,8186,46,12,5.89761e+06,2
B4G_0F_D1CK5,1724,2099415,3059,268,16654,12,3284380,8,5879,7056,20,11,8.84281e+06,2
BL4GG3R,3613,2511063,10514,76,66038,27,10082400,25,20902,10308,100,27,1.22365e+07,2
BOOMBOOMBOOM375,988,811946,1996,217,6265,6,1472150,2,1685,2614,83,15,4.41861e+06,3
BPoole89,3153,1688804,3024,51,10625,1,7059080,21,15112,8924,7,1,3.87782e+06,1
BUKSANTOS,1238,1209929,1391,93,14795,8,2058740,3,1655,3832,40,4,3.9179e+06,2
BammTod,1853,1811888,4274,135,20353,9,2834420,5,3528,3859,13,0,7.72376e+06,2
Bardin4,1441,1555582,224,77,7008,4,2102710,4,2584,4214,20,10,7.85857e+06,2
BasedTaro,1212,1203047,2971,532,18158,14,3496590,7,3910,4852,13,5,8.88453e+06,2
BenisDerHarte,2826,1797909,3933,63,21309,2,2776060,4,2426,2598,131,63,3.39525e+06,2
Bilibili_Chaos,2215,2555813,2562,369,9618,10,2851420,7,5614,5940,3,3,1.09957e+07,3
BismanMad,984,882113,284,39,4377,2,1461450,2,681,2714,62,44,1.73445e+06,2
Bixell,1531,1412085,907,37,5492,2,1766490,3,3670,4123,0,0,6.61751e+06,3
BlackMountain77,1204,1476335,4538,623,21495,4,3136900,5,2897,4476,4,3,5.81988e+06,1
BlackyDecky,2246,2065463,836,110,7257,6,4557380,12,6345,5359,126,32,9.4649e+06,2
Blood-Alpha177,1201,1448447,643,27,5700,15,3218920,8,5406,6460,5,0,8.73721e+06,3
Bloodkovsky,1121,1241475,3224,1102,15830,14,2997510,6,2597,3707,10,1,6.2698e+06,2
BoKoLHs,1897,2067927,350,50,2010,12,3198040,6,2055,5471,20,21,4.85579e+06,2
Bollingersound,1680,1838932,2245,53,8859,2,3058300,7,6039,4332,6,2,9.57785e+06,1
Bracani,1274,1534983,528,31,3827,2,1548360,3,1674,4176,12,2,3.48903e+06,2
BradBarron85,1342,1785476,54,6,2228,7,1271650,2,4666,7523,0,0,7.21322e+06,2
Brolis_92,1926,2063247,3580,253,24243,9,3960970,10,7559,6302,20,4,1.21054e+07,2
BrunoPR7,1260,1410750,5407,139,26192,4,2758360,5,4487,3692,3,2,8.04633e+06,3
BuckBok,2649,2316648,1749,377,9117,7,3845720,7,4032,4646,138,48,7.96776e+06,3
CAHEKEZgo,1003,1114571,1814,98,9206,9,2090380,4,3824,4152,0,0,6.95039e+06,2
CLUB-Alkwin,1525,1703036,1746,145,12021,7,3499370,9,5734,4627,15,8,8.90301e+06,2
CaSS1337,2102,1485925,16571,538,54284,7,6342070,7,6580,5552,134,24,6.75482e+06,2
CalebtheImpaler,1597,1798465,3744,281,26562,10,3757320,9,4847,7565,29,4,7.1929e+06,1
CallmeTaurus,1668,1679457,3298,153,10844,13,2621840,4,2770,4197,39,25,4.8763e+06,2
CapXT,2342,1633432,2010,69,17613,6,3172920,7,5794,5195,62,24,4.56563e+06,2
CaptFroggy,1022,1308139,2914,102,15231,16,3409980,7,2348,5160,0,0,5.04395e+06,1
Capt_Caleb_AU,1280,1474813,2858,276,11804,5,2012300,3,2216,3890,0,0,5.23392e+06,2
CaptainXBart,793,863730,1665,104,9887,7,1853140,3,3111,3105,46,18,6.09385e+06,2
Captno,2590,2792801,2251,234,28321,8,2640490,6,4823,4841,4,3,7.79288e+06,1
Carlos38841_HD,1531,1853096,3148,741,9812,5,2659440,6,3999,5329,41,10,8.76188e+06,2
CarlosMichelin,2858,2829138,5969,815,26168,19,5453620,11,5387,7405,60,15,1.0522e+07,2
CatChaBaby,2179,1597829,2059,204,11007,10,2231990,3,2268,3744,41,4,5.39008e+06,3
Ceyren,960,1170255,1008,441,5565,5,3834510,10,5366,5261,0,1,8.18378e+06,2
ChaoticPancake,820,954659,3218,83,16384,11,2885140,6,1945,4293,6,3,3.96949e+06,1
Charu_Yuzuki_JP,1982,2175536,2403,493,18071,22,3152060,7,5146,4028,9,2,8.38539e+06,3
Chipper_UA,1176,1257655,972,65,14442,1,2091290,4,2243,3562,12,2,4.67648e+06,2
CimeZD,1227,1534497,1473,76,8863,11,2736840,6,5015,3515,7,0,8.29326e+06,2
Claire1192,977,1170687,562,81,7347,19,1871760,3,2747,2820,1,0,7.54671e+06,1
CoffeeIs4Closers,1333,1381423,3257,199,15124,7,3379420,6,3494,3844,4,2,7.47983e+06,1
CommandereON,1289,1337834,546,42,3313,1,2488820,6,4255,4285,13,2,7.70364e+06,3
CommandoKiller91,1421,1383827,1395,285,5021,6,1730950,3,2675,4267,0,0,1.04212e+07,3
CoreFusi,3141,1636740,8719,260,29693,6,9677260,26,18862,6729,18,5,6.00737e+06,2
