Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
4xiom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
501br_Ryu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6-KiRuO-9,0,182,0,0,0,0,150,0,0,0,0,0,200,2,5.65723,0,0
67TonyMontana,6,6040,6,0,0,0,24940,0,20,26,0,0,82340,2,24.1587,17.728,9.02914
77RNS77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7eitgeist,26,26863,5,0,34,0,76550,0,61,103,0,0,192830,3,55.8475,17.942,8.36605
83Emery,8,7590,75,0,281,19,11370,0,19,9,0,0,47620,1,27.5939,8.65792,52.1397
888_Hs_Deluxe,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
88Diez88,14,9957,0,0,80,0,16400,0,18,11,0,0,56350,2,35.4475,5.93168,10.8498
9PA_7521_CM3X,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
A7232789237,6,7430,0,0,0,0,15700,0,7,18,0,0,20300,2,25.4554,8.76752,7.1517
AD-Velox_xx,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AKULAKOT-BF,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AL3N_44,2,1630,0,0,70,0,1430,0,2,0,0,0,14180,3,13.7397,2.55625,40.171
ALinkToThePasta,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AXi-Seven,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
AbsenceOfGravity,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Adrio4k,13,17383,30,0,64,0,52500,0,24,47,0,0,77880,2,38.8203,12.593,14.9715
Aerofil1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ahtapot33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Aircool_212,39,37190,93,24,694,0,55990,0,61,105,0,0,194470,2,72.2623,13.9883,26.1548
Alamein53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AlbiR89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AlekZ_BiG-A,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Aletrive90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ali3n_888,2,3293,1,0,0,0,13120,0,4,24,0,0,15600,2,16.8374,28.6059,8.99966
AlpinoCazzuto,34,14381,113,0,468,0,51430,0,57,8,0,0,18070,2,58.2406,3.69131,23.2357
AnTz_TaVz,22,23120,34,0,90,2,83400,0,110,84,0,0,223800,3,50.3928,23.8129,12.8462
AndersonJoeyWong,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Andrei01997,0,788,0,0,0,0,100,0,1,4,0,0,800,2,9.21602,0,0
Andrewgerm,16,16557,0,0,0,1,62460,1,48,27,0,0,87780,3,41.4051,11.8919,7.90405
AngiMerkelFerkel,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Anthem-Fin81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AoD8291,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Arch_Ziath,5,4382,16,0,40,0,12210,0,18,35,0,0,49870,1,21.3184,22.7288,18.0297
Areffby,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AssInTheHat,21,16519,10,0,7,0,39550,0,57,28,0,0,169820,1,46.3857,13.2881,6.58738
Aziz_JH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
B-eastieboy82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
B1am3,10,5873,0,0,0,0,10000,0,8,22,0,0,28190,3,27.99,7.03167,5.62341
BAF-ChillPaul,13,10357,18,0,66,0,22810,0,11,16,0,0,37365,0,34.7307,5.33085,12.4715
BARONOS92,11,10073,11,0,8,0,12390,0,15,30,0,0,48400,2,32.5304,9.68254,6.79275
BF_0o0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BFdude3,0,280,0,0,0,0,100,0,0,0,0,0,200,2,6.52986,0,0
BHzD44magnum,6,6063,12,0,62,0,9210,0,7,3,0,0,26300,0,24.1817,3.96907,18.2593
BIUBIU418,4,2202,0,0,24,0,6800,0,3,7,0,0,15850,3,16.9765,5.6146,12.4211
BNLAECKO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BOLTTHROWER84,12,11466,1,0,0,0,39470,0,24,32,0,0,96500,2,34.4794,12.153,7.57297
BULLET2KILL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bartholomaeus666,6,6455,0,0,0,0,17080,0,18,40,0,0,71300,2,24.565,21.3927,7.30397
Basti290992,5,2406,13,0,18,0,7550,0,4,17,0,0,11950,2,18.3651,8.47731,12.2337
Batken,12,12139,24,0,146,0,41830,0,26,30,0,0,95870,2,34.9104,12.1342,21.6834
Bauneefar,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BdMuthafkr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BeTakenEasy,8,7943,5,0,0,0,23700,0,31,36,0,0,90420,2,27.8928,18.9712,7.37728
Bel0w0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bertone_PT,2,2080,0,0,0,0,2550,0,10,6,0,0,11400,2,14.7325,16.4576,5.97555
Beskydy-0815,3,2570,0,0,0,0,2640,0,15,15,0,0,25700,2,16.6618,20.9491,5.44654
BibBubBob,1,1241,0,0,6,0,3960,0,6,8,0,0,18680,2,11.7208,28.7122,13.9328
Bierbuden__Stan,9,10714,0,0,0,0,35670,0,60,45,0,0,107000,2,30.9773,26.4649,7.93425
Biff1949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BigRotski,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Biggnapper,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BimmmmeR,8,5880,5,0,20,0,4850,0,16,24,0,0,73120,2,25.9971,12.4482,7.96156
Blihz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bln_Juelz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BlodYFromThEHoUs,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BloodHound752,7,7570,0,0,0,0,15520,0,28,31,0,0,72350,1,26.5767,18.4248,6.86185
Bly-ManintheDark,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BoneyTheMad1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Borntokill001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BruceButthammer,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BuLLeTRYK,72,38125,62,0,369,1,76320,26,13,18,0,0,28300,2,105.538,1.0353,11.7059
BuckFiddy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BuckleysChance,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bumbleclamp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bundek74,9,11436,17,0,57,0,27370,0,50,55,0,0,116480,2,31.4598,26.7444,15.426
Burnengen,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bvscavidas,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
C4Live,2,2805,0,0,75,0,7690,0,9,6,0,0,17400,2,16.0657,15.6683,44.8745
CAPMAT2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CBell508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CF_SAS,7,9180,107,0,254,0,40070,0,24,31,0,0,65030,2,27.875,17.2004,59.6981
CN-zjphoenix1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
COBRA-Smitth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZH84,7,6109,26,14,119,0,21600,0,18,15,0,0,95940,3,25.2275,12.1363,29.4527
Caddil_XKLW,17,6606,0,0,0,0,17160,0,0,0,0,0,0,2,35.7085,0,5.63602
CamiloBar,3,3494,2,0,20,0,15430,0,20,16,0,0,34550,1,18.1331,25.2398,15.4685
Canon_Barbarian,10,7778,2,0,10,0,54160,0,57,53,0,0,192600,2,29.7542,27.9355,9.57866
CarkyNation,15,25907,109,0,435,0,116180,0,99,159,0,0,288010,1,44.4895,42.5917,45.3811
Carrinka,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cellgift,7,5660,30,0,36,0,20640,0,11,19,0,0,49990,2,24.77,9.73262,16.3685
ChaWuSHH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chakixx,4,4518,4,0,28,0,8920,0,11,8,0,0,36700,2,20.4853,10.3094,14.8719
Chalanaz,2,1973,1,0,0,0,1380,0,2,5,0,0,1630,2,14.5106,7.08264,5.12522
Cheekibreeki147,18,19186,2,0,128,2,83260,0,46,133,0,0,136360,2,44.6829,23.325,15.2467
ChrisKenobi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ClarentMordredJP,18,16745,19,0,52,0,45870,0,18,51,0,0,172390,3,43.5008,12.3615,10.1048
Cobra0911-US-,10,9447,15,0,41,0,12950,0,7,26,0,0,15200,1,31.0753,6.59196,10.9988
ColtPL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ComeDumpster69,7,5761,11,0,31,0,16120,0,24,24,0,0,60930,1,24.875,15.0739,12.9267
CornishCracker,3,4051,21,0,45,0,12920,0,14,19,0,0,28700,2,18.8971,23.0485,30.1006
Cosmic_Naute,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Costy013SS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Coup_JimmyG,2,2175,0,0,1,0,8940,0,6,15,0,0,18400,1,14.9233,21.7026,8.17668
Cpl_Caplan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cpl_Quade,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CptThunderFlaps,5,5902,12,0,23,0,18380,0,25,19,0,0,29800,2,23.0195,18.0847,14.7865
Cpt_Hargurorf_FR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cr4ftboy,1,1701,0,0,0,0,6870,0,12,6,0,0,9210,2,12.9076,36.3784,9.10415
CrazySteini,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crazy_Aioris,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crusty_GER,3,4209,84,0,351,0,35810,0,14,9,0,0,39850,2,19.101,16.4107,155.452
CujosGaming,9,12932,32,0,89,0,54290,0,41,82,0,0,106750,1,32.3983,30.4575,21.8128
DAEMON_5tr4t0r,22,8291,0,0,0,0,8320,0,0,0,0,0,0,2,42.1788,0,4.40933
DCappleG,30,25029,175,0,374,0,165870,1,60,58,0,0,220020,3,59.1529,13.7071,26.6231
DEN275405,9,10221,7,0,162,0,24440,0,6,21,0,0,17980,2,30.6352,6.68822,25.2184
DJ_CMZ,6,7458,8,0,35,0,12870,0,24,52,0,0,41240,3,25.4797,26.4552,13.8054
DKTigra,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DY65305_Xc,6,6443,0,0,9,0,4580,0,5,26,0,0,8950,3,24.5535,10.3688,6.25571
Daeonic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Daloz,7,8133,26,0,120,0,42210,0,36,23,0,0,107570,2,27.05,19.4817,28.8121
Damon_CN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DarkOrys,10,9024,35,0,127,0,19810,0,42,23,0,0,30100,2,30.7562,14.0946,22.6715
DarkPaladin18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DarkSD111,6,6827,3,0,23,0,20650,0,11,13,0,0,38480,2,24.9147,9.36675,11.659
DarkTork,3,3769,28,12,75,0,7470,0,11,14,0,0,46290,2,18.5197,17.6159,45.064
Darkbreak_08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DaroDarek123,8,5294,0,0,0,0,8220,0,9,12,0,0,15950,2,25.3788,5.61808,5.66099
Darth-Vader-LEB,0,1594,9,0,15,0,7760,0,2,3,0,0,4250,2,11.6528,0,0
DarthLad,22,20304,6,2,72,0,31420,0,39,51,0,0,99710,3,49.191,11.2486,9.14727
Darth_Waschbaer,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DasDieter0815,10,8809,0,68,0,0,46510,0,6,11,7,2,43065,2,30.5902,7.51346,14.2582
DeaD_DAY33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Deathman3350,19,20917,67,3,308,0,57330,1,51,57,0,0,112700,2,46.4616,14.6331,26.4113
DecisiveBreak4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Deltara,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Demenzkrank,10,10420,0,0,0,0,11930,0,27,22,0,0,103700,1,31.7746,12.3671,5.87706
DerDeitsche,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DerMathiasNLD,25,25295,44,0,286,0,92170,0,45,39,0,0,105280,2,54.2557,9.41393,20.7918
Dessert1994,5,7108,0,0,0,0,26620,0,16,41,0,0,40900,2,24.1704,23.4444,8.542
DeviLWiitcH,2,1420,12,0,50,0,7350,0,3,11,0,0,870,2,13.2127,14.0482,38.786
DidoWarhead_MC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DimonS333,7,6546,17,0,71,0,20750,0,19,7,0,0,48830,2,25.6518,8.6961,19.3785
DisposableTroop,48,25299,13,0,52,103,68450,0,63,35,0,0,58520,2,77.2572,5.99916,9.14511
DistinctCipher,22,23415,4,0,31,0,70150,0,86,172,0,0,242100,1,50.5129,30.3233,8.51414
DoctorLovecraft,17,14729,44,0,200,1,47830,0,83,62,0,0,131200,2,41.4344,21.175,21.2827
Dogas21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DollarYoBet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DonGatilo,14,11821,0,0,2,0,33280,0,4,23,0,0,70120,2,36.7088,5.35661,6.98244
DonTheHotelGuy,20,9890,52,0,202,0,20990,0,28,7,0,0,56600,1,41.3993,4.93946,17.6911
Don_Glooreone,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dontbenervus,5,4524,0,26,20,1,13590,0,7,18,0,0,31430,3,21.4926,11.1382,16.2204
DouYu756274-DY,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DoubleR82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dr_Zaius85,2,2028,0,0,0,0,11620,0,17,8,0,0,34900,3,14.6256,26.2512,8.7306
Dr_schiebo4,21,15539,99,0,137,0,102030,0,60,48,0,0,16590,2,45.8739,10.6403,19.3486
Draexia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DroidXtreme,2,724,6,0,53,0,5320,0,0,0,0,0,0,3,10.9597,0,36.1816
DrsZutroy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Duath1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Duckbattlefield,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
E12_Zeshi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ERYK9229,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ERohm04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EXTERMINAT0R-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EXepCion,13,19482,33,0,102,1,55020,1,32,128,0,0,95280,2,39.8193,27.1166,18.0656
EbALLly_B_KALLly,7,5808,12,3,19,0,15260,0,9,4,0,0,43580,2,24.9234,4.52986,10.833
Ebzilon1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
Eddie-Nas,7,5360,18,3,42,0,23220,0,12,26,0,0,44225,2,24.4507,11.5504,16.589
Efcndi_Yuan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
El_Chevappo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ellenderink,4,2800,0,0,0,0,8640,1,17,9,0,0,31400,2,18.0574,14.1372,6.81732
Endurance-L,39,40007,126,25,591,0,88810,1,89,124,0,0,287755,3,73.0809,18.5847,25.9078
Enopho,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
EosphorosRCON,51,52075,0,0,0,0,85860,0,44,73,0,0,259960,0,88.2081,11.8186,6.40503
Ercap,13,16843,11,0,67,0,27440,0,22,37,0,0,61550,2,38.5504,11.093,12.7775
Erico_as,7,8195,42,0,140,0,35020,0,17,24,0,0,64625,1,27.1007,13.1879,34.4098
Erystyk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FATGROMMET,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FENIX-Sharks,4,4012,19,0,72,0,17010,0,8,25,0,0,31320,2,19.846,17.1346,30.0751
FISTxSpaceman,7,7490,9,0,0,0,16420,0,22,33,0,0,45570,1,26.5075,16.5931,7.95882
FOERIG_GISmokie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FR34K-5H00T3R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRAGetAboutit,8,8373,11,0,28,0,10720,0,26,9,0,0,30100,2,28.2451,9.09457,10.0503
FSF_jajart01,27,14710,9,0,120,0,24390,0,23,16,0,0,32690,2,51.4239,3.17931,9.48178
FURY1941,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FabioGoncalves70,21,22546,48,4,159,0,62070,0,98,78,0,0,183230,2,49.1561,21.6699,17.3729
FahrettinPasha,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FakePanda69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FangsFang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FatJuicyMonkies,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Faulpelz60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fedge777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Feralson,16,14938,7,0,22,0,45430,0,88,87,0,0,140800,0,40.5493,25.4538,8.29947
Fetchez_the_Cow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fieten0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filthy_Ostrich01,1,1203,0,0,7,0,2610,0,3,6,0,0,8950,2,11.6103,18.3688,14.1476
Finsoldat84,0,1500,0,0,8,0,5530,0,1,0,0,0,2100,2,11.4193,0,0
FioletowaMuchaPL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fire_Lively,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FlanKingPanda,11,7043,2,0,3,0,18850,0,10,11,0,0,49330,2,30.1119,4.71185,6.43338
FlitzeBurger,4,3423,17,0,52,0,22720,0,19,10,0,0,42150,2,19.0299,15.4843,25.6813
FluxK4pacit0r,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Flyver88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fndblk,30,21157,31,0,68,0,46240,0,21,92,0,0,81540,3,57.5662,9.70386,9.26543
Fraggle0910,3,2401,2,0,4,0,5770,0,12,17,0,0,18200,2,16.3558,19.6958,8.62209
FreerideDD,6,6685,0,0,0,0,17100,0,9,14,0,0,23170,2,24.7827,7.8645,7.30653
Frrrrrranz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FwuffStuff,6,6479,1,0,16,0,6180,0,11,15,0,0,32250,1,24.588,9.16496,7.66512
GOLDMAN-PL,1,1640,13,0,78,0,4040,0,2,11,0,0,6400,2,12.7637,26.2738,98.9725
GameOver725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gamer-Cia,5,7389,2,0,0,0,4620,0,5,10,0,0,4630,2,24.4195,6.20571,5.51338
GaylordFocker_85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
General_Marchi,36,38851,38,0,205,0,103110,0,145,180,0,0,369310,0,69.7498,28.8033,13.3155
Geralt_RED,2,3018,27,0,129,0,14310,0,5,6,0,0,13050,2,16.4127,11.5164,87.1971
GergelyTizedes73,0,770,0,0,0,0,2090,0,3,3,0,0,880,2,9.14537,0,0
GhostVadaro,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GiantFerret,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Glavenir,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Gods_Evilson,8,9718,0,0,39,0,10310,0,9,26,0,0,46100,0,29.2747,9.60985,9.99072
Goro-XV,15,14879,28,0,263,0,52200,0,67,20,0,0,204700,0,39.517,17.2769,26.6806
Graunk,49,20325,0,0,0,1,60090,0,46,23,0,0,47055,0,76.2003,3.64007,5.91729
Greenvid,15,17591,0,0,73,0,48900,0,39,97,0,0,137400,2,40.9228,22.3552,11.5562
GreyDeath_QMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Grimtroll,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GrooverCro,17,23845,30,0,409,0,73170,0,35,108,0,0,133490,2,45.6862,20.2416,33.0997
GrumpyPants99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gwaniiz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HMSFunkyTown,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HRV-Deherban,9,13714,0,0,1,1,20050,0,2,19,0,0,9500,2,32.8603,4.38896,6.86958
HTF_r3dbuddha,9,6705,1,0,16,0,19740,0,10,24,0,0,84300,2,27.8014,9.78717,7.84321
HadesHope,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HafenToni,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HardPsychoKiller,1,1407,0,1,2,0,250,0,2,7,0,0,2000,2,12.1785,18.0987,6.97635
HardcoreAndyy,19,16720,0,0,0,0,21540,0,70,98,0,0,194250,3,44.4881,22.9821,5.80173
Hardharry4,50,40692,9,5,79,0,41410,0,51,82,0,0,128375,2,84.2741,9.09265,6.36423
Hasey66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hebrews12v2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hegoj,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HellfireS7,18,22660,0,0,0,0,68810,0,9,25,0,0,46010,2,46.2034,4.607,7.86272
HelseKanonen,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HipcioDoWody,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hjelley,0,1198,0,0,0,0,1730,0,2,4,0,0,4200,2,10.5956,0,0
Hoda89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HollySchitt,2,2440,0,0,8,0,10590,0,1,3,0,0,4900,3,15.4277,4.21625,12.5303
Hombredevyl,18,21192,21,0,77,0,56870,0,11,61,0,0,43650,2,45.5813,9.53209,12.497
Hooligan_00013,10,9846,0,0,0,1,14740,0,3,8,0,0,34700,2,31.3676,3.24468,6.19619
Hoppl,17,15300,20,27,88,2,153260,1,58,103,0,0,200600,2,41.7458,24.1614,17.7441
HugoHaze420,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HummusH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter28316,37,38378,218,6,812,0,83430,1,73,101,0,0,196550,3,70.6124,15.0471,34.8903
I--Miraculix--I,8,6385,0,0,0,0,31310,0,15,12,0,0,34635,2,26.4977,7.24257,7.90911
I-AvareBizon-I,6,7330,30,0,148,0,16820,0,41,32,0,0,80200,2,25.3678,26.6633,36.2762
I-The_Longshot-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ID_COSMOKOT,37,33898,95,50,513,1,117180,0,143,97,0,0,325400,2,69.2514,21.6137,24.5017
IGNITUS27,28,47073,36,14,231,0,31780,0,107,176,0,0,275800,3,63.9777,28.2559,15.8043
IHirntot84I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IIChuck-N0rr1sII,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IIIISKYNETIIII,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IIXenomorphII,21,19827,21,1,10,0,55470,0,56,85,0,0,134280,2,47.9766,17.2646,8.16873
IMalaMadreI,23,23553,18,0,45,0,45000,0,84,120,0,0,184400,3,51.5688,22.7032,8.65032
INexus66I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
