Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
Arkanchyl,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AstorDog,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Att23man,1,1083,5,0,38,0,2290,0,2,2,0,0,4620,2,11.2455,8.20532,49.9177
Avrim,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Azoic_Song,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B77X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BADMAN61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BF147,5,3357,0,0,0,0,2480,0,12,18,0,0,30100,3,19.9328,13.0946,4.71922
BF1IOS4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BINGOOOOOOOO0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BONGIIO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BRAINFTW,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BRUKS_PATRON_91,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BaK3r79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BaTrkham,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BadBadBadHombre,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Barakowiec21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Barsinso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beaster40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BestialaBrasa,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BetterThanMyCat,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Big_Deal_1,7,6450,43,0,57,0,8610,0,26,23,0,0,25000,2,25.5602,14.9258,19.9221
BillyHerringVan,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BinOoL67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Biodiesel-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bison-V,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bixenboxn,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Black0304White,7,5318,1,0,11,0,6090,0,13,24,0,0,29580,3,24.405,11.0775,6.431
BlackKray,3,3542,0,0,0,0,4620,0,1,7,0,0,2400,2,18.202,5.11563,6.26441
BlackjackPC12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Blazie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BlekkieNL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bnb-BuhariKunt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Boris_Mirheiss2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Botticheli,4,870,0,0,0,0,1180,0,1,0,0,0,2830,2,13.5249,0.133524,4.14434
Br10N4C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BrimStoneD413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BulletEST,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BullyApC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CABarreto,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CAHOS-Aerotyler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAVALIEROFHONOR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CBSMeisterbrau,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CORVO0190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CX7RealMadrid,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Caesar_Septimius,3,3708,16,0,8,0,5690,0,19,12,0,0,18780,2,18.4356,20.7157,14.5987
Camoo_Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camorra1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Capt_Bananax,5,5169,3,0,0,0,5970,0,7,12,0,0,14730,2,22.2411,7.57553,5.87829
CaptainNarolu,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Captain_Aim,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chaosgamer1993,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cheesus_GER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chichipudlo,4,3483,12,0,41,0,20200,0,39,25,0,0,6630,2,19.1172,32.2826,21.4299
Chickos-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chimichompas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chinwining,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ChoYaYa,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chrni,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Church2001,1,1780,0,0,0,0,5210,0,3,7,0,0,3680,1,13.089,20.1681,8.4959
Ciceronex,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CiganskySen,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ClearyBoyJoe,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CoT2PoR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CoiNz1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conner1988,6,4620,0,0,0,0,15100,0,25,20,0,0,41100,2,22.6083,16.4508,7.08235
Cpt-Victime,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cpt-Weo,3,2300,0,0,0,0,1510,0,2,2,0,0,6600,3,16.166,2.28142,4.73579
Crabby-san,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crachytaupia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crash_CRO,3,2465,6,0,0,0,2710,0,8,11,0,0,10030,2,16.4733,12.4082,7.48178
Crash_MaRTixx,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crousader92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cunuvar,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DAIZU77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DEADSHOT_LY,3,4710,0,0,4,0,7810,1,4,9,0,0,12900,2,19.7154,8.51109,8.1428
DGxiaoluo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DTR666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
D_Greed_x,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Da_oid_Opa,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dancher83,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DanteRoach,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dargonai,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DarkSteelMan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DavesN0tHere,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Daydream_Flowers,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Deacon093,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Deals_tenderness,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DeathLeecher,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Deep-dk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DeggTSK,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Delta-Pantin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Den3er,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DenFromHell,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DerAlkan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DerBlaueFahrer,10,5537,69,0,110,0,18440,0,10,8,0,0,21000,2,27.6405,3.79128,23.553
DerGuteFred,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Der_WaffenMessi,4,5020,0,0,0,0,9010,0,17,14,0,0,23100,2,21.074,15.8621,6.88878
DerekLaoWang,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Detrame,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Diddzy91,8,6461,0,0,0,0,6840,0,10,45,0,0,22130,2,26.5708,13.8295,5.40744
Diegotarde,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DirtyMarty420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Doctorworm7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dolbyone_DK,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Don_kokone,3,3736,63,0,184,0,6380,0,21,6,0,0,27200,2,18.4743,18.9989,88.7903
Dop3KinG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dovahkiin_VII,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DrChirurg,4,4347,0,0,0,0,9040,0,18,4,0,0,22200,2,20.2749,11.8318,6.89489
DrHusseinHM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dr_Scary,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DraganZero0ne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dreaku,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Drerikk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dyssebarn,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ESP_Litosgogo,2,1041,0,0,0,0,1240,0,2,0,0,0,0,2,12.1114,2,4.98997
EVV_77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EddieDerElch,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EineMuhEineMaeh1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Einfach_nur_BAM,3,2790,0,0,0,0,6610,1,15,14,0,0,17600,2,17.0406,19.6751,6.85099
Ekan66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
El_Guwanjee_Man,3,2205,3,0,14,0,1650,0,3,1,0,0,7700,2,15.9824,2.32266,9.84273
El_marcon,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ErKanario22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Evil_Window,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Evileh,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FPSnewbie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FURY-AndersoN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Fabinh0_PT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fadden86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Faisal669,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FalseKnightHD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FancyZebra1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fantasy_Chin,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FausTen1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FeelJkeee,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fen545,4,5495,46,0,72,0,18630,0,18,31,0,0,40370,2,21.5958,25.4274,37.2609
Feynman_XRG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fichtenelch101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fimikk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fl4X0n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Flo9001,3,2272,1,0,1,0,4440,0,11,4,0,0,10740,2,16.1125,10.4339,6.20248
Fluttershade505,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FoH_epicsmooth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FoxDeus88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Frosty_AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
G-Spot_BE,14,13986,1,38,4,0,19280,0,45,24,0,0,60630,2,38.0168,11.0646,9.09163
GER4-ST4LLI0N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGUMANDU,2,2331,0,0,0,0,2290,0,3,4,0,0,4750,3,15.2249,7.2104,5.81703
GYD102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gagire,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GeForce136,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GeRaLdEaU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gen-Delight5566,0,220,0,0,0,0,20,0,0,2,0,0,100,1,6.02597,0,0
Ghofug_Youssef,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gliglitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glovestriker,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Go0dvib3s,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GoDFather_Kor,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Godnephew,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Goofy147,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Granathar,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GreenDirtracer90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Grimdeath64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Groog13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gryffington,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gunter_Penguins,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Gusty91,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Guwuzgt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Guzowiaczek,2,1991,0,0,0,0,2090,0,11,7,0,0,30220,2,14.5485,19.0985,5.68564
Gwardus-PL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
H2oJunk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
H4WE,2,1971,0,0,0,0,4820,0,6,23,0,0,13470,2,14.5064,29.5313,7.00655
HU_Determinator,4,5450,10,0,22,0,8170,0,8,28,0,0,14000,2,21.5477,18.5499,14.7222
Hair73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HamzaZengin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Happy_Zifus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Harlekin365,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HealthHeng,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Heksa21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HeyQuePasa7,1,1640,0,0,0,0,1840,0,6,1,0,0,16130,3,12.7637,14.6243,6.54944
HuaGuidie007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HulkSter_One,0,1579,4,0,23,0,1940,0,4,1,0,0,13030,2,11.6161,0,0
Huntakilla4321,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
I--Longrifle--I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IBEELIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ICy074-CG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IGIL_PILOT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IIIMINIONSIII,3,2910,4,0,23,0,0,0,1,5,0,0,10950,3,17.2389,4.44148,9
IIIMix77III,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
II_PsycHoPain_II,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IManovBG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
INDIG0SS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IPP-Wojtas,1,727,6,0,6,0,950,0,5,11,0,0,610,2,9.97204,32.0357,17.5518
IQuimI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I_AM_FONC,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
IceCube_WSC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Icebreakerz46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ImM0rTaLBB,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ImperialCustmPCs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Imquaser,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Inflamare,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Instigatorr69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ion213,1,960,1,0,2,0,2440,0,3,3,0,0,2550,1,10.8423,12.1219,10.0283
Irediam,4,2341,6,0,33,0,1140,0,0,0,0,0,6200,2,17.2437,0.266253,13.1088
J-sosa234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR-TheDeathMaker,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jacek-Bolec,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jadzeer_Daxx,3,1845,0,0,0,0,3240,0,3,5,0,0,4480,2,15.2342,5.19982,5.73266
Jaeser46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jalzi0n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JeathroK,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Jepoprosil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jian_Busi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JodlerRobusto,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jonibruudi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JonnieBeGoode,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JubWub,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Junichiro_Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Justinndsu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K1llerplautze,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
K1saac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KOFahQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KOMMUNICT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KROTOS233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
KVadKor,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
K_Kamph,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KaZet1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Kaily-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Kanales_cL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kap3lan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Karow-BK-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KasparKerj,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Kenobiwan67,11,12810,45,0,115,0,29900,0,56,56,0,0,76950,2,34.3246,22.5648,21.2204
KenshowHD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KetTchupy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Killacrew,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KillerBeeBee,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KreXaRy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Krieger338,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Kuhschubser0815,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Lagrimas-Vi,10,8207,23,0,187,1,25400,0,31,17,0,0,58860,1,30.1105,11.0097,28.0992
Lano_au,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LaoYongYiZzz,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LapinPuissant,2,2140,0,0,1,0,5390,0,7,7,0,0,20100,2,14.8537,14.7607,7.20509
LazTheBlue,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Leaellynasaura,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
