Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
Adamanhide,12,12793,0,0,89,0,38290,0,58,65,0,0,51672,2,35.3143,21.7855,14.5153
Addimin,12,11666,25,0,48,0,28820,0,20,36,0,0,81220,2,34.6092,11.6942,13
AdelMkadmi,4,4319,21,0,100,0,18180,0,14,7,0,0,40100,2,20.2399,11.4187,38.2108
Aegis94,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Agraas,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AirSlayer,47,40484,53,62,376,0,99010,0,146,73,0,0,220310,2,81.2157,15.7152,16.7743
Akarraz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Akira_A1,5,5283,0,0,0,0,400,0,23,29,0,0,56250,2,22.3668,21.9286,2.9907
AlanYe97,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Albedomancer,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
AlbertSonic35,6,4716,0,0,0,0,10190,0,20,7,0,0,37550,1,22.7225,10.3368,6.41925
AlbinoKalle,25,21939,15,0,89,1,125200,0,60,95,9,4,179440,2,52.9013,19.5623,12.4123
Aleksandru88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Aleksej89,20,17747,167,0,675,0,95660,0,56,63,0,0,153050,2,45.9991,15.8074,50.3162
Alex501Trooper,4,3958,9,0,19,0,9050,0,3,17,0,0,9950,2,19.7746,10.4053,13.8964
Ali_Overdose,11,12404,28,0,86,0,30820,0,53,43,0,0,112540,3,34.0758,20.6284,17.2749
Alschke,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
American_Tencent,14,13654,0,0,4,0,33960,0,25,44,0,0,84000,3,37.8255,11.7781,7.01743
Amrati,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AnNka-tr,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AnarchyZG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AnhkMorePork,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Anna_Maniak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Anonymoose-VX9-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antagonist0079,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Arkanchyl,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AstorDog,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Att23man,10,14298,8,7,84,0,22780,0,16,38,0,0,60960,2,34.1939,12.0748,15.9086
Avrim,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Azoic_Song,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B77X,3,6601,0,0,0,0,4520,0,21,20,0,0,34000,1,21.7038,28.222,6.22954
BADMAN61,0,160,1,0,0,0,120,0,0,0,0,0,0,2,5.41966,0,0
BF147,19,14950,0,0,5,0,39590,0,50,45,0,0,146200,3,43.5559,14.61,6.75573
BF1IOS4,18,23382,27,0,100,0,27430,0,26,35,0,0,95750,2,46.4995,9.13059,13.2471
BINGOOOOOOOO0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BONGIIO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BRAINFTW,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BRUKS_PATRON_91,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BaK3r79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BaTrkham,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BadBadBadHombre,6,5721,0,0,57,0,8240,0,23,26,0,0,39690,2,23.8336,17.4056,15.0872
Barakowiec21,10,9384,14,4,45,0,46610,0,25,49,0,2,69070,2,31.0284,16.3245,14.2627
Barsinso,9,6749,5,0,34,0,20820,0,13,20,0,0,28270,1,27.8424,8.03431,10.935
Beaster40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BestialaBrasa,5,6611,29,0,167,0,21180,0,7,3,0,0,13880,2,23.7132,4.5457,47.0675
BetterThanMyCat,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Big_Deal_1,28,25405,253,5,547,0,73740,0,138,66,0,0,204530,2,57.298,20.2721,35.1633
BillyHerringVan,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BinOoL67,4,4762,2,0,0,0,14120,0,17,13,0,0,49500,2,20.7766,16.7172,7.70803
Biodiesel-Plus,51,30685,0,0,0,0,131660,0,202,73,0,0,53790,1,82.1994,11.8518,7.12766
Bison-V,1,1143,2,0,5,0,1300,0,1,0,0,0,1400,1,11.4311,2.07247,13.0046
Bixenboxn,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Black0304White,27,23460,17,0,36,0,53040,0,64,86,0,0,181360,3,55.5311,16.6168,7.6571
BlackKray,9,10093,0,0,2,0,14290,0,4,21,0,0,10850,2,30.5446,5.43788,6.31167
BlackjackPC12,3,3909,11,0,59,0,11200,0,5,8,0,0,14100,3,18.7093,8.55344,30.8165
Blazie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BlekkieNL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bnb-BuhariKunt,8,10510,0,0,0,0,30240,0,11,21,0,0,32150,2,29.837,9.16169,7.84103
Boris_Mirheiss2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Botticheli,15,10552,0,0,0,0,25610,0,25,64,0,0,51640,2,36.8661,12.7845,6.42774
Br10N4C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BrimStoneD413,3,2477,0,0,0,0,3700,0,5,6,0,0,12150,1,16.4951,7.48445,5.92571
BulletEST,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BullyApC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CABarreto,16,12598,51,0,145,0,46340,0,34,27,0,0,103640,3,39.1953,10.3653,19.3358
CAHOS-Aerotyler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAVALIEROFHONOR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CBSMeisterbrau,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CORVO0190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CX7RealMadrid,1,840,0,0,0,0,980,0,0,1,0,0,150,2,10.4142,2.01123,5.59508
Caesar_Septimius,6,6895,16,0,10,0,18510,0,34,29,0,0,65460,2,24.9772,23.2136,11.4527
Camoo_Fr,1,203,0,0,0,0,0,0,1,0,0,0,1800,0,6.86673,2.09005,0
Camorra1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Capt_Bananax,21,22001,10,0,0,0,29700,0,41,52,0,0,103220,2,48.9276,11.3529,6.13214
CaptainNarolu,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Captain_Aim,17,17289,110,28,485,0,88710,0,61,115,3,0,207040,2,42.7737,26.3428,44.4992
Chaosgamer1993,5,4310,33,0,89,0,29610,0,16,19,0,0,47420,2,21.2286,15.6516,32.7724
Cheesus_GER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chichipudlo,75,60298,430,0,1240,0,499900,1,600,339,0,0,241700,2,114.07,32.3122,31.0355
Chickos-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chimichompas,3,3110,1,0,1,0,9300,0,9,9,0,0,18200,1,17.5576,12.6958,7.46175
Chinwining,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ChoYaYa,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Chrni,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Church2001,1,3020,0,0,0,0,9430,0,6,12,0,0,8260,1,15.4159,36.3434,9.85435
Ciceronex,7,5894,22,0,67,0,17060,0,13,18,0,2,36790,2,25.0114,10.3123,19.0261
CiganskySen,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ClearyBoyJoe,5,3400,9,0,21,0,26260,1,23,16,0,0,4690,2,19.9962,15.2081,14.513
CoT2PoR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CoiNz1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conner1988,6,4620,0,0,0,0,15100,0,25,20,0,0,41100,2,22.6083,16.4508,7.08235
Cpt-Victime,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cpt-Weo,43,36074,0,54,34,0,48720,0,38,93,0,0,181590,3,75.9265,11.6234,7.80173
Crabby-san,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crachytaupia,5,5699,0,0,80,0,15730,0,16,26,0,0,40625,2,22.8107,17.4356,23.4893
Crash_CRO,17,16286,89,4,271,0,58610,1,46,86,0,0,170520,2,42.2659,20.3081,28.6623
Crash_MaRTixx,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Crousader92,25,18761,89,0,242,0,34020,0,32,46,0,0,95290,2,51.4846,9.11686,19.0727
Cunuvar,8,6924,22,0,56,0,30800,0,26,44,0,0,71400,2,27.0037,19.3957,16.8771
DAIZU77,3,3436,0,0,24,0,5160,0,11,15,0,0,25400,3,18.0489,17.9391,14.4399
DEADSHOT_LY,50,33535,90,51,218,0,58210,1,52,138,1,0,105470,2,82.1359,10.4196,12.841
DGxiaoluo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DTR666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
D_Greed_x,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Da_oid_Opa,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dancher83,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DanteRoach,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dargonai,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DarkSteelMan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DavesN0tHere,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Daydream_Flowers,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Deacon093,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Deals_tenderness,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DeathLeecher,13,9730,10,0,46,0,22130,0,16,7,2,0,28525,2,34.2834,4.04273,10.423
Deep-dk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DeggTSK,2,655,0,0,0,0,1450,0,0,0,0,0,2500,2,10.6658,0.119823,5.18901
Delta-Pantin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Den3er,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DenFromHell,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DerAlkan,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DerBlaueFahrer,16,11620,145,0,322,0,53870,0,43,28,0,0,87430,2,38.5795,10.8814,36.6169
DerGuteFred,3,4260,0,0,0,0,6440,0,18,8,0,0,25140,2,19.1657,17.9304,6.80624
Der_WaffenMessi,14,14913,0,0,0,0,42200,0,50,34,0,0,109900,2,38.5356,15.5506,7.40945
DerekLaoWang,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Detrame,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Diddzy91,63,67361,6,0,134,1,103420,0,117,474,0,0,352490,2,103.538,28.3489,8.36469
Diegotarde,2,2320,3,0,6,0,7590,0,8,7,0,0,15810,2,15.2041,15.6132,11.8488
DirtyMarty420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Doctorworm7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dolbyone_DK,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Don_kokone,3,3736,63,0,184,0,6380,0,21,6,0,0,27200,2,18.4743,18.9989,88.7903
Dop3KinG,4,6781,0,0,0,1,19580,0,10,15,0,0,28770,2,22.8721,13.0508,8.36446
Dovahkiin_VII,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DrChirurg,18,18346,11,0,37,1,57150,1,125,49,0,0,267800,2,44.2881,27.0353,9.50647
DrHusseinHM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dr_Scary,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DraganZero0ne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dreaku,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Drerikk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dyssebarn,3,9200,0,0,0,0,27190,0,26,42,0,0,177200,2,23.8901,50.4985,9.75704
ESP_Litosgogo,18,12182,32,0,117,0,28920,0,19,15,0,0,46380,2,40.9374,4.61872,14.3305
EVV_77,7,12849,21,1,49,0,50200,0,17,58,0,0,111510,2,30.3482,24.5981,19.2023
EddieDerElch,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EineMuhEineMaeh1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Einfach_nur_BAM,3,2790,0,0,0,0,6610,1,15,14,0,0,17600,2,17.0406,19.6751,6.85099
Ekan66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
El_Guwanjee_Man,17,17855,41,0,171,0,56840,0,32,50,0,0,89550,2,43.0517,11.9451,19.6039
El_marcon,3,3788,8,21,49,0,13230,0,16,5,0,0,41660,2,18.5457,15.4687,34.1491
ErKanario22,11,8933,34,0,153,1,57220,0,25,43,1,1,74400,2,31.6863,14.4872,25.4922
Evil_Window,4,3082,43,0,106,0,11510,0,11,6,0,0,26230,1,18.5138,8.96674,44.3238
Evileh,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FPSnewbie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FURY-AndersoN,10,10091,11,0,5,0,7360,0,8,19,0,0,61300,3,31.5432,7.08531,6.20858
Fabinh0_PT,6,5617,17,0,133,0,27910,0,28,7,0,0,65100,2,23.7249,13.2026,33.2582
Fadden86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Faisal669,9,11935,133,0,677,0,33380,0,44,66,0,0,131855,2,31.7815,28.1941,97.8034
FalseKnightHD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FancyZebra1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fantasy_Chin,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FausTen1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FeelJkeee,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fen545,11,12184,125,12,272,0,40440,0,41,61,0,0,101340,2,33.9387,21.297,44.7865
Feynman_XRG,30,33867,79,27,313,2,105420,1,123,120,0,0,388290,1,62.2415,27.3142,21.6993
Fichtenelch101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fimikk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fl4X0n,3,2380,0,0,0,0,2640,0,5,0,0,0,8680,2,16.3168,3.35892,5.44654
Flo9001,7,6157,16,0,54,0,21050,0,35,21,0,0,68990,2,25.2751,18.322,17.4051
Fluttershade505,12,13416,37,30,155,1,39750,0,24,41,0,0,80870,2,35.6864,12.6836,25.5862
FoH_epicsmooth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FoxDeus88,15,13499,38,0,70,0,30960,0,28,77,0,0,76790,1,38.7351,16.5599,13.7403
Frosty_AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
G-Spot_BE,30,33756,1,40,4,0,46690,0,102,66,0,0,168270,2,62.2063,16.2439,7.28062
GER4-ST4LLI0N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGUMANDU,8,7755,25,0,72,0,15200,0,20,18,0,0,85170,3,27.7347,11.8134,18.6022
GYD102,25,25875,143,0,499,0,149870,0,61,152,5,1,188475,1,54.4774,22.8187,33.7989
Gagire,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GeForce136,41,44008,24,0,154,0,119750,1,152,191,0,0,358890,2,76.18,26.5219,11.351
GeRaLdEaU,11,10514,58,4,130,0,45150,0,9,27,0,0,29020,2,32.8398,7.05905,25.0039
Gen-Delight5566,12,10068,14,0,35,0,50940,0,56,34,0,0,147450,3,33.5268,19.646,12.0718
Ghofug_Youssef,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gliglitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glovestriker,10,10041,52,0,5,0,24540,0,18,41,0,0,50920,3,31.5076,12.7619,12.0383
Go0dvib3s,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GoDFather_Kor,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Godnephew,18,14448,14,0,106,0,6080,0,13,61,0,0,85100,3,42.2782,10.8113,10.2846
Goofy147,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Granathar,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GreenDirtracer90,3,3564,0,0,0,0,6270,0,13,6,0,0,30480,1,18.2333,13.107,6.7614
Grimdeath64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Groog13,12,13746,6,3,10,0,45770,0,54,44,0,0,132500,2,35.8788,20.2128,8.8586
Gryffington,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gunter_Penguins,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Gusty91,13,14666,28,0,61,1,61750,0,30,44,0,0,107585,2,37.3995,14.4822,14.3018
Guwuzgt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Guzowiaczek,5,3912,0,0,0,0,6640,0,15,10,0,0,34170,2,20.7134,11.2275,6.0367
Gwardus-PL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
H2oJunk,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
H4WE,4,4163,10,0,27,0,13030,0,11,35,0,0,28320,2,20.0421,24.036,16.5545
HU_Determinator,4,5450,10,0,22,0,8170,0,8,28,0,0,14000,2,21.5477,18.5499,14.7222
Hair73,10,12310,57,22,189,0,40760,0,30,10,0,0,98220,2,33.0174,11.2042,33.9902
HamzaZengin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Happy_Zifus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Harlekin365,20,21269,49,0,187,0,70310,0,56,43,0,0,139900,2,47.6147,13.4277,18.6998
HealthHeng,16,14901,16,0,26,0,10100,0,12,22,0,0,34385,3,40.529,5.23446,7.01196
Heksa21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HeyQuePasa7,15,12268,2,0,148,0,27630,0,45,31,0,0,73140,1,37.9912,12.4489,16.5512
HuaGuidie007,0,309,0,0,0,0,300,0,0,0,0,0,0,1,6.74771,0,0
HulkSter_One,1,3333,8,0,57,0,3840,0,8,3,0,0,24120,2,15.8972,22.8964,72.872
Huntakilla4321,2,2242,0,0,0,1,12860,0,12,23,0,0,25300,2,15.0545,35.9358,8.95473
I--Longrifle--I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IBEELIVE,0,60,0,0,0,0,0,0,0,1,0,0,50,2,3.90953,0,0
ICy074-CG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IGIL_PILOT,5,4479,0,0,0,0,14560,0,5,3,0,0,27600,2,21.4378,4.01217,7.34595
IIIMINIONSIII,67,63265,53,18,223,0,2600,0,33,149,0,0,409900,3,106.7,16.8939,6.48282
IIIMix77III,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
II_PsycHoPain_II,3,2426,2,0,1,0,5470,0,4,3,0,0,10325,2,16.402,4.41893,7.53426
IManovBG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
INDIG0SS,6,2282,0,0,0,0,2570,0,0,0,0,0,0,2,19.1316,0,4.54842
IPP-Wojtas,8,5489,29,0,51,0,16430,0,29,25,0,0,7780,2,25.5894,13.3256,16.7313
IQuimI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I_AM_FONC,6,5557,54,0,182,1,18600,0,16,16,0,0,24800,3,23.6617,10.9191,46.4617
IceCube_WSC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Icebreakerz46,16,16474,51,0,190,0,61320,0,72,74,0,0,194980,2,41.3626,24.0028,22.8679
ImM0rTaLBB,5,4821,6,0,30,0,8490,0,6,33,0,0,22800,3,21.8455,15.8521,13.4193
ImperialCustmPCs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Imquaser,11,13546,0,76,28,1,95870,0,33,43,0,0,114050,2,34.7626,16.6729,18.662
Inflamare,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Instigatorr69,17,20016,5,0,17,0,30440,0,30,55,0,0,102580,0,44.0619,13.3339,7.50449
Ion213,9,9180,32,0,154,0,34890,0,24,53,0,0,57200,1,29.875,18.9581,27.8903
Irediam,19,11694,55,11,363,0,47400,0,26,33,0,0,93375,2,41.6272,9.05964,29.0668
J-sosa234,6,6348,0,0,0,0,5910,0,8,12,0,0,17730,0,24.462,6.67962,5.60221
JR-TheDeathMaker,0,163,0,0,0,0,400,0,1,1,0,0,2000,2,5.45329,0,0
Jacek-Bolec,2,1493,0,0,9,0,2320,0,0,2,0,0,5300,2,13.4015,2.23177,9.83599
Jadzeer_Daxx,5,3472,7,0,44,0,5490,0,14,10,0,0,27350,2,20.1013,10.0039,15.7564
Jaeser46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jalzi0n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JeathroK,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Jepoprosil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jian_Busi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JodlerRobusto,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jonibruudi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JonnieBeGoode,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JubWub,2,1710,0,0,0,0,3030,0,6,9,0,0,9700,2,13.9286,15.3962,6.23883
Junichiro_Hill,5,7626,49,9,89,0,24340,0,21,23,0,0,52000,1,24.6248,18.7957,37.3529
Justinndsu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K1llerplautze,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
K1saac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
