Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
CultofEvilDog,0,0,0,0,0,0,0,0,0,0,0,0,1.14973e+06,2,0,0,0
CundooCreek,26,32767,1,76,3,1,44360,0,65,64,0,0,228480,3,57.889,15.9437,9.4268
Curls4TheGirIs,11,8670,6,0,14,0,9910,0,4,11,0,0,3.90686e+06,2,31.4814,98.5245,6.47723
CykaToLya,9,8163,30,0,180,0,19990,0,36,28,0,0,602997,2,29.0746,30.9894,29.8649
D4NCG3R,6,3060,42,0,43,0,7520,0,4,17,0,0,3.14556e+06,2,20.4792,85.8412,19.9496
DADAMONE,16,11629,14,0,73,0,14950,0,10,20,0,0,996070,3,38.5853,30.0444,10.5282
DAL-Kurumi,0,0,0,0,0,0,0,0,0,0,0,0,1.65727e+06,3,0,0,0
DFF1014,8,8758,1,0,194,1,17600,0,29,31,0,0,971200,3,28.5504,41.4176,30.8487
DIAV0L,0,0,0,0,0,0,0,0,0,0,0,0,662675,2,0,0,0
DJBa11iStiX,4,5245,0,0,0,0,8740,0,33,4,0,0,41476,2,21.3251,19.4628,6.83696
DK_Kobra,27,18307,71,0,194,0,18950,0,24,17,0,0,367705,1,53.2695,13.76,14.1455
DVAismywife,31,20736,0,22,268,0,35900,0,60,67,0,0,307310,3,58.3823,17.1204,14.8335
Daedrae,0,0,0,0,0,0,0,0,0,0,0,0,4.68189e+06,2,0,0,0
Dairon_EXM,0,0,0,0,0,0,0,0,0,0,0,0,506575,1,0,0,0
Dakideed,0,0,0,0,0,0,0,0,0,0,0,0,16610,3,0,0,0
DanielMi1311,0,0,0,0,0,0,0,0,0,0,0,0,5.3816e+06,2,0,0,0
Daresz007,21,15897,12,0,50,0,46340,0,87,68,0,0,3.00692e+06,2,46.0633,89.5941,8.85333
Darkbluesk,9,4209,0,0,0,0,7050,0,13,18,0,0,1.89466e+06,3,25.101,55.1539,5.28981
Darkestnightzz,3,2240,4,0,3,0,5570,0,7,20,1,0,2.31049e+06,2,16.0507,78.1301,8.56364
DelacroixSA,13,12413,90,0,288,1,21640,0,31,43,0,0,2.00643e+06,3,36.0813,62.848,35.3869
Delta-MrSkyfall,0,0,0,0,0,0,0,0,0,0,0,0,783000,2,0,0,0
DempDi,27,26211,2,0,28,0,33140,0,49,82,0,0,513445,3,56.6043,23.6432,6.91849
DenielP,4,3217,0,0,0,0,12380,0,20,16,0,0,7.93149e+06,2,18.7225,205.224,7.45873
Der_Kitdeath,6,6610,22,15,57,0,9930,0,14,16,0,0,222110,2,24.7123,16.7656,21.3782
Dewlin,3,3802,5,0,22,0,14240,0,20,8,0,0,788250,2,18.5648,39.7707,17.3001
Deyno9,8,10327,0,0,8,0,7670,0,6,12,0,0,1.08892e+06,1,29.7097,33.3757,6.56341
DidYouJustDie,0,0,0,0,0,0,0,0,0,0,0,0,790825,2,0,0,0
DivX_Man,0,0,0,0,0,0,0,0,0,0,0,0,665505,1,0,0,0
Dizzyrulez,0,0,0,0,0,0,0,0,0,0,0,0,305685,2,0,0,0
Dmitry_Bavik,0,0,0,0,0,0,0,0,0,0,0,0,4.12043e+06,2,0,0,0
Dn9wka,0,0,0,0,0,0,0,0,0,0,0,0,3.58684e+06,2,0,0,0
DnF-Nikita,1,999,0,0,16,0,1900,0,4,5,0,0,8.21763e+06,2,10.9737,211.547,22.6022
DojacXXX,16,13132,23,0,70,0,59410,0,103,100,0,0,4.92528e+06,2,39.5182,144.857,12.806
Dok_dokus,15,15702,0,0,0,0,17750,0,58,70,0,0,349084,2,39.9605,27.2567,5.86471
DonSnippo,12,13256,48,0,84,0,28150,0,53,34,0,0,1.10057e+06,2,35.5919,43.6673,17.9588
DoniDii,1,1505,4,0,8,0,1250,0,4,8,0,0,257600,2,12.4319,31.7533,17.946
Douby-Sama,0,0,0,0,0,0,0,0,0,0,0,0,2.33557e+06,3,0,0,0
DrBobD34th,26,26824,62,0,243,0,52760,0,58,57,0,0,2.39429e+06,2,55.8331,69.1261,17.7115
Dr_Blizzaj,11,9469,8,0,19,0,8460,0,18,42,0,0,57085,1,32.0916,11.9546,7.26601
Dragon_claw_za,0,0,0,0,0,0,0,0,0,0,0,0,1.37763e+07,3,0,0,0
Dredstarter,6,5490,0,0,0,0,6630,0,39,25,0,0,1.51986e+07,2,23.5905,365.655,5.76555
DuaneDibbley,5,4208,45,0,164,0,10780,0,33,15,0,0,1.26609e+06,2,21.0997,52.789,47.8142
Dust13unny,20,25340,290,9,1268,0,45210,0,65,149,0,0,3.41204e+06,1,49.273,106.058,84.8949
ELFRING,8,6811,0,0,4,1,52600,1,43,36,0,0,3.07327e+06,3,26.8999,96.1493,9.0048
Eddy2xD,8,5190,40,0,190,0,18430,0,40,45,0,0,5.56953e+06,2,25.2644,155.462,34.9275
EdgarAllanPWN3DD,9,7868,22,0,85,0,16930,0,20,25,0,0,204035,1,28.83,16.2582,17.5856
Edinsho,0,0,0,0,0,0,0,0,0,0,0,0,321215,1,0,0,0
Edwaaard,0,0,0,0,0,0,0,0,0,0,0,0,193280,2,0,0,0
EfeuIvy,27,24162,89,0,286,0,44380,0,36,85,0,0,171625,3,55.8127,13.3397,19.3666
EinBugStein,0,0,0,0,0,0,0,0,0,0,0,0,1.4534e+07,2,0,0,0
Ele66669,0,0,0,0,0,0,0,0,0,0,0,0,1.06739e+06,2,0,0,0
Enc3ladus,6,5980,7,0,39,0,9280,0,15,11,0,0,226950,2,24.0985,14.901,13.2705
EricSatan95,1,3155,33,0,58,0,11930,1,18,31,0,0,317748,0,15.6274,107.405,103.451
ErrOrZ48,2,915,0,0,0,0,1060,0,3,7,0,0,7.00226e+06,3,11.6862,176.596,4.7981
Etzz,2,1960,0,0,0,0,1950,0,4,8,0,0,6.15674e+06,2,14.4831,159.686,5.58793
EvUran,27,19819,148,10,283,0,60400,0,88,80,0,1,711898,2,53.9729,31.8106,22.8773
EvanPN,0,0,0,0,0,0,0,0,0,0,0,0,904880,2,0,0,0
EvenJob001,4,4985,103,0,365,0,26820,0,50,11,0,0,643720,1,21.0342,48.0482,126.049
F0rrge,21,23772,90,0,380,0,122850,0,152,119,0,0,2.16952e+07,3,49.6569,506.613,30.7456
F1ERRI,10,8530,0,0,3,1,16550,0,25,37,0,0,407350,2,30.3707,23.8256,6.37822
FUGAAAAAAAAAAAAA,2,1762,35,0,34,0,5900,0,11,21,0,0,3.74464e+06,2,14.0481,124.776,41.3698
FURY_SKUNK,8,15589,25,0,82,0,18570,0,18,33,0,0,205578,2,32.9005,18.3017,19.9409
Farendris,31,20434,11,43,9,0,35260,0,97,37,0,0,140190,2,58.2488,12.4361,7.80684
FatC0ntr0llr,0,0,0,0,0,0,0,0,0,0,0,0,182954,3,0,0,0
FatR0cky,16,12609,38,9,129,0,31150,0,69,54,0,0,1.12405e+07,3,39.2021,274.634,17.6418
Ferdinand_J_Foch,5,2562,0,6,0,0,1520,0,8,12,0,0,1.66953e+06,2,18.6476,51.6955,5.1756
Fioriwushuang,22,19507,0,0,14,0,12990,0,22,31,0,0,1.27142e+06,3,48.8308,37.9211,4.92848
Fire_Blaster30,6,9291,0,0,0,0,16280,0,17,22,0,0,126375,2,26.9587,17.0343,7.2171
FlowerTiger0_,25,19826,34,0,175,0,32430,0,67,56,0,0,1.31558e+06,3,51.9761,44.0141,14.0012
FlyingKick89,0,0,0,0,0,0,0,0,0,0,0,0,4.46794e+06,1,0,0,0
FoamyRogaine,0,0,0,0,0,0,0,0,0,0,0,0,165275,2,0,0,0
ForgottenLRRP,6,6992,89,1,221,0,20540,0,26,19,0,0,1.92351e+06,1,25.0657,64.8502,58.6489
Fourdy1,5,5749,0,7,0,0,23900,1,10,34,0,0,2.51772e+06,2,22.8626,81.0582,9.3149
Fowdie,0,0,0,0,0,0,0,0,0,0,0,0,548175,2,0,0,0
Foz_E_Waz,8,6616,9,0,56,0,7390,0,13,12,0,0,386425,1,26.718,17.2641,13.5119
Fr3k0_57,37,33352,79,0,203,0,41380,0,101,137,0,0,584255,2,69.0774,28.5005,12.7824
Fragholic,6,7106,41,0,177,0,12760,1,46,54,0,0,1.0823e+06,2,25.1686,62.2101,42.7903
Frankie-IT,0,0,0,0,0,0,0,0,0,0,0,0,618465,2,0,0,0
FranzderJosef,1,1637,1,0,4,0,770,0,1,3,0,0,4.85979e+06,2,12.7565,126.366,10.2677
Fredzzr,8,9897,0,0,0,1,13300,0,29,66,0,0,2.59871e+06,2,29.4044,88.9771,6.38495
FreshSalzsturm,6,7020,10,0,45,1,45000,0,20,21,0,0,459755,2,25.0911,26.2231,18.306
Frittebagare,49,46658,171,57,813,1,113160,0,289,306,0,0,454876,2,84.8717,37.0934,27.932
FunnyBFone,18,17018,17,0,63,0,40910,0,51,38,0,0,543724,3,43.6385,24.4395,10.904
Furiosaki,0,0,0,0,0,0,0,0,0,0,0,0,1.25644e+07,2,0,0,0
G0l4S1m1,23,21618,0,0,0,0,18920,0,36,21,0,0,346470,2,50.7647,14.1859,5.35449
G4mot,0,0,0,0,0,0,0,0,0,0,0,0,1.15176e+07,2,0,0,0
GAZOIL666,1,1320,0,0,0,0,3900,0,3,4,0,0,256775,2,11.9434,21.7305,7.90253
GCloede,0,0,0,0,0,0,0,0,0,0,0,0,1.17517e+06,2,0,0,0
GENERAL_ZMRD,16,21286,0,0,0,2,126100,0,77,127,0,0,6.41878e+06,2,43.622,178.562,9.42205
GER-TomDN,25,24412,14,31,71,1,72830,0,165,64,0,0,4.3187e+06,2,53.9116,124,11.3466
GOD_OF_WAR_2266,0,0,0,0,0,0,0,0,0,0,0,0,2.32712e+06,2,0,0,0
GTR_Hustle,4,4690,0,0,0,0,5010,0,1,4,0,0,53675,3,20.6917,3.84819,5.94841
GZ_Support_SZ05,0,0,0,0,0,0,0,0,0,0,0,0,3.93013e+06,3,0,0,0
GadFul,51,50785,58,9,90,0,60870,0,267,173,0,0,833410,2,87.8986,39.924,8.87706
Galiciouss,0,0,0,0,0,0,0,0,0,0,0,0,4.81917e+06,2,0,0,0
