Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
7Binge,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
8Ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8funkiller8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ACHARLESC,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ANTERUE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
APRSVMAN,28,29054,10,24,111,2,69570,0,57,55,0,0,152326,2,58.6371,12.7866,12.0597
ASneakyPoptart,4,3968,7,0,36,0,13600,0,21,24,0,0,61100,1,19.7879,24.0791,17.6361
ATF_Vixie,5,5344,0,0,2,0,13500,0,14,15,0,0,19560,2,22.4333,11.7423,7.20843
AagelaBaby,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Abonsam,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Absconditus0,5,4851,7,4,20,0,30770,0,18,12,0,0,43480,2,21.8804,13.5267,14.8571
AccpraiaPD,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
AcidI3urN-R1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ackyconan,47,42819,68,0,244,1,142310,1,91,130,0,0,399850,3,81.8606,20.6246,13.4174
ActualBoxOfRocks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Akachiba,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Aledzandr,4,3198,0,0,0,0,12730,0,4,14,0,0,27550,2,18.6935,10.0105,7.51061
Alexxiee,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AllstarConan,3,2843,0,0,5,0,3820,0,11,8,0,0,24950,3,17.1289,12.9241,6.9732
Alp_des_Todes,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Amuuu,1,1237,2,0,1,0,730,0,2,2,0,0,5900,2,11.7093,8.25482,8.19793
AnalogueJean,8,8578,1,0,17,0,25260,0,8,22,0,0,26650,2,28.4088,7.98069,9.49581
Andrei2patrU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ApEnDrExCuL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Archon2k5,45,39879,26,17,268,0,85980,1,123,63,0,0,282200,2,79.0446,16.432,12.6109
AsettaMedica,2,1627,0,0,28,0,6530,0,12,7,0,0,18650,2,13.7325,19.7112,21.5591
AtzeRanger,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AutscH_58,16,14399,21,0,30,0,43820,0,78,37,0,0,181155,2,40.2507,19.611,10.2337
Axutin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Azu_999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
B11M,18,16165,16,0,61,0,61880,0,52,104,0,0,118210,2,43.2032,20.7952,11.6568
B4G_0F_D1CK5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BL4GG3R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BOOMBOOMBOOM375,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BPoole89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BUKSANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BammTod,18,14209,0,0,0,0,29360,0,30,34,0,0,88510,2,42.1437,9.91385,6.35497
Bardin4,7,8870,0,0,35,0,11290,0,15,26,0,0,73000,2,27.6376,13.4446,11.3364
BasedTaro,14,15075,16,5,86,0,30690,1,42,57,0,0,80140,2,38.6241,16.6615,13.8424
BenisDerHarte,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bilibili_Chaos,18,19260,1,0,0,0,34170,1,30,102,0,0,110300,3,44.7172,17.5624,6.60046
BismanMad,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bixell,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BlackMountain77,15,18116,126,36,263,0,41390,0,53,65,0,0,89905,1,41.1779,17.9557,35.2475
BlackyDecky,8,8000,0,0,3,0,19680,0,26,22,0,0,85180,2,27.9402,14.8137,7.04261
Blood-Alpha177,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bloodkovsky,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BoKoLHs,11,11674,0,0,0,0,15380,0,11,11,0,0,24280,2,33.6144,4.90172,6.11472
Bollingersound,5,3119,10,0,27,0,2790,0,6,8,0,0,14800,1,19.5716,5.57798,11.8602
Bracani,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BradBarron85,6,5749,0,0,1,0,2450,0,15,23,0,0,21830,2,23.8626,12.8194,4.49433
Brolis_92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BrunoPR7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
BuckBok,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CAHEKEZgo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CLUB-Alkwin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CaSS1337,18,12794,204,0,452,0,93340,0,71,76,14,0,61130,2,41.3149,21.0801,44.4857
CalebtheImpaler,1,2057,8,0,35,0,2000,0,2,6,0,0,2850,1,13.6855,16.1343,49.6874
CallmeTaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CapXT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CaptFroggy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Capt_Caleb_AU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CaptainXBart,21,20789,30,0,209,0,62610,0,85,90,0,0,222880,2,48.4056,22.7872,18.3891
Captno,12,13493,3,0,340,0,16220,0,15,26,0,0,52110,1,35.7316,7.79919,34.0627
Carlos38841_HD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CarlosMichelin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CatChaBaby,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Ceyren,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ChaoticPancake,3,3770,4,0,32,0,2330,0,3,7,0,0,17650,1,18.5211,6.67687,17.278
Charu_Yuzuki_JP,18,15466,19,0,73,0,31340,0,58,36,0,0,103200,3,42.8349,13.3523,11.4595
Chipper_UA,0,195,0,0,0,0,0,0,1,0,0,0,1600,2,5.78871,0,0
CimeZD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Claire1192,2,3459,0,0,25,1,7660,0,13,5,0,0,32050,1,17.0824,19.1584,20.8668
CoffeeIs4Closers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CommandereON,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CommandoKiller91,22,23099,40,0,104,0,47770,0,56,82,0,0,305300,3,50.3842,21.0654,12.826
CoreFusi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CorporalLexx,12,11217,24,8,26,0,17870,0,16,28,0,0,75370,2,34.3156,9.51677,10.2119
CountHengest,19,14820,28,0,113,0,26730,0,30,40,0,0,64880,0,43.4846,9.19579,13.1235
CptSkyTR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CrankZasalamel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CreamCrab,3,3639,18,0,152,0,26350,0,13,29,0,0,56700,1,18.3394,29.9426,65.6808
Cro_Killer_17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CroatianMachine,19,21916,70,0,211,0,67640,0,41,55,0,0,107550,2,46.8916,13.4811,21.7244
Cuckoo0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Cvbge,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CyFudge,3,3431,0,0,0,0,3890,0,2,7,0,0,3180,2,18.0416,6.14787,6
Cyrius_SV,8,6816,13,0,91,0,8420,1,11,16,0,0,21985,2,26.9045,6.82459,18.6951
D3licTum,6,6183,65,0,185,0,17880,0,24,24,0,0,27690,2,24.3008,17.0151,48.3885
DARIGGA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DED-bes,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DEgamerNi,20,18275,144,3,431,0,35560,0,37,41,0,0,138650,2,46.2542,11.3915,34.4936
DI20ID,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DIODIME1904,9,9710,7,0,11,0,17120,0,10,34,0,0,41500,2,30.2689,10.4635,8.60393
DMP7790,40,33374,1,0,3,0,27950,0,113,77,0,0,134570,0,72.0845,13.273,5.14001
DRAGON-69-GER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DS-StrangeR,10,12204,7,0,11,0,34130,0,32,71,0,0,85520,2,32.9512,22.8239,8.64336
DY000---__---II,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DYMBF1992,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DaSultan93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dance4Life_rus,2,3721,0,0,49,0,12600,0,7,27,0,0,25250,2,17.4536,34.9341,32.9091
Daniel_99g,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DariusXRS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DarkIIAssassin,4,2498,11,0,45,1,6270,0,5,14,0,0,31200,3,17.5331,10.1306,20.2917
DarthVig,15,18809,1,0,0,0,44680,0,19,17,0,0,56530,1,41.5072,5.93728,7.38722
Das_Machinist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DavidMason20256,1,100,0,0,0,0,0,0,0,2,0,0,200,2,5.63447,4.01416,0
Deadly_Joe-BK-,2,1520,9,0,5,0,6520,0,1,13,0,0,5500,1,13.4697,14.2395,14.5562
DeathMan_163,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DeathVigil_7s,11,9936,17,35,59,0,36810,0,47,80,0,0,144900,3,32.4324,27.5724,17.6056
DenZubkov,10,9035,0,0,0,0,20050,0,19,42,0,0,34240,2,30.7646,13.2297,6.69158
DerHaseman,5,6375,0,0,14,0,24590,0,23,25,0,0,40910,2,23.4881,20.4447,10.3743
Deutsche-Waffe,17,14638,10,4,41,1,71620,0,57,32,0,0,133010,2,41.384,14.2277,11.056
Diagnoosi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Diego0008,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DillingerZ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DoNotSayTwice,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Docholiday332,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Doctor228,3,2059,4,0,10,0,4280,0,4,12,0,0,8780,2,15.6896,10.3626,10.1451
DoctorDeathMihai,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Doctor_Hatz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dog_CZE_SK,6,6410,0,0,0,0,6990,0,5,12,0,0,20400,0,24.5218,5.77091,5.84227
Dogma1983,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DrDrZoidberg,8,8743,29,0,123,0,51390,0,33,48,0,0,101600,2,28.5387,23.3048,27.9523
DrGarbPhD,12,12211,23,2,103,1,26570,0,7,31,0,0,69200,2,34.9556,8.32845,16.8595
Draven-eric,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Duhdog-CDN,5,5754,0,0,0,0,13930,0,23,22,0,0,42800,1,22.8678,19.505,7.26516
Dutchmedic666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DyingWar1,34,45776,27,28,212,0,73130,1,56,41,10,0,380890,3,69.6445,17.1152,13.8094
E7NDR,9,6841,124,0,636,0,72810,1,32,34,0,0,125070,2,27.9276,17.9961,93.4839
EI_Barth0,12,13808,93,0,263,0,46750,0,23,82,3,0,66995,2,35.9146,20.2608,36.9
EL_Guit0,9,13347,0,0,0,1,38170,0,24,35,1,0,65265,2,32.6457,15.2076,8.06988
ERTsniper27,9,7079,0,0,0,0,3290,0,32,16,0,0,58200,2,28.1444,11.9892,4.37092
EURSada18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EcoBattle,4,2541,20,0,157,0,200,0,0,0,0,0,0,2,17.6103,0,46.6591
Eichelriss,5,4025,24,22,31,0,24010,0,4,5,0,0,775,2,20.8631,3.04368,23.3244
Eilkox,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Eisenhand500,15,14505,168,0,261,0,34260,0,59,57,0,0,80720,2,39.31,17.6791,34.9131
Elias76,12,11519,9,0,67,0,19200,0,19,40,0,0,93000,2,34.5139,12.0484,12.3246
Emiagist,44,58483,135,0,347,0,131810,1,90,289,1,1,424880,2,82.6742,29.2944,17.3977
Emwe00,4,4653,8,0,45,0,25920,0,14,26,0,0,48830,2,20.6477,21.6961,21.9721
Erex_Hero,15,12549,57,6,142,0,38010,0,42,33,0,0,62160,2,38.1652,12.1119,20.095
ErikNguyen20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ErisRNoah,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
EscrotoSaltarin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
F1SKUNGEN,8,7708,0,0,0,0,26880,0,33,35,0,0,70480,2,27.6948,19.3676,7.61351
FIVEMILESMILE,27,23365,0,0,0,0,22320,0,16,69,0,0,68660,1,55.4926,8.3119,5.36099
FKN_Maxwell_HD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FREEEEKSHOW,6,4020,24,0,85,0,9350,0,11,7,0,0,25170,1,21.8565,6.93145,24.2826
FSixty,0,810,0,0,0,0,1760,0,0,1,0,0,1200,2,9.30091,0,0
FTSNsaber,8,9067,8,58,25,0,12630,0,7,25,0,0,35710,3,28.7891,9.2774,17.3027
FaiaSau,4,3742,0,0,0,0,9510,0,2,7,0,0,3480,2,19.4826,4.16003,6.98244
Failbot86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FeelLikeGamers,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Feldweibel,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Filthy_Furry,23,22314,0,0,0,1,66980,0,78,92,0,0,176110,1,51.0593,19.4675,7.34595
Fire68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Firehand73,18,18209,78,0,323,0,36490,0,26,30,0,0,58890,2,44.2226,8.01064,28.7099
Fiuriy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fjeldal,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fornax-de,3,3200,3,6,2,0,5400,0,6,9,0,0,21350,2,17.6965,10.8031,9.51356
Fr3nepik,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fraternity01,2,1303,17,0,48,0,2160,0,5,7,0,0,6250,2,12.8962,12.2682,37.7327
FroggiFRG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Funscist,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GBschot1,7,10348,0,0,0,0,23420,0,27,77,0,0,81570,2,28.7244,31.7048,7.605
G_DIMM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GasGerd_666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gen_RoyMustang,17,6640,0,0,0,0,12440,0,17,13,0,0,28600,3,35.7405,4.0452,5.19971
GerCatkiller,15,14642,21,0,99,0,19790,0,38,35,0,0,67300,2,39.3862,11.2702,14.0264
GerobaldiBM,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GetRektBaddie,3,3628,18,0,46,0,23910,0,10,17,0,0,28800,1,18.3239,19.0518,30.4485
GfA-Hellsing,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GhostsGF,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
GibboUK21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GillianSmarts,27,27271,0,5,20,1,95590,0,91,58,0,0,254700,0,56.9977,18.673,7.71349
GingerBrot,18,17542,91,0,200,0,55720,0,40,60,0,0,118780,2,43.8987,14.8119,23.4587
GirfingeL_GR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gixer1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GlAN_97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Glueb0mb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GodDoesPlayDice,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gorilla_Uh_Uh,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gr4mmm,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GrafZahl512,24,20179,0,0,0,1,46680,0,61,39,0,0,178440,2,51.1351,13.5338,6.64095
Greatbanks,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Greenthum6,7,7723,10,0,62,0,30970,0,13,29,0,0,41180,2,26.7076,13.4533,18.1556
Grillmeister404,23,21986,30,0,181,0,73920,0,49,67,0,0,181870,2,50.9212,15.6313,16.5288
GrossiTh3Alpha,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
GrumD40,4,3765,12,0,39,0,3780,0,11,24,0,0,14410,2,19.5142,17.5643,17.5444
GuardsmanWaffle,7,6651,14,0,10,0,23610,0,15,24,0,0,81170,1,25.7509,13.6927,10.6203
Guill0H0ch,6,5679,39,0,143,0,24110,0,12,13,0,0,56170,0,23.7899,9.92607,37.9616
Gunner045,11,11621,6,0,39,0,15470,0,40,29,0,0,42510,1,33.5801,13.4958,10.1235
HEHABUCTb_RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HEV-No96AQUA_ACV,20,13811,83,0,223,0,67360,0,54,39,0,0,17220,0,43.9164,9.66205,22.618
HZFS,6,5318,0,0,221,0,13760,0,13,17,0,0,31080,2,23.405,11.1267,42.9199
Hairikko76,3,3384,0,0,1,0,17180,1,13,21,0,0,27430,2,17.9727,23.0065,8.69887
Halimco,7,3810,0,0,0,0,50,0,3,6,0,0,2975,2,22.5757,2.13949,1.62658
HammerU8989,8,14597,21,0,46,0,29760,0,25,33,0,0,90150,0,32.3613,16.9631,15.8097
HannibalMustard,17,17640,47,4,101,0,52060,0,40,58,0,0,136230,2,42.9468,15.3212,15.4388
HardcorKid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hardildo,15,17863,11,1,26,0,30430,0,21,49,0,0,73110,1,41.0556,11.4479,8.71069
HarveyCarmichael,31,32550,350,2,943,1,206630,0,89,102,0,0,257225,1,62.8185,19.7429,50.0355
Hase41629,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HastyMcTasty,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hatem_N9,1,1840,0,0,0,0,1380,0,0,2,0,0,13300,1,13.2232,4.52525,6.09494
Havker,12,16430,2,40,8,1,44460,0,23,103,0,0,63360,2,37.34,23.1489,11.8018
Hawijunior,6,2400,36,0,72,0,16590,0,0,0,0,2,11390,2,19.354,1.45728,25.2514
Heezix,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HeinrichAdelmann,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HellBouy,7,6818,8,12,47,0,12730,0,15,14,0,0,40960,2,25.9064,9.44628,15.5298
Heppi111,29,23422,7,1,61,0,15960,0,38,36,0,0,111410,2,57.5158,8.59512,6.84273
Hirura,83,34330,3,0,141,0,32830,0,2,4,0,0,2350,2,115.388,0.113531,5.45809
Holdthedoor1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HolyLeiLouMou,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HramToNohami,12,13178,94,4,390,0,68750,0,56,49,0,0,121150,2,35.5456,20.8814,48.7
Hubert_is_Beast,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HunPhantom,5,5076,16,0,46,0,24360,0,14,14,0,0,41060,2,22.1372,12.4495,20.3546
HunterDogsPL,5,2851,7,0,50,0,5690,0,25,10,0,0,5430,2,19.1421,14.2368,16.8081
Hurricane50cal,10,3953,24,0,6,0,1530,0,0,0,0,0,0,1,25.768,0,6.517
HybridNiklaus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hycor,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hyuanjing,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
I-HawkEye-l,10,8624,10,0,12,0,38200,0,24,10,0,0,82495,1,30.4452,8.73271,9.86169
IBlancol,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ICEMANNZ,7,6973,0,0,0,0,14730,1,15,17,0,0,51800,3,26.0484,10.7895,6.77269
II-Panse46-II,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IIIDeadAgainIII,1,980,0,0,0,0,1270,0,10,1,0,0,1010,1,10.9101,22.0548,5.96968
IIIIC0BRAIIII,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
IILOR3NII,13,8288,33,0,136,7,16380,0,31,24,0,0,18160,3,33.1764,8.6944,18.9579
IJustSplooged,3,3310,0,0,0,0,10180,0,1,6,0,0,3050,1,17.8629,4.14256,7.63213
IWaReYI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ibor74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Inter_Cel,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Iris2290,13,12640,13,0,84,0,23510,0,19,63,0,0,52560,3,36.221,13.8133,13.5208
Isfirdingur1,4,4400,0,5,55,0,13510,0,22,8,0,0,23570,2,20.3407,15.8779,22.6231
IssaTi,8,10720,18,0,61,0,45590,0,50,38,0,0,177250,2,29.9814,27.5,17.6882
ItReverseIdiots,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ivan-machay,6,6689,31,6,106,0,13430,0,5,23,0,0,15250,2,24.7865,9.5937,29.878
IvanKluconski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J3Mh,7,5313,11,0,35,0,10800,0,14,37,0,0,35050,2,24.3996,15.256,12.2664
JTI9,4,4618,0,0,0,0,12580,0,14,17,0,0,38800,2,20.6059,16.377,7.48868
JaCoBReaper,24,23789,0,0,18,0,20110,0,23,64,0,0,130950,2,52.6638,11.1677,5.37875
Jac1k,2,2600,0,0,0,0,3550,0,1,8,0,0,1670,2,15.7147,9.08439,6.49082
JackCr-One,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jackbal4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Jacknio,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JakeV864,13,17797,0,0,2,1,37540,0,54,34,0,0,112920,3,39.0235,16.6396,7.33013
JanKy82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JarOfMushrooms,0,820,2,0,0,0,190,0,1,0,0,0,100,2,9.33899,0,0
Jay9969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JinXx64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JmJehan,13,16703,0,0,0,0,10840,0,26,15,0,0,83550,2,38.4795,8.76455,5.37231
JonessJoyss,7,9553,0,0,92,0,16430,0,16,45,0,0,35550,2,28.1537,18.2722,19.9603
