Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
Drown_In_Flames,1790,1622895,3104,453,11376,10,2722500,5,3450,2698,3,0,6.64586e+06,1
DuDy___RS,1235,1536940,1845,133,17899,9,2864880,8,6611,4637,49,14,9.99082e+06,3
Dunhill2012,2067,2223384,3379,127,21984,14,3474360,6,3667,2700,0,0,6.8621e+06,2
Durkens,874,1101197,68,160,424,61,2559840,4,2753,3406,1,0,5.5765e+06,2
Dusty_NinjaEx,1786,1690363,464,190,6053,8,1886570,3,2047,3158,5,7,844830,3
ELJOKER-M16A4,3163,2768739,1448,233,4940,3,2928150,7,2914,4394,53,27,4.65847e+06,1
ELaStiCO-dZ,2487,2393527,3677,197,31510,-1,4833090,-1,7947,6109,-1,-1,1.30016e+07,0
EZAIRRR,1082,753685,3300,0,5253,431,1903000,2,2252,4377,17,7,1.2623e+06,2
Egod1234,1026,1050707,1033,96,4706,8,1964030,3,2167,3243,4,2,31980,3
Eight-roads,1338,1641025,1833,80,24685,13,1593720,4,3390,4716,0,0,6.13833e+06,3
Eiriktrollet,1189,1253442,4410,121,30295,6,2413700,4,2814,3756,19,10,4.53474e+06,2
Eisenhower972,1022,1248336,3151,609,11485,12,3014940,7,3610,4103,0,2,5.61368e+06,2
El-manouk,1199,1264931,11362,12,55061,1,3182050,7,4438,3561,1,0,6.39542e+06,2
Elektrik2142,1881,1606896,1484,223,8174,7,2590020,5,2004,2671,100,35,4.06349e+06,2
Elgism,800,1018382,640,146,3743,4,1836620,4,1706,3421,0,0,1.92744e+06,3
Elsaso88,1352,1339534,1666,68,7713,9,2343590,5,2988,4033,132,48,6.20245e+06,3
Eltha83,1464,2197261,2353,252,6855,27,4441480,11,6477,7970,3,3,9.94236e+06,2
Emilia_OvO,1543,1673218,3130,232,20214,17,2390560,5,2055,2592,0,1,1.3159e+06,3
Empress410,1920,2113514,1415,174,13173,73,3039550,5,2509,2079,1,2,6.49224e+06,3
Engelmach3r,1495,1797256,656,300,7528,28,2909670,5,2374,2133,0,2,4.55875e+06,2
Entschlossen666,1720,1793279,502,45,35991,1,3850160,10,7376,5398,6,2,1.17502e+07,2
Epikyr,2152,1637144,2985,1035,23147,8,2191140,4,2985,3427,271,106,3.81903e+06,2
Ethan_Mark,972,999147,2982,708,12380,10,3002830,6,4372,2431,48,5,7.88658e+06,1
Etherlords,1823,1604468,2612,7,15279,13,2808000,6,4717,3275,91,42,5.3612e+06,2
Evan991GT3,1041,1105589,5904,49,23206,475,2602570,5,2728,3474,2,1,4.76688e+06,2
F1lthyBritches,1971,2060334,3430,638,10164,2,3776390,8,6655,8645,313,81,1.18579e+07,0
